ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"COMPUTER TECHNOLOGY ASSOCIATES, INC.",RIDGECREST,CA,UNITED STATES,1,"$149,100"
CONCORDIA UNIVERSITY WISCONSIN,MEQUON,WI,UNITED STATES,1,"$340,674"
"CONFOMETRX, INC.",PALO ALTO,CA,UNITED STATES,1,"$249,003"
CONNECTICUT AGRICULTURAL EXPERIMENT STA,NEW HAVEN,CT,UNITED STATES,1,"$162,000"
CONNECTICUT CHILDREN'S MEDICAL CENTER,HARTFORD,CT,UNITED STATES,2,"$1,963,003"
CONNECTICUT COLLEGE,NEW LONDON,CT,UNITED STATES,1,"$412,470"
CONNECTICUT STATE DEPT OF PUBLIC HEALTH,HARTFORD,CT,UNITED STATES,4,"$2,759,453"
"CONNECTING HEALTH INNOVATIONS, LLC",COLUMBIA,SC,UNITED STATES,1,"$715,682"
CONSIGLIO NAZIONALE DELLE RICERCHE,ROME,,ITALY,1,"$842,717"
"CONTEXTUAL CHANGE, LLC",RENO,NV,UNITED STATES,2,"$530,428"
"CONVERSPEECH, LLC",PALO ALTO,CA,UNITED STATES,1,"$225,000"
COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,UNITED STATES,1,"$607,610"
CORGENIX MEDICAL CORPORATION,BROOMFIELD,CO,UNITED STATES,1,"$1,000,000"
"CORIDEA, LLC",NEW YORK,NY,UNITED STATES,1,"$505,020"
CORIELL INSTITUTE FOR MEDICAL RESEARCH,CAMDEN,NJ,UNITED STATES,3,"$9,521,608"
CORNELL UNIVERSITY,ITHACA,NY,UNITED STATES,176,"$63,997,554"
"CORNERSTONE SYSTEMS NORTHWEST, INC.",LYNDEN,WA,UNITED STATES,1,"$229,422"
"CORRELIA BIOSYSTEMS, INC.",BERKELEY,CA,UNITED STATES,1,"$225,000"
"CORTICOMETRICS, LLC",CHELSEA,MA,UNITED STATES,3,"$1,194,318"
COUNTERVAIL CORPORATION,CHARLOTTE,NC,UNITED STATES,1,"$630,123"
"CREARE, INC.",HANOVER,NH,UNITED STATES,1,"$429,242"
CREIGHTON UNIVERSITY,OMAHA,NE,UNITED STATES,17,"$7,008,846"
"CRESTONE, INC.",BOULDER,CO,UNITED STATES,2,"$2,547,752"
"CRINETICS PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,109,887"
"CROSSLIFE TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$305,232"
"CRUCELL HOLLAND, BV",LEIDEN,,NETHERLANDS,1,$0
"CRYOCRATE, LLC",COLUMBIA,MO,UNITED STATES,1,"$152,619"
"CSR, INC.",ARLINGTON,VA,UNITED STATES,2,"$3,475,656"
"CT RESOURCES, INC.",EDEN PRAIRIE,MN,UNITED STATES,1,"$704,295"
"CTIS, INC.",ROCKVILLE,MD,UNITED STATES,1,"$3,000,000"
"CUBRC, INC.",BUFFALO,NY,UNITED STATES,4,"$3,982,316"
CUNY GRADUATE SCH AND UNIV CTR,NEW YORK,NY,UNITED STATES,3,"$845,335"
"CURADEL, LLC",WAYLAND,MA,UNITED STATES,2,"$1,740,239"
"CUROVERSE, INC.",SOMERVILLE,MA,UNITED STATES,1,"$149,947"
CUYAHOGA COMMUNITY COLLEGE,CLEVELAND,OH,UNITED STATES,1,"$210,527"
"CYBERLOGIC, INC.",NEW YORK,NY,UNITED STATES,1,"$339,019"
"CYTEL, INC",CAMBRIDGE,MA,UNITED STATES,1,"$99,562"
CYTEX THERAPEUTICS INC.,DURHAM,NC,UNITED STATES,2,"$761,009"
"CYTOBANK, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$750,000"
"CYTOCYBERNETICS, INC.",NORTH TONAWANDA,NY,UNITED STATES,1,"$241,933"
"CYTOLUMINA TECHNOLOGIES CORPORATION, INC",WALNUT,CA,UNITED STATES,1,"$992,352"
"CYTOMICS ANALYTICAL, LLC",WEST LAFAYETTE,IN,UNITED STATES,1,"$229,070"
"CYTOVALE, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,1,"$349,993"
"DAKTARI DIAGNOSTICS, INC.",CAMBRIDGE,MA,UNITED STATES,2,"$825,802"
DANA-FARBER CANCER INST,BOSTON,MA,UNITED STATES,220,"$125,295,828"
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,185,"$89,380,039"
"DATA NUMERICA INSTITUTE, INC.",BELLEVUE,WA,UNITED STATES,1,"$656,907"
DAVIDSON COLLEGE,DAVIDSON,NC,UNITED STATES,1,"$293,951"
DAYTON CLINICAL ONCOLOGY PROGRAM,DAYTON,OH,UNITED STATES,1,"$855,000"
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,4,"$1,906,326"
DE PAUW UNIVERSITY,GREENCASTLE,IN,UNITED STATES,1,"$287,083"
DECATUR MEMORIAL HOSPITAL,DECATUR,IL,UNITED STATES,2,"$2,608,574"
"DECODE GENETICS, EHF",REYKJAVIK,,ICELAND,3,"$1,955,427"
"DEEPSEMAPHORE, LLC",New Rochelle,PA,UNITED STATES,1,"$197,531"
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,6,"$2,516,215"
"DELOITTE CONSULTING, LLP",ALEXANDRIA,VA,UNITED STATES,3,"$1,201,649"
"DELPHINUS MEDICAL TECHNOLOGIES, INC.",PLYMOUTH,MI,UNITED STATES,1,"$642,668"
"DELPOR, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$1,057,986"
DELTA HEALTH AND WELLNESS CONSULTING,UPPER MARLBORO,MD,UNITED STATES,1,"$194,494"
"DENOVX, LLC",STREAMWOOD,IL,UNITED STATES,1,"$223,915"
DENVER HEALTH AND HOSPITAL AUTHORITY,DENVER,CO,UNITED STATES,4,"$2,078,822"
DENVER RESEARCH INSTITUTE,DENVER,CO,UNITED STATES,2,"$421,250"
"DERMALYTICA, INC.",NORTHBOROUGH,MA,UNITED STATES,1,"$224,962"
DES MOINES UNIV OSTEOPATHIC MEDICAL CTR,DES MOINES,IA,UNITED STATES,1,"$433,616"
"DESIGNMEDIX, INC.",PORTLAND,OR,UNITED STATES,1,"$999,700"
DESMOND TUTU HIV FOUNDATION,CAPE TOWN,,SOUTH AFRICA,1,"$350,000"
"DETECTOGEN, INC.",North Grafton,MA,UNITED STATES,1,"$210,000"
"DETROIT R & D, INC.",DETROIT,MI,UNITED STATES,1,"$299,097"
"DEURION, LLC",SEATTLE,WA,UNITED STATES,1,"$146,801"
"DFUSION, INC.",OAKLAND,CA,UNITED STATES,3,"$432,514"
"DIAGNOLOGIX, LLC",SAN DIEGO,CA,UNITED STATES,2,"$649,999"
"DIAGNOSTIC BIOCHIPS, INC.",COLUMBIA,MD,UNITED STATES,2,"$609,960"
"DIAGNOSTIC CONSULTING NETWORK, INC.",CARLSBAD,CA,UNITED STATES,1,"$736,815"
"DIAGNOSTICS FOR THE REAL WORLD, LTD",SUNNYVALE,CA,UNITED STATES,1,"$617,625"
"DIAMIR, LLC",PRINCETON,NJ,UNITED STATES,1,"$716,179"
"DIAPEDIA, LLC",STATE COLLEGE,PA,UNITED STATES,2,"$549,954"
"DIAPIN THERAPEUTICS, LLC",ANN ARBOR,MI,UNITED STATES,2,"$990,902"
DIASSESS,Emeryville,CA,UNITED STATES,1,"$299,748"
"DICERNA PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$184,129"
"DIGITAL ARTEFACTS, LLC",IOWA CITY,IA,UNITED STATES,1,"$173,877"
"DIGITAL INFUZION, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$1,846,788"
"DIGITAL PROTEOMICS, LLC",SAN DIEGO,CA,UNITED STATES,1,"$334,446"
"DIGNIFY THERAPEUTICS, LLC",RESEARCH TRIANGLE PARK,NC,UNITED STATES,3,"$774,138"
DILLARD UNIVERSITY,NEW ORLEANS,LA,UNITED STATES,3,"$6,362,176"
"DISCOVERY GENOMICS, INC.",MINNEAPOLIS,MN,UNITED STATES,1,"$224,484"
"DISCOVERY LABORATORIES, INC.",WARRINGTON,PA,UNITED STATES,2,"$1,217,017"
"DISCOVERYBIOMED, INC.",BIRMINGHAM,AL,UNITED STATES,2,"$1,443,862"
"DM-STAT, INC.",MALDEN,MA,UNITED STATES,1,"$1,058,541"
"DNA POLYMERASE TECHNOLOGY, INC.",ST. LOUIS,MO,UNITED STATES,1,"$416,573"
"DNASTAR, INC.",MADISON,WI,UNITED STATES,3,"$1,582,620"
"DNATREK, LLC",OAKLAND,CA,UNITED STATES,1,"$151,035"
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,2,"$666,224"
DOMINICAN UNIVERSITY,RIVER FOREST,IL,UNITED STATES,1,"$432,791"
DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,UNITED STATES,1,"$330,000"
DOSE SAFETY COMPANY,REDMOND,WA,UNITED STATES,1,"$723,780"
"DOSEOPTICS, LLC",HANOVER,NH,UNITED STATES,2,"$898,025"
"DOTY SCIENTIFIC, INC.",COLUMBIA,SC,UNITED STATES,1,"$685,796"
"DOVETAIL GENOMICS, LLC",SANTA CRUZ,CA,UNITED STATES,1,"$736,947"
DR. SUSAN LOVE RESEARCH FOUNDATION,SANTA MONICA,CA,UNITED STATES,1,"$481,160"
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,89,"$27,106,899"
"DRVISION TECHNOLOGIES, LLC",BELLEVUE,WA,UNITED STATES,1,"$292,362"
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,740,"$362,975,831"
"DUOPHOS, LLC",FRIENDSWOOD,TX,UNITED STATES,1,"$319,525"
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,12,"$2,946,331"
"DVX, LLC",Princeton,NJ,UNITED STATES,1,"$205,097"
"DXDISCOVERY, INC.",RENO,NV,UNITED STATES,2,"$590,488"
"DXRAY, INC.",NORTHRIDGE,CA,UNITED STATES,1,"$680,133"
DYNAVAX TECHNOLOGIES CORPORATION,BERKELEY,CA,UNITED STATES,1,"$198,117"
"DYNPORT VACCINE COMPANY, LLC",FREDERICK,MD,UNITED STATES,7,"$385,081"
"E AND B TECHNOLOGIES, LLC",SAN DIEGO,CA,UNITED STATES,2,"$369,250"
"EAR AND SKULL BASE CENTER, PC",PORTLAND,OR,UNITED STATES,1,"$211,604"
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,UNITED STATES,23,"$6,775,545"
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,UNITED STATES,18,"$5,396,203"
EASTERN MICHIGAN UNIVERSITY,YPSILANTI,MI,UNITED STATES,1,"$181,465"
EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,UNITED STATES,17,"$5,117,341"
EASTERN WASHINGTON UNIVERSITY,CHENEY,WA,UNITED STATES,1,"$297,967"
"EASY, LLC",BURLINGTON,VT,UNITED STATES,1,"$508,209"
ECKERD COLLEGE,ST. PETERSBURG,FL,UNITED STATES,1,"$218,424"
"ECM TECHNOLOGIES, LLC",HOUSTON,TX,UNITED STATES,1,"$195,472"
ECOG-ACRIN MEDICAL RESEARCH FOUNDATION,PHILADELPHIA,PA,UNITED STATES,9,"$21,656,516"
"ECOHEALTH ALLIANCE, INC.",NEW YORK,NY,UNITED STATES,1,"$630,445"
"EDEN MEDICAL, INC.",HOWARD LAKE,MN,UNITED STATES,1,"$257,158"
EDENSPACE SYSTEMS CORPORATION,PURCELLVILLE,VA,UNITED STATES,1,"$150,000"
"EDITAS MEDICINE, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$225,000"
"EDJ ASSOCIATES, INC.",RESTON,VA,UNITED STATES,1,"$56,421"
EDUARDO MONDLANE UNIVERSITY,MAPUTO,,MOZAMBIQUE,4,"$2,477,759"
"EDUCATION, TRAINING, & RESEARCH ASSOCS",SCOTTS VALLEY,CA,UNITED STATES,1,"$65,425"
"EFFECTIVE HUMAN SERVICES, LLC",SPRINGFIELD,OR,UNITED STATES,1,"$224,222"
"EIC LABORATORIES, INC.",NORWOOD,MA,UNITED STATES,1,"$149,865"
EL PASO COMMUNITY COLLEGE,EL PASO,TX,UNITED STATES,1,"$588,797"
"ELECTRICAL GEODESICS, INC.",EUGENE,OR,UNITED STATES,3,"$1,310,140"
"ELECTRONIC BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,2,"$414,643"
"ELECTROZYME, LLC",ENCINITAS,CA,UNITED STATES,3,"$663,337"
"ELEVATE ORAL CARE, LLC",WELLINGTON,FL,UNITED STATES,1,"$123,961"
"ELEX BIOTECH, LLC",PORTLAND,OR,UNITED STATES,2,"$1,178,023"
"ELGAVISH PARAMAGNETICS, INC.",BIRMINGHAM,AL,UNITED STATES,1,"$149,986"
"ELIA LIFE TECHNOLOGY, INC.",Brooklyn,NY,UNITED STATES,1,"$557,884"
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,UNITED STATES,1,"$265,396"
ELUCID,WENHAM,MA,UNITED STATES,1,"$798,841"
"ELYSIUM THERAPEUTICS, INC.",DANVILLE,CA,UNITED STATES,3,"$2,692,102"
EMANUEL HOSPITAL AND HEALTH CENTER,PORTLAND,OR,UNITED STATES,7,"$3,038,973"
"EMBEDRF, LLC",PORTLAND,OR,UNITED STATES,1,"$225,000"
"EMBOLX, INC.",LOS ALTOS,CA,UNITED STATES,1,"$221,873"
EMERGENT PRODUCT DEVELOPMENT GAITHERSBUR,GAITHERSBURG,MD,UNITED STATES,3,"$5,487,088"
EMERSON COLLEGE,BOSTON,MA,UNITED STATES,1,"$376,077"
EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,UNITED STATES,4,"$1,318,860"
EMMES CORPORATION,ROCKVILLE,MD,UNITED STATES,18,"$30,950,870"
"EMOCHA MOBILE HEALTH, INC.",OWINGS MILLS,MD,UNITED STATES,1,"$198,647"
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,679,"$311,143,869"
"EMPHYMAB BIOTECH, LLC",INDIANAPOLIS,IN,UNITED STATES,1,"$227,766"
ENDOCRINE SOCIETY,Washington,DC,UNITED STATES,2,"$209,510"
"ENDOMEDIX, INC.",Newark,NJ,UNITED STATES,2,"$785,151"
"ENDOMIMETICS, LLC",BIRMINGHAM,AL,UNITED STATES,1,"$553,378"
"ENDOPROTECH, INC.",LOUISVILLE,KY,UNITED STATES,1,"$664,616"
"ENDURX PHARMACEUTICALS, INC.",TUCSON,AZ,UNITED STATES,1,"$1,051,862"
ENERGY RESEARCH COMPANY,PLAINFIELD,NJ,UNITED STATES,1,"$300,000"
"ENSION, INC.",PITTSBURGH,PA,UNITED STATES,1,"$224,971"
"ENTANGLEMENT TECHNOLOGIES, INC.",BURLINGAME,CA,UNITED STATES,1,"$595,499"
"ENTERTAINMENT SCIENCE PLAYMATICS, JV",DURHAM,NC,UNITED STATES,1,"$677,563"
"ENTOX SCIENCES, LLC",MERCER ISLAND,WA,UNITED STATES,1,"$223,503"
"ENTROPIA BIOSCIENCES, INC.",BROOKLINE,MA,UNITED STATES,1,"$299,356"
"ENVIRONMENT AND HEALTH GROUP, INC.",CAMBRIDGE,MA,UNITED STATES,3,"$1,118,482"
ENVIRONMENTAL MUTAGENESIS/GENOMICS SOC,RESTON,VA,UNITED STATES,1,"$12,000"
"ENVISAGENICS, INC.",HUNTINGTON,NY,UNITED STATES,1,"$225,000"
"EOLAS THERAPEUTICS, INC.",CARLSBAD,CA,UNITED STATES,1,"$91,578"
"EPIBONE, INC.",NEW YORK,NY,UNITED STATES,1,"$699,279"
"EPICYPHER, INC.",Chapel Hill,NC,UNITED STATES,2,"$470,552"
"EPIGEN BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,063,967"
"EPIMEDX, LLC",OKLAHOMA CITY,OK,UNITED STATES,1,"$218,435"
"EPITEL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$780,753"
"EPPIN PHARMA, INC.",CHAPEL HILL,NC,UNITED STATES,1,"$225,000"
ESSENTIA INSTITUTE OF RURAL HEALTH,DULUTH,MN,UNITED STATES,1,"$730,000"
"ESSENTIAL BLENDS, LLC",FAIRBANKS,AK,UNITED STATES,2,"$296,388"
"ETECT, INC.",NEWBERRY,FL,UNITED STATES,1,"$447,808"
"ETIOMETRY, LLC",BOSTON,MA,UNITED STATES,1,"$999,566"
ETUBICS CORPORATION,SEATTLE,WA,UNITED STATES,1,"$1,121,460"
EUROPEAN MOLECULAR BIOLOGY LABORATORY,HEIDELBERG,,GERMANY,7,"$10,267,882"
EUROPEAN ORG/RES/TREATMENT/CANCER,BRUSSELS,,BELGIUM,1,"$250,025"
EVA PERON ACUTE INTERZONAL GEN HOSPITAL,BUENOS AIRES,,ARGENTINA,1,"$132,732"
"EVE BIOMEDICAL, INC.",REDWOOD CITY,CA,UNITED STATES,1,"$249,537"
EVERGREEN STATE COLLEGE,OLYMPIA,WA,UNITED STATES,1,"$4,000"
"EVERY FIT, INC.",BOSTON,MA,UNITED STATES,2,"$1,649,272"
"EVIDENCE-BASED PRACTICE INSTITUTE, LLC",SEATTLE,WA,UNITED STATES,1,"$683,068"
"EVORX TECHNOLOGIES, INC.",SOUTH PASADENA,CA,UNITED STATES,1,"$299,990"
"EXOCYTRONICS, LLC",COLUMBIA,MO,UNITED STATES,1,"$538,002"
"EXPERIAD, LLC",HONOLULU,HI,UNITED STATES,1,"$349,009"
EXPERIMENTAL PATHOLOGY LABORATORIES,STERLING,VA,UNITED STATES,2,"$8,349,162"
EXPLORATORIUM,SAN FRANCISCO,CA,UNITED STATES,1,"$248,524"
EXPRESSION THERAPEUTICS,TUCKER,GA,UNITED STATES,2,"$1,500,388"
"EXQOR TECHNOLOGIES, INC.",BOSTON,MA,UNITED STATES,1,"$225,060"
EXSCIEN CORPORATION,MOBILE,KY,UNITED STATES,1,"$1,657,860"
"EXTEND BIOSCIENCES, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$306,738"
"EYEMEDIX, INC.",PASADENA,CA,UNITED STATES,1,"$180,751"
"EYENUK, INC.",WOODLAND HILLS,CA,UNITED STATES,3,"$1,117,830"
"EYEPHONE, LLC",CAMBRIDGE,MA,UNITED STATES,1,"$152,948"
FAIRFIELD UNIVERSITY,FAIRFIELD,CT,UNITED STATES,1,"$73,967"
FAMILIES OF SPINAL MUSCULAR ATROPHY,ELK GROVE VILLAGE,IL,UNITED STATES,1,"$20,000"
FAMILY HEALTH INTERNATIONAL,DURHAM,NC,UNITED STATES,5,"$26,864,543"
"FAMILY TRANSITIONS PROGRAMS THAT WORK, L",MESA,AZ,UNITED STATES,1,"$212,920"
"FANCONI ANEMIA RESEARCH FUND, INC.",EUGENE,OR,UNITED STATES,1,"$10,000"
"FARUS, LLC",VISTA,CA,UNITED STATES,1,"$147,485"
"FASCURE THERAPEUTICS, LLC",LOUISVILLE,KY,UNITED STATES,1,"$224,999"
FATHER FLANAGAN'S BOYS' HOME,BOYS TOWN,NE,UNITED STATES,17,"$6,195,300"
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,UNITED STATES,1,"$329,270"
FDN INSTITUTE/RESEARCH/VALL D'HEBRON HOS,BARCELONA,,SPAIN,1,"$162,000"
FEDERAL UNIVERSITY OF BAHIA,SALVADOR,,BRAZIL,2,"$353,041"
FEDERAL UNIVERSITY OF RIO DE JANEIRO,RIO DE JANEIRO,,BRAZIL,1,"$21,600"
FEDERATION OF AMER SOC FOR EXPER BIOLOGY,BETHESDA,MD,UNITED STATES,25,"$693,686"
FEDERATION/CLINICAL IMMUNOLOGY SOCIETIES,MILWAUKEE,WI,UNITED STATES,2,"$37,000"
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,MANHASSET,NY,UNITED STATES,50,"$22,149,264"
FENWAY COMMUNITY HEALTH CENTER,BOSTON,MA,UNITED STATES,2,"$1,106,387"
"FERRO SOLUTIONS, INC.",WOBURN,MA,UNITED STATES,1,"$982,283"
"FGH BIOTECH, INC.",HOUSTON,TX,UNITED STATES,1,"$851,869"
"FHC, INC.",BOWDOIN,ME,UNITED STATES,1,"$317,160"
"FHI DEVELOPMENT 360, LLC",DURHAM,NC,UNITED STATES,1,"$60,000"
"FIMBRION THERAPEUTICS, INC.",SAINT LOUIS,MO,UNITED STATES,1,"$269,019"
"FIREBIRD BIOMOLECULAR SCIENCES, LLC",ALACHUA,FL,UNITED STATES,3,"$469,271"
"FIREFLY HEALTH INNOVATIONS NE, INC.",OMAHA,NE,UNITED STATES,1,"$386,193"
"FIRST LIGHT BIOSCIENCES, INC.",BEDFORD,MA,UNITED STATES,1,"$1,017,852"
"FIRSTSTRING RESEARCH, LLC",Mt. Pleasant,SC,UNITED STATES,2,"$1,221,533"
"FISHER BIOSERVICES, INC.",ROCKVILLE,MD,UNITED STATES,12,"$20,775,963"
FISK UNIVERSITY,NASHVILLE,TN,UNITED STATES,2,"$353,005"
FLINT REHABILITATION DEVICES,IRVINE,CA,UNITED STATES,2,"$1,546,270"
FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,8,"$5,508,723"
FLORIDA ASSN OF PEDIATRIC TUMOR PROG,TAMPA,FL,UNITED STATES,1,"$622,991"
FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,UNITED STATES,12,"$4,611,366"
FLORIDA GULF COAST UNIVERSITY,FORT MYERS,FL,UNITED STATES,1,"$457,349"
FLORIDA HOSPITAL,ORLANDO,FL,UNITED STATES,2,"$673,277"
FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,UNITED STATES,1,"$280,238"
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,UNITED STATES,50,"$17,886,747"
FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,50,"$17,244,467"
"FLOW FORWARD MEDICAL, INC.",OLATHE,KS,UNITED STATES,1,"$224,998"
"FLUGEN, INC.",MADISON,WI,UNITED STATES,2,"$524,997"
"FLUID SYNCHRONY, LLC",LOS ANGELES,CA,UNITED STATES,2,"$677,756"
"FLUORESCENCE INNOVATIONS, INC.",MINNEAPOLIS,MN,UNITED STATES,1,"$860,487"
"FLUORESPROBE SCIENCES, LLC",SAN DIEGO,CA,UNITED STATES,1,"$943,829"
"FOCUSSTART, LLC",SAINT PAUL,MN,UNITED STATES,1,"$1,220,224"
FORDHAM UNIVERSITY,BRONX,NY,UNITED STATES,4,"$1,219,994"
"FORESIGHT SCIENCE AND TECHNOLOGY, INC.",PROVIDENCE,RI,UNITED STATES,1,"$341,283"
"FORGE LIFE SCIENCES, LLC",DOYLESTOWN,PA,UNITED STATES,2,"$624,999"
FOR-ROBIN,WILLIAMSVILLE,NY,UNITED STATES,1,"$973,366"
FORSYTH INSTITUTE,CAMBRIDGE,MA,UNITED STATES,22,"$10,315,277"
"FORSYTHE TECHNOLOGIES WORLDWIDE, INC.",WOODLAND HILLS,CA,UNITED STATES,1,"$284,781"
FORT LEWIS COLLEGE,DURANGO,CO,UNITED STATES,1,"$91,419"
FOUNDATION FOR AIDS RESEARCH,NEW YORK,NY,UNITED STATES,2,"$2,629,640"
FOUNDATION FOR APPLIED MOLECULAR EVOLUTN,ALACHUA,FL,UNITED STATES,1,"$393,097"
FOUNDATION FOR RESEARCH DEVELOPMENT,BELO HORIZONTE,,BRAZIL,1,"$288,100"
"FOX CHASE CHEMICAL DIVERSITY CENTER, INC",DOYLESTOWN,PA,UNITED STATES,5,"$2,760,810"
"FPRT BIO, INC.",COLLEYVILLE,TX,UNITED STATES,1,"$350,000"
FRANKLIN AND MARSHALL COLLEGE,LANCASTER,PA,UNITED STATES,1,"$290,049"
FRANKLIN INSTITUTE,PHILADELPHIA,PA,UNITED STATES,1,"$250,463"
FRAUNHOFER CENTER /MANUFACTURING INNOV,BROOKLINE,MA,UNITED STATES,1,"$394,018"
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,UNITED STATES,265,"$232,612,758"
FREE UNIVERSITY OF BERLIN,BERLIN,,GERMANY,2,"$556,248"
FRESHAIR SENSOR CORPORATION,LEBANON,NH,UNITED STATES,1,"$213,307"
"FRIENDS RESEARCH INSTITUTE, INC.",BALTIMORE,MD,UNITED STATES,8,"$3,609,496"
"FU ASSOCIATES, LTD.",ARLINGTON,VA,UNITED STATES,2,"$175,241"
FUND INST BIOL Y MED EXPERIMENTAL,BUENOS AIRES,,ARGENTINA,1,"$51,876"
FUNDACAO FACULDADE DE MEDICINA,SAO PAULO,,BRAZIL,3,"$1,023,935"
FUNDACAO OSWALDO CRUZ,RIO DE JANEIRO,,BRAZIL,1,$1
"G1 THERAPEUTICS, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,"$522,431"
"GALEN BIOTECHNOLOGIES, LLC",SOQUEL,CA,UNITED STATES,1,"$64,313"
GALENEA CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,"$576,919"
GALLAUDET UNIVERSITY,WASHINGTON,DC,UNITED STATES,1,"$38,088"
"GAMETHEORY, INC.",BURLINGTON,VT,UNITED STATES,1,"$200,000"
GEISINGER CLINIC,DANVILLE,PA,UNITED STATES,10,"$5,079,957"
"GEN-9, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$846,167"
"GENAPSYS, INC.",REDWOOD CITY,CA,UNITED STATES,1,"$659,846"
"GENECENTRIX, INC.",NEW YORK,NY,UNITED STATES,1,"$350,000"
"GENEFLUIDICS, INC.",IRWINDALE,CA,UNITED STATES,3,"$1,317,669"
GENERAL ELECTRIC GLOBAL RESEARCH CTR,NISKAYUNA,NY,UNITED STATES,6,"$3,033,197"
"GENERAL INNOVATIONS AND GOODS, INC.",COLUMBUS,OH,UNITED STATES,1,"$918,483"
"GENESEARCH, INC.",BOZEMAN,MT,UNITED STATES,2,"$745,001"
"GENETAG TECHNOLOGY, INC.",ATLANTA,GA,UNITED STATES,2,"$485,222"
GENEVA FOUNDATION,Tacoma,WA,UNITED STATES,6,"$4,184,871"
GEORGE INSTITUTE CHINA,BEJING,,CHINA,1,"$356,566"
GEORGE MASON UNIVERSITY,FAIRFAX,VA,UNITED STATES,21,"$5,039,703"
GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,UNITED STATES,83,"$79,878,664"
GEORGETOWN UNIVERSITY,WASHINGTON,DC,UNITED STATES,105,"$46,580,346"
GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,UNITED STATES,80,"$22,710,283"
GEORGIA REGENTS UNIVERSITY,AUGUSTA,GA,UNITED STATES,109,"$42,691,632"
GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,UNITED STATES,1,"$1,017,520"
GEORGIA STATE UNIVERSITY,ATLANTA,GA,UNITED STATES,76,"$27,885,427"
"GEOVAX, INC.",SMYRNA,GA,UNITED STATES,1,"$299,585"
GERONTOLOGICAL SOCIETY OF AMERICA,WASHINGTON,DC,UNITED STATES,2,"$95,400"
GHESKIO CENTER,PORT-AU-PRINCE,,HAITI,1,"$919,160"
"GIGAGEN, INC.",SAN FRANCISCO,CA,UNITED STATES,5,"$936,325"
"GINER, INC.",NEWTON,MA,UNITED STATES,8,"$4,034,088"
"GISMO THERAPEUTICS, INC.",HOWARD BEACH,NY,UNITED STATES,1,"$224,997"
GLOBAL ALLIANCE FOR TB DRUG DEVELOPMENT,NEW YORK,NY,UNITED STATES,1,"$446,946"
"GLOBAL BIOLOGICAL STANDARDS INSTITUTE, L",WASHINGTON,DC,UNITED STATES,1,"$60,263"
"GLOBEIMMUNE, INC.",LOUISVILLE,CO,UNITED STATES,1,"$1,000,000"
"GLSYNTHESIS, INC.",WORCESTER,MA,UNITED STATES,3,"$1,980,965"
