ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"COMMUNICATION DISORDERS TECHNOLOGY, INC",BLOOMINGTON,IN,UNITED STATES,2,"$968,179"
COMMUNITY BASED ORGANIZATION PARTNERS,FLINT,MI,UNITED STATES,1,"$43,889"
COMMUNITY STRATEGIES,STATE COLLEGE,PA,UNITED STATES,1,"$205,000"
COMMUNITY-CAMPUS PARTNERSHIPS/HEALTH,Seattle,WA,UNITED STATES,3,"$215,831"
"COMPACT MEMBRANE SYSTEMS, INC.",NEWPORT,DE,UNITED STATES,2,"$465,640"
"CONCORDANCE HEALTH SOLUTIONS, LLC",WEST LAFAYETTE,IN,UNITED STATES,1,"$448,089"
"CONFLUENCE LIFE SCIENCES, LLC",SAINT LOUIS,MO,UNITED STATES,1,"$289,278"
"CONFOMETRX, INC.",PALO ALTO,CA,UNITED STATES,1,"$333,000"
CONNECTICUT CHILDREN'S MEDICAL CENTER,HARTFORD,CT,UNITED STATES,2,"$2,784,109"
"CONVERGENCE MEDICAL DEVICES, INC.",Boston,MA,UNITED STATES,2,"$1,099,527"
"CONVERGENT ENGINEERING, INC.",NEWBERRY,FL,UNITED STATES,1,"$149,403"
CONVERSION ENERGY ENTERPRISES,SPRING VALLEY,NY,UNITED STATES,1,"$589,175"
COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,UNITED STATES,1,"$625,238"
"COPD FOUNDATION, INC.",MIAMI,FL,UNITED STATES,1,"$5,000"
CORAMED TECHNOLOGIES,NILES,IL,UNITED STATES,1,"$932,599"
CORIELL INSTITUTE FOR MEDICAL RESEARCH,CAMDEN,NJ,UNITED STATES,4,"$13,330,393"
CORIXA CORPORATION,HAMILTON,MT,UNITED STATES,2,"$4,465,387"
CORNELIA DE LANGE SYNDROME FOUNDATION,AVON,CT,UNITED STATES,1,"$6,000"
CORNELL UNIVERSITY,ITHACA,NY,UNITED STATES,193,"$63,298,438"
"CORNERSTONE SYSTEMS NORTHWEST, INC.",LYNDEN,WA,UNITED STATES,2,"$234,008"
"CORSOLUTIONS, LLC",GROTON,NY,UNITED STATES,2,"$667,714"
"CORTICOMETRICS, LLC",CHELSEA,MA,UNITED STATES,1,"$359,391"
"COVENANT THERAPEUTICS, LLC",CHARLOTTESVILLE,VA,UNITED STATES,1,"$99,674"
"CREARE, INC.",HANOVER,NH,UNITED STATES,2,"$639,948"
CREIGHTON UNIVERSITY,OMAHA,NE,UNITED STATES,23,"$7,982,225"
"CRESTONE, INC.",AURORA,CO,UNITED STATES,1,"$1,000,000"
"CRINETICS PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,"$999,917"
"CROSSROADS CONSULTING, LLC",JOHNSTOWN,PA,UNITED STATES,1,"$149,947"
"CRUCELL HOLLAND, BV",LEIDEN,,NETHERLANDS,2,"$17,677,248"
"CRYSTAL BIOSCIENCE, INC.",EMERYVILLE,CA,UNITED STATES,1,"$775,844"
"CSR, INC.",ARLINGTON,VA,UNITED STATES,2,"$2,860,672"
"CT RESOURCES, INC.",EDEN PRAIRIE,MN,UNITED STATES,1,"$191,060"
CTR FOR MOLECULAR MEDICINE/IMMUNOLOGY,Morris Plains,NJ,UNITED STATES,1,"$248,234"
"CUBRC, INC.",BUFFALO,NY,UNITED STATES,3,"$6,930,831"
CUNY GRADUATE SCH AND UNIV CTR,NEW YORK,NY,UNITED STATES,4,"$105,729"
"CUREVEDA, LLC",BALTIMORE,MD,UNITED STATES,1,"$149,959"
"CURIRX, INC.",WILMINGTON,MA,UNITED STATES,1,"$1,000"
"CUSTOMKYNETICS, INC.",Nicholasville,KY,UNITED STATES,1,"$459,239"
"CVUS CLINICAL TRIALS, LLC",SALT LAKE CITY,UT,UNITED STATES,1,"$638,158"
"CYBERLOGIC, INC.",NEW YORK,NY,UNITED STATES,1,"$302,612"
"CYNVENIO BIOSYSTEMS, INC.",WESTLAKE VILLAGE,CA,UNITED STATES,2,"$1,701,281"
"CYPRIS, LLC",SOUTH LYON,MI,UNITED STATES,1,"$266,172"
"CYTEL, INC",CAMBRIDGE,MA,UNITED STATES,2,"$994,984"
CYTEX THERAPEUTICS INC.,DURHAM,NC,UNITED STATES,3,"$1,344,753"
"CYTOBANK, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$1,018,697"
"CYTODESIGN, INC.",Palo Alto,CA,UNITED STATES,1,"$299,749"
"CYTOGRAFT TISSUE ENGINEERING, INC.",NOVATO,CA,UNITED STATES,1,"$207,689"
"CYTOINFORMATICS, LLC",NICHOLASVILLE,KY,UNITED STATES,1,"$150,000"
"CYTOLUMINA TECHNOLOGIES CORPORATION, INC",WALNUT,CA,UNITED STATES,1,"$200,465"
"CYTOSORBENTS, INC.",MONMOUTH JUNCTION,NJ,UNITED STATES,1,"$203,351"
"CYTOVALE, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,1,"$199,999"
"CYTOVAS, LLC",PHILADELPHIA,PA,UNITED STATES,1,"$271,295"
"D AND E TECHNICAL, INC.",CHAMPAIGN,IL,UNITED STATES,1,"$140,631"
DAHL NATURAL,Corvallis,OR,UNITED STATES,1,"$493,507"
DALHOUSIE UNIVERSITY,"HALIFAX, NOVA SCOTIA",NS,CANADA,1,"$184,290"
"DALTON MEDICINAL CHEMISTRY, INC.",TORONTO,ON,CANADA,1,"$114,540"
DANA-FARBER CANCER INST,BOSTON,MA,UNITED STATES,201,"$115,844,948"
"DANYA INTERNATIONAL, INC.",SILVER SPRING,MD,UNITED STATES,1,"$270,180"
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,188,"$81,705,567"
DAVIDSON COLLEGE,DAVIDSON,NC,UNITED STATES,4,"$1,099,161"
"DAYSAI BIOPHARMACEUTICALS, INC.",NEW ROCHELLE,NY,UNITED STATES,1,"$280,492"
DAYTON CLINICAL ONCOLOGY PROGRAM,DAYTON,OH,UNITED STATES,1,"$840,454"
DAYTOP VILLAGE,NEW YORK,NY,UNITED STATES,1,"$40,000"
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,3,"$1,107,300"
DECATUR MEMORIAL HOSPITAL,DECATUR,IL,UNITED STATES,1,"$1,542,411"
DECISION RESEARCH,EUGENE,OR,UNITED STATES,2,"$558,428"
"DECODE GENETICS, EHF",REYKJAVIK,,ICELAND,3,"$1,943,390"
"DEKK-TEC, INC.",NEW ORLEANS,LA,UNITED STATES,1,"$638,567"
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,5,"$3,653,876"
"DELPHINUS MEDICAL TECHNOLOGIES, INC.",PLYMOUTH,MI,UNITED STATES,1,"$429,516"
"DELPOR, INC.",San Francisco,CA,UNITED STATES,1,"$849,613"
DENVER HEALTH AND HOSPITAL AUTHORITY,DENVER,CO,UNITED STATES,5,"$1,103,869"
DENVER RESEARCH INSTITUTE,DENVER,CO,UNITED STATES,1,"$320,821"
"DERMAXON, LLC",MISSOULA,MT,UNITED STATES,1,"$225,000"
DES MOINES UNIV OSTEOPATHIC MEDICAL CTR,DES MOINES,IA,UNITED STATES,1,"$256,484"
DESMOND TUTU HIV FOUNDATION,CAPE TOWN,,SOUTH AFRICA,1,"$584,556"
"DETECT BIOSCIENCES, LLC",NEW YORK,NY,UNITED STATES,1,"$519,397"
"DETECTOGEN, INC.",North Grafton,MA,UNITED STATES,1,"$300,000"
DETON CORPORATION,PASADENA,CA,UNITED STATES,1,"$296,721"
"DETROIT R & D, INC.",DETROIT,MI,UNITED STATES,2,"$1,130,868"
"DFH PHARMA, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$186,374"
"DIABETOMICS, INC.",BEAVERTON,OR,UNITED STATES,1,"$291,375"
"DIACARTA, LLC",Hayward,CA,UNITED STATES,1,"$296,893"
"DIAGNOLOGIX, LLC",SAN DIEGO,CA,UNITED STATES,1,"$143,649"
"DIAGNOSOFT, INC.",PALO ALTO,CA,UNITED STATES,1,"$505,012"
"DIAGNOSTIC BIOCHIPS, INC.",COLUMBIA,MD,UNITED STATES,3,"$711,858"
"DIAGNOSTIC PHOTONICS, INC.",CHICAGO,IL,UNITED STATES,2,"$1,031,786"
"DIAGNOSTICS FOR THE REAL WORLD, LTD",SUNNYVALE,CA,UNITED STATES,1,"$911,190"
"DIAMIR, LLC",PRINCETON,NJ,UNITED STATES,1,"$223,587"
"DIAPEDIA, LLC",STATE COLLEGE,PA,UNITED STATES,1,"$537,847"
"DIFFINITY GENOMICS, INC.",WEST HENRIETTA,NY,UNITED STATES,2,"$255,637"
"DIFFREGEN, LLC",BERWYN,PA,UNITED STATES,1,"$288,301"
"DIGITAL ARTEFACTS, LLC",IOWA CITY,IA,UNITED STATES,1,"$224,953"
"DIGITAL ARTFORMS, INC.",LOS GATOS,CA,UNITED STATES,1,"$250,000"
"DIGITAL PROTEOMICS, LLC",SAN DIEGO,CA,UNITED STATES,1,"$238,717"
DILLARD UNIVERSITY,NEW ORLEANS,LA,UNITED STATES,3,"$6,934,370"
"DIRECT ELECTRON, LP",SAN DIEGO,CA,UNITED STATES,1,"$241,404"
"DISCOVERY GENOMICS, INC.",MINNEAPOLIS,MN,UNITED STATES,2,"$679,509"
"DISCOVERY LABORATORIES, INC.",WARRINGTON,PA,UNITED STATES,1,"$300,000"
"DISCOVERYBIOMED, INC.",BIRMINGHAM,AL,UNITED STATES,2,"$661,260"
"DMETRIX, INC.",TUCSON,AZ,UNITED STATES,2,"$958,861"
"DM-STAT, INC.",MALDEN,MA,UNITED STATES,2,"$1,021,683"
DNA MEDICINE INSTITUTE,Cambridge,MA,UNITED STATES,1,"$486,288"
"DNA SOFTWARE, INC.",ANN ARBOR,MI,UNITED STATES,1,"$368,250"
"DNASTAR, INC.",MADISON,WI,UNITED STATES,2,"$635,252"
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,3,"$2,620,258"
DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,UNITED STATES,3,"$927,596"
DONNA L ROMERO,CHESTERFIELD,MO,UNITED STATES,1,"$49,000"
DORN RESEARCH INSTITUTE,COLUMBIA,SC,UNITED STATES,1,"$125,000"
"DOTY SCIENTIFIC, INC.",COLUMBIA,SC,UNITED STATES,2,"$794,920"
DOUBLE S INSTRUCTIONAL SYSTEMS,EUGENE,OR,UNITED STATES,1,"$442,431"
DR RAM MANOHAR LOHIA HOSPITAL,NEW DELHI,,INDIA,1,"$50,928"
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,87,"$33,720,746"
"DRVISION TECHNOLOGIES, LLC",BELLEVUE,WA,UNITED STATES,1,"$983,515"
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,753,"$350,249,092"
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,8,"$2,448,477"
"DXDISCOVERY, INC.",RENO,NV,UNITED STATES,1,"$300,000"
"DXTERITY DIAGNOSTICS, INC.",MANHATTAN BEACH,CA,UNITED STATES,1,"$280,005"
"DYNAMIC CONNECTIONS, LLC",SAN DIEGO,CA,UNITED STATES,1,"$565,575"
DYNAVAX TECHNOLOGIES CORPORATION,BERKELEY,CA,UNITED STATES,3,"$627,986"
"DYNPORT VACCINE COMPANY, LLC",FREDERICK,MD,UNITED STATES,4,"$5,956,118"
"EAR MACHINE, LLC",NORTHBROOK,IL,UNITED STATES,1,"$155,846"
EARLENS CORPORATION,REDWOOD CITY,CA,UNITED STATES,1,"$1,200,000"
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,UNITED STATES,23,"$6,020,668"
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,UNITED STATES,14,"$4,379,135"
EASTERN MICHIGAN UNIVERSITY,YPSILANTI,MI,UNITED STATES,1,"$181,465"
EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,UNITED STATES,16,"$4,066,268"
"ECHELON BIOSCIENCES, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$520,907"
"EDEN MEDICAL, INC.",HOWARD LAKE,MN,UNITED STATES,2,"$1,252,770"
EDENSPACE SYSTEMS CORPORATION,Purcellville,VA,UNITED STATES,1,"$460,888"
"EDJ ASSOCIATES, INC.",RESTON,VA,UNITED STATES,3,"$2,116,622"
EDUARDO MONDLANE UNIVERSITY,MAPUTO,,MOZAMBIQUE,2,"$3,556,334"
"EDUCATION DEVELOPMENT CENTER, INC.",Waltham,MA,UNITED STATES,1,"$542,933"
"EDUCATION, TRAINING, & RESEARCH ASSOCS",SCOTTS VALLEY,CA,UNITED STATES,1,"$437,906"
EDVENTURE CHILDREN'S MUSEUM,COLUMBIA,SC,UNITED STATES,1,"$244,929"
"EIC LABORATORIES, INC.",NORWOOD,MA,UNITED STATES,1,"$967,179"
"EIGER GROUP INTERNATIONAL, INC.",PALO ALTO,CA,UNITED STATES,1,"$1,000,000"
EL PASO COMMUNITY COLLEGE,EL PASO,TX,UNITED STATES,1,"$568,189"
"ELECTRICAL GEODESICS, INC.",EUGENE,OR,UNITED STATES,2,"$741,666"
"ELECTRONIC BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,2,"$838,852"
"ELGAVISH PARAMAGNETICS, INC.",BIRMINGHAM,AL,UNITED STATES,1,"$440,498"
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,UNITED STATES,3,"$548,907"
"ELLENSON INTEGRATION ENTERPRISES, INC.",NEW YORK,NY,UNITED STATES,1,"$164,418"
"ELSOHLY LABORATORIES, INC.",OXFORD,MS,UNITED STATES,1,"$205,514"
EMANUEL HOSPITAL AND HEALTH CENTER,PORTLAND,OR,UNITED STATES,7,"$2,690,297"
"EMBEDRF, LLC",PORTLAND,OR,UNITED STATES,2,"$664,561"
EMERGENT PRODUCT DEVELOPMENT GAITHERSBUR,GAITHERSBURG,MD,UNITED STATES,2,"$3,505,783"
EMERSON COLLEGE,BOSTON,MA,UNITED STATES,1,"$402,978"
EMINENT SERVICES CORPORATION,FREDERICK,MD,UNITED STATES,1,"$538,955"
EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,UNITED STATES,2,"$741,714"
EMMES CORPORATION,ROCKVILLE,MD,UNITED STATES,16,"$36,991,894"
"EMMYON, INC.",CORALVILLE,IA,UNITED STATES,1,"$160,002"
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,635,"$272,395,344"
EMPIRE GENOMICS. LLC,BUFFALO,NY,UNITED STATES,1,"$142,432"
EMPIRICAL TECHNOLOGIES CORPORATION,CHARLOTTESVILLE,VA,UNITED STATES,1,"$964,641"
"ENANTA PHARMACEUTICALS, INC.",WATERTOWN,MA,UNITED STATES,1,"$9,218,951"
"ENANTIGEN THERAPEUTICS, INC.",DOYLESTOWN,PA,UNITED STATES,2,"$594,674"
"ENDOCOLE, LLC",SANTA BARBARA,CA,UNITED STATES,1,"$144,150"
ENDOCRINE SOCIETY,CHEVY CHASE,MD,UNITED STATES,3,"$408,258"
"ENDOORTHOPAEDICS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$322,760"
"ENERGESIS PHARMACEUTICALS, INC.",BOSTON,MA,UNITED STATES,1,"$168,876"
"ENERTECHNIX, INC.",MAPLE VALLEY,WA,UNITED STATES,1,"$433,573"
"ENGINEERING ARTS, LLC",PHOENIX,AZ,UNITED STATES,1,"$599,557"
"ENSION, INC.",PITTSBURGH,PA,UNITED STATES,2,"$760,037"
"ENTANGLEMENT TECHNOLOGIES, INC.",BURLINGAME,CA,UNITED STATES,1,"$148,209"
"ENTROGEN, INC.",TARZANA,CA,UNITED STATES,1,"$145,080"
"ENVIROFIT INTERNATIONAL, LLC",FORT COLLINS,CO,UNITED STATES,1,"$97,449"
"ENVIRONMENT AND HEALTH GROUP, INC.",CAMBRIDGE,MA,UNITED STATES,3,"$582,282"
ENVIRONMENTAL MUTAGENESIS/GENOMICS SOC,RESTON,VA,UNITED STATES,1,"$12,000"
EPICENTER SOFTWARE,PASADENA,CA,UNITED STATES,1,"$433,513"
"EPIGEN BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,2,"$674,409"
"EPIPHANY BIOSCIENCES, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$526,885"
"EPITEL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$601,418"
"EPITOGENESIS, INC.",storrs,CT,UNITED STATES,1,"$300,000"
"EPIVAX, INC.",PROVIDENCE,RI,UNITED STATES,3,"$1,403,925"
ERASMUS MEDICAL CENTER,ROTTERDAM,,NETHERLANDS,1,"$273,385"
ERNEST GALLO CLINIC AND RESEARCH CENTER,EMERYVILLE,CA,UNITED STATES,7,"$2,010,883"
"ESAC, INC.",ROCKVILLE,MD,UNITED STATES,1,"$143,916"
ESSEN BIOSCIENCE,ANN ARBOR,MI,UNITED STATES,1,"$16,800"
ESSENTIA INSTITUTE OF RURAL HEALTH,DULUTH,MN,UNITED STATES,3,"$1,851,092"
"ETECT, INC.",NEWBERRY,FL,UNITED STATES,1,"$150,741"
"ETIOMETRY, LLC",BOSTON,MA,UNITED STATES,2,"$549,839"
ETUBICS CORPORATION,SEATTLE,WA,UNITED STATES,2,"$2,098,570"
"EUCLID DIAGNOSTICS, LLC",Crown Point,IN,UNITED STATES,1,"$287,585"
EUROPEAN MOLECULAR BIOLOGY LABORATORY,HEIDELBERG,,GERMANY,6,"$6,881,444"
EUROPEAN ORG/RES/TREATMENT/CANCER,BRUSSELS,,BELGIUM,1,"$250,025"
"EUVEDA BIOSCIENCES, INC.",ELLICOTT CITY,MD,UNITED STATES,1,"$224,914"
EVA PERON ACUTE INTERZONAL GEN HOSPITAL,BUENOS AIRES,,ARGENTINA,2,"$95,588"
"EVAS THERAPEUTICS, LLC.",BALLWIN,MO,UNITED STATES,1,"$638,409"
"EVE BIOMEDICAL, INC.",Redwood City,CA,UNITED STATES,1,"$250,000"
"EVERY FIT, INC.",BOSTON,MA,UNITED STATES,2,"$1,148,169"
"EVIDENCE-BASED PRACTICE INSTITUTE, LLC",SEATTLE,WA,UNITED STATES,1,"$340,071"
"EVORX TECHNOLOGIES, INC.",SOUTH PASADENA,CA,UNITED STATES,1,"$249,748"
EXCELLIMS CORPORATION,ACTON,MA,UNITED STATES,1,"$170,648"
"EXCMR, LTD",COLUMBUS,OH,UNITED STATES,1,"$352,286"
"EXEMPLAR GENETICS, LLC",SIOUX CENTER,IA,UNITED STATES,2,"$833,094"
"EXPERIAD, LLC",SEATTLE,WA,UNITED STATES,1,"$347,991"
EXPERIMENTAL PATHOLOGY LABORATORIES,STERLING,VA,UNITED STATES,1,"$6,503,950"
EXPRESSION THERAPEUTICS,Tucker,GA,UNITED STATES,1,"$386,432"
"EXTEND BIOSCIENCES, INC.",CAMBRIDGE,MA,UNITED STATES,2,"$587,950"
"EYENUK, LLC",WOODLAND HILLS,CA,UNITED STATES,1,"$199,467"
"EYERX RESEARCH, INC.",NORFOLK,VA,UNITED STATES,1,"$146,388"
FAIRFIELD UNIVERSITY,FAIRFIELD,CT,UNITED STATES,1,"$69,159"
FAMILIES OF SPINAL MUSCULAR ATROPHY,LIBERTYVILLE,IL,UNITED STATES,1,"$20,000"
FAMILY HEALTH INTERNATIONAL,DURHAM,NC,UNITED STATES,10,"$9,153,405"
"FAMILY WORKS, INC.",ATHENS,OH,UNITED STATES,1,"$639,157"
"FARADAY TECHNOLOGY, INC.",CLAYTON,OH,UNITED STATES,1,"$493,482"
"FARUS, LLC",Vista,CA,UNITED STATES,2,"$635,616"
"FAST TRACK DRUGS & BIOLOGICS, LLC",GAITHERSBURG,MD,UNITED STATES,1,"$225,528"
FATHER FLANAGAN'S BOYS' HOME,BOYS TOWN,NE,UNITED STATES,16,"$4,383,611"
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,UNITED STATES,2,"$418,054"
FEDERAL UNIVERSITY OF BAHIA,SALVADOR,,BRAZIL,2,"$593,870"
FEDERAL UNIVERSITY OF RIO DE JANEIRO,RIO DE JANEIRO,,BRAZIL,2,"$391,101"
FEDERAL UNIVERSITY OF SANTA CATARINA,FLORIANOPOLIS,,BRAZIL,1,"$49,885"
FEDERATION OF AMER SOC FOR EXPER BIOLOGY,BETHESDA,MD,UNITED STATES,30,"$2,769,288"
FEDERATION OF AMERICAN SCIENTISTS,WASHINGTON,DC,UNITED STATES,1,"$129,424"
FEDERATION/CLINICAL IMMUNOLOGY SOCIETIES,MILWAUKEE,WI,UNITED STATES,2,"$32,000"
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,MANHASSET,NY,UNITED STATES,60,"$20,231,124"
"FEMTOFAB, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$390,850"
FENWAY COMMUNITY HEALTH CENTER,BOSTON,MA,UNITED STATES,6,"$2,602,843"
"FERRO SOLUTIONS, INC.",WOBURN,MA,UNITED STATES,1,"$982,283"
"FHI DEVELOPMENT 360, LLC",DURHAM,NC,UNITED STATES,1,"$569,966"
"FIRST LIGHT BIOSCIENCES, INC.",BEDFORD,MA,UNITED STATES,1,"$942,482"
"FISHER BIOSERVICES, INC.",ROCKVILLE,MD,UNITED STATES,11,"$25,921,242"
FISK UNIVERSITY,NASHVILLE,TN,UNITED STATES,2,"$369,670"
"FIT INTERACTIVE, LLC",FALLS CHURCH,VA,UNITED STATES,1,"$603,280"
FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,ADELAIDE,,AUSTRALIA,1,"$222,642"
FLOCEL INC.,CLEVELAND,OH,UNITED STATES,1,"$470,737"
FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,5,"$4,590,209"
FLORIDA ASSN OF PEDIATRIC TUMOR PROG,TAMPA,FL,UNITED STATES,1,"$503,765"
FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,UNITED STATES,17,"$4,789,655"
FLORIDA GULF COAST UNIVERSITY,FORT MYERS,FL,UNITED STATES,1,"$381,052"
FLORIDA HOSPITAL,ORLANDO,FL,UNITED STATES,3,"$1,446,385"
FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,UNITED STATES,1,"$239,421"
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,UNITED STATES,44,"$13,695,690"
FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,54,"$15,704,150"
"FLUENTIAL, LLC",SUNNYVALE,CA,UNITED STATES,1,"$611,285"
"FLUIDIC TOOLS, LLC",WATERTOWN,MA,UNITED STATES,1,"$150,000"
"FLUIDITY SOFTWARE, INC.",SOMERVILLE,MA,UNITED STATES,1,"$488,653"
"FLUORESCENCE INNOVATIONS, INC.",BOZEMAN,MT,UNITED STATES,1,"$70,163"
FLUOROMETRIX CORPORATION,STOW,MA,UNITED STATES,1,"$246,743"
"FOCALCOOL, LLC",EAST WINDSOR,NJ,UNITED STATES,1,"$299,761"
FOODSOURCE LURE CORPORATION,BIRMINGHAM,AL,UNITED STATES,1,"$1,000,000"
FORDHAM UNIVERSITY,BRONX,NY,UNITED STATES,3,"$816,605"
FOR-ROBIN,WILLIAMSVILLE,NY,UNITED STATES,1,"$282,224"
FORSCHERGRUPPE DIABETES e. V.,Munich/Neuherberg,,GERMANY,1,"$2,898,320"
FORSYTH INSTITUTE,CAMBRIDGE,MA,UNITED STATES,20,"$8,752,534"
FORT LEWIS COLLEGE,DURANGO,CO,UNITED STATES,1,"$272,600"
FOUNDATION FOR AIDS RESEARCH,NEW YORK,NY,UNITED STATES,2,"$2,941,605"
FOUNDATION FOR APPLIED MOLECULAR EVOLUTN,GAINESVILLE,FL,UNITED STATES,4,"$1,036,704"
FOUNDATION FOR RESEARCH DEVELOPMENT,BELO HORIZONTE,,BRAZIL,1,"$259,600"
"FOUR TIGERS, LLC",PARIS,KY,UNITED STATES,1,"$313,568"
FOX CHASE CANCER CENTER,PHILADELPHIA,PA,UNITED STATES,1,"$253,024"
"FOX CHASE CHEMICAL DIVERSITY CENTER, INC",DOYLESTOWN,PA,UNITED STATES,4,"$2,560,120"
FRANKLIN AND MARSHALL COLLEGE,LANCASTER,PA,UNITED STATES,1,"$278,490"
FRANKLIN INSTITUTE,PHILADELPHIA,PA,UNITED STATES,1,"$236,198"
FRAUNHOFER CENTER /MANUFACTURING INNOV,BROOKLINE,MA,UNITED STATES,2,"$1,090,203"
FRED HUTCHINSON CAN RES CTR,SEATTLE,WA,UNITED STATES,269,"$199,131,915"
"FRIENDS RESEARCH INSTITUTE, INC.",BALTIMORE,MD,UNITED STATES,9,"$4,006,098"
"FRONTIER SCI & TECHNOLOGY RSCH FDN, INC",BOSTON,MA,UNITED STATES,4,"$12,254,071"
"FU ASSOCIATES, LTD.",ARLINGTON,VA,UNITED STATES,1,"$157,278"
FUNDACAO FACULDADE DE MEDICINA,SAO PAULO,,BRAZIL,4,"$1,033,990"
FUNDACAO OSWALDO CRUZ,RIO DE JANEIRO,,BRAZIL,1,"$3,247,921"
FUNDACION INSTITUTO LELOIR,BUENOS AIRES,,ARGENTINA,3,"$197,011"
FURMAN UNIVERSITY,GREENVILLE,SC,UNITED STATES,1,"$323,150"
"G1 THERAPEUTICS, INC.",CHAPEL HILL,NC,UNITED STATES,3,"$1,310,951"
"GALAXY BIO, INC.",MONMOUTH JUNCTION,NJ,UNITED STATES,1,"$154,350"
GALENEA CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,"$575,438"
"GATACA, LLC",NEWPORT,VA,UNITED STATES,1,"$705,108"
GEISINGER CLINIC,DANVILLE,PA,UNITED STATES,9,"$3,905,083"
"GENALYTE, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,224,338"
"GENAPSYS, INC.",Menlo Park,CA,UNITED STATES,1,"$1,034,574"
"GENE THERAPY SYSTEMS, INC.",SAN DIEGO,CA,UNITED STATES,1,"$143,253"
"GENEFLUIDICS, INC.",IRWINDALE,CA,UNITED STATES,1,"$989,486"
GENERAL ELECTRIC GLOBAL RESEARCH CTR,NISKAYUNA,NY,UNITED STATES,8,"$5,931,205"
"GENESEARCH, INC.",BOZEMAN,MT,UNITED STATES,2,"$265,625"
"GENESEGUES, INC.",CHASKA,MN,UNITED STATES,2,"$500,000"
"GENESYS RESEARCH INSTITUTE, INC.",BOSTON,MA,UNITED STATES,3,"$1,898,143"
GENETIC INFORMATION RESEARCH INSTITUTE,MOUNTAIN VIEW,CA,UNITED STATES,1,"$522,644"
GENETIVISION CORPORATION,HOUSTON,TX,UNITED STATES,1,"$1,458,991"
GENEVA FOUNDATION,Tacoma,WA,UNITED STATES,5,"$3,314,257"
"GENOMAS, INC.",HARTFORD,CT,UNITED STATES,1,"$192,734"
GENOMEX,CARY,NC,UNITED STATES,1,"$182,864"
"GENOMICS USA, INC.",TUCSON,AZ,UNITED STATES,2,"$1,012,132"
"GENVEC, INC.",GAITHERSBURG,MD,UNITED STATES,2,"$589,058"
GEORGE INSTITUTE CHINA,BEJING,,CHINA,1,"$377,526"
GEORGE MASON UNIVERSITY,FAIRFAX,VA,UNITED STATES,23,"$6,111,815"
GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,UNITED STATES,79,"$75,697,472"
GEORGETOWN UNIVERSITY,WASHINGTON,DC,UNITED STATES,117,"$47,890,937"
GEORGIA REGENTS UNIVERSITY,AUGUSTA,GA,UNITED STATES,105,"$44,725,995"
GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,UNITED STATES,68,"$22,218,571"
GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,UNITED STATES,5,"$1,479,789"
GEORGIA STATE UNIVERSITY,ATLANTA,GA,UNITED STATES,53,"$20,457,240"
GEORGIA TECH APPLIED RESEARCH CORP,ATLANTA,GA,UNITED STATES,1,"$177,172"
