ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
MAGEE-WOMEN'S HOSPITAL OF UPMC,PITTSBURGH,PA,UNITED STATES,2,"$200,897"
"MAGNESENSORS, INC.",SAN DIEGO,CA,UNITED STATES,2,"$574,127"
"MAGNETUS, LLC",IRVINE,CA,UNITED STATES,1,"$165,780"
MAHARISHI UNIVERSITY/MANAGEMENT RES INST,MAHARISHI VEDIC CITY,IA,UNITED STATES,1,"$680,561"
MAHIDOL UNIVERSITY,BANGKOK,,THAILAND,1,"$79,461"
MAINE MEDICAL CENTER,PORTLAND,ME,UNITED STATES,16,"$9,084,076"
MAJESTECK BIOSCIENCE,GALVESTON,TX,UNITED STATES,1,"$219,917"
MAKERERE UNIVERSITY,KAMPALA,,UGANDA,2,"$478,374"
"MAKSCIENTIFIC, LLC",W. MYSTIC,CT,UNITED STATES,1,"$119,000"
MANAGEMENT ASSISTANCE CORPORATION,FAIRFAX,VA,UNITED STATES,1,$641
"MANDALA BIOSCIENCES, LLC",SAN DIEGO,CA,UNITED STATES,1,"$232,539"
"MANDALMED, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$363,936"
MANPOWER DEMONSTRATION RESEARCH CORP,NEW YORK,NY,UNITED STATES,1,"$449,507"
"MAPP BIOPHARMACEUTICAL, INC.",SAN DIEGO,CA,UNITED STATES,5,"$3,467,750"
MARCH OF DIMES BIRTH DEFECTS FOUNDATION,DAVIS,CA,UNITED STATES,4,"$1,141,691"
MARIAN COLLEGE OF FOND DU LAC,FOND DU LAC,WI,UNITED STATES,1,"$216,013"
MARINE BIOLOGICAL LABORATORY,WOODS HOLE,MA,UNITED STATES,18,"$4,930,114"
"MARINE BIOMEDICAL TECHNOLOGIES, INC.",GALVESTON,TX,UNITED STATES,1,"$127,938"
MARKER GENE TECHNOLOGIES,EUGENE,OR,UNITED STATES,1,"$199,822"
MARQUETTE UNIVERSITY,MILWAUKEE,WI,UNITED STATES,12,"$2,948,412"
MARSHALL UNIVERSITY,HUNTINGTON,WV,UNITED STATES,6,"$5,792,000"
MARSHFIELD CLINIC,MARSHFIELD,WI,UNITED STATES,2,"$756,166"
MARSHFIELD CLINIC,MARSHFIELD,WI,UNITED STATES,5,"$2,167,296"
"MARTIN GROUP, INC.",JACKSON,MS,UNITED STATES,1,"$237,498"
MARTIN LUTHER UNIVERS-HALLE-WITTENBERG,HALLE,,GERMANY,1,"$87,788"
MARTINGALE RESEARCH CORPORATION,Plano,TX,UNITED STATES,1,"$834,217"
"MARVAL BIOSCIENCES, INC.",MANVEL,TX,UNITED STATES,1,"$331,371"
MARY BALDWIN COLLEGE,STAUNTON,VA,UNITED STATES,1,"$108,000"
MARY IMOGENE BASSETT HOSPITAL,COOPERSTOWN,NY,UNITED STATES,1,"$166,725"
MARYLAND ACADEMY OF SCIENCES dba MSC,BALTIMORE,MD,UNITED STATES,1,"$255,906"
"MARYLAND MEDICAL RESEARCH INSTITUTE, INC",BALTIMORE,MD,UNITED STATES,2,"$933,416"
"MASONIC MEDICAL RESEARCH LABORATORY, INC",UTICA,NY,UNITED STATES,1,"$414,829"
MASSACHUSETTS EYE AND EAR INFIRMARY,BOSTON,MA,UNITED STATES,43,"$15,232,176"
MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,UNITED STATES,691,"$308,329,332"
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MA,UNITED STATES,294,"$210,875,129"
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MA,UNITED STATES,1,"$1,959,413"
MASSEY UNIVERSITY,PALMERSTON NORTH,,NEW ZEALAND,1,"$55,123"
"MATERIALS DEVELOPMENT, INC.",ARLINGTON HEIGHTS,IL,UNITED STATES,1,"$149,994"
MATTEK CORPORATION,ASHLAND,MA,UNITED STATES,5,"$1,773,969"
MAX MOBILITY,NASHVILLE,TN,UNITED STATES,2,"$649,671"
MAX PLANCK INST FOR DEVELOPMENTL BIOLOGY,TUEBINGEN,,GERMANY,1,"$49,646"
"MAXCYTE, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$414,658"
"MAXWELL SENSORS, INC.",SANTA FE SPRINGS,CA,UNITED STATES,5,"$1,095,378"
"MAXYGEN, INC.",REDWOOD CITY,CA,UNITED STATES,3,"$3,324,353"
"MAYACHITRA, INC.",SANTA BARBARA,CA,UNITED STATES,1,"$390,972"
MAYO CLINIC,ROCHESTER,MN,UNITED STATES,366,"$169,346,097"
MAYO CLINIC,ROCHESTER,MN,UNITED STATES,5,"$5,040,308"
MAYO CLINIC JACKSONVILLE,JACKSONVILLE,FL,UNITED STATES,28,"$10,650,101"
MAYO CLINIC ARIZONA,SCOTTSDALE,AZ,UNITED STATES,14,"$3,972,534"
"MBC RESEARCH, INC.",Aurora,CO,UNITED STATES,1,"$391,786"
"MC CONNELL GROUP, INC.",ROCKVILLE,MD,UNITED STATES,1,"$1,000"
MC GILL UNIVERSITY,MONTREAL,PQ,CANADA,1,"$166,513"
MC GILL UNIVERSITY,MONTREAL,PQ,CANADA,22,"$3,597,988"
MC GILL UNIVERSITY HEALTH CTR RES INST,MONTREAL,PQ,CANADA,4,"$616,577"
MC LAUGHLIN RESEARCH INS TITUTE,GREAT FALLS,MT,UNITED STATES,5,"$2,085,396"
"MC LEAN HOSPITAL (BELMONT, MA)",BELMONT,MA,UNITED STATES,64,"$24,600,630"
MC MASTER UNIVERSITY,HAMILTON,ON,CANADA,2,"$4,314,975"
MC MASTER UNIVERSITY,HAMILTON,ON,CANADA,4,"$1,488,838"
"MC3, INC.",ANN ARBOR,MI,UNITED STATES,5,"$1,443,211"
"MCCARTHY MEDICAL MARKETING, INC.",VANCOUVER,WA,UNITED STATES,1,"$368,510"
"MCGUIRE RESEARCH INSTITUTE, INC.",RICHMOND,VA,UNITED STATES,1,"$284,174"
MCKESSON BIOSERVICES,ROCKVILLE,MD,UNITED STATES,1,"$1,044,348"
MCLEAN HOSPITAL,BELMONT,MA,UNITED STATES,3,"$1,172,000"
"MD INFORMATICS, LLC",SALT LAKE CITY,UT,UNITED STATES,1,"$507,198"
"MDRNA, INC.",BOTHELL,WA,UNITED STATES,1,"$357,207"
"MEDARRAY, INC.",ANN ARBOR,MI,UNITED STATES,2,"$1,325,275"
MEDGAR EVERS COLLEGE,NEW YORK,NY,UNITED STATES,1,"$133,961"
MEDICAL AND HEALTH RESEARCH ASSOCIATES,NEW YORK,NY,UNITED STATES,1,"$906,236"
MEDICAL COLLEGE OF OHIO AT TOLEDO,TOLEDO,OH,UNITED STATES,31,"$9,665,675"
MEDICAL COLLEGE OF WISCONSIN,MILWAUKEE,WI,UNITED STATES,2,"$4,888,554"
MEDICAL COLLEGE OF WISCONSIN,MILWAUKEE,WI,UNITED STATES,200,"$91,251,292"
"MEDICAL DECISION LOGIC, INC.",Baltimore,MD,UNITED STATES,1,"$151,506"
"MEDICAL DECISION MODELING, INC.",INDIANAPOLIS,IN,UNITED STATES,1,"$228,719"
"MEDICAL DISCOVERY PARTNERS, LLC",BOSTON,MA,UNITED STATES,2,"$373,948"
MEDICAL EDUCATION & RESEARCH INST OF CO,COLORADO SPRINGS,CO,UNITED STATES,1,"$68,600"
"MEDICAL ENGINEERING INNOVATIONS, LLC",MADISON,WI,UNITED STATES,1,"$99,115"
MEDICAL FACULTY/UNIV/ERLANGEN/NEUERNBERG,ERLANGEN,,GERMANY,1,"$225,800"
MEDICAL ILLNESS COUNSELING CENTER,CHEVY CHASE,MD,UNITED STATES,1,"$373,676"
"MEDICAL MODELING, LLC",GOLDEN,CO,UNITED STATES,1,"$349,273"
MEDICAL RESEARCH COUNCIL,EDINBURGH,,UNITED KINGDOM,1,"$473,174"
MEDICAL RESEARCH COUNCIL OF SOUTH AFRICA,CAPE TOWN,,SOUTH AFRICA,2,"$11,737,080"
MEDICAL UNIVERSITY OF SOUTH CAROLINA,CHARLESTON,SC,UNITED STATES,3,"$3,698,852"
MEDICAL UNIVERSITY OF SOUTH CAROLINA,CHARLESTON,SC,UNITED STATES,267,"$93,011,542"
MEDICAL UNIVERSITY OF VIENNA,VIENNA,,AUSTRIA,1,"$347,827"
"MEDICASAFE, INC.",NEW YORK,NY,UNITED STATES,1,"$118,425"
MEDICINES FOR MALARIA VENTURE,GENEVA,,SWITZERLAND,1,"$1,069,709"
"MEDICON, INC.",Setauket,NY,UNITED STATES,1,"$149,800"
"MEDIGENIX, LLC",SOUTHFIELD,MI,UNITED STATES,1,"$116,835"
"MEDISPIN, INC.",NEW YORK,NY,UNITED STATES,2,"$700,238"
"MEDIVAS, LLC",SAN DIEGO,CA,UNITED STATES,1,"$299,940"
"MEDROS, INC.",St. Louis,MO,UNITED STATES,2,"$269,551"
"MEDSHAPE SOLUTIONS, INC.",ATLANTA,GA,UNITED STATES,1,"$97,534"
MEDSTAR RESEARCH INSTITUTE,HYATTSVILLE,MD,UNITED STATES,10,"$12,119,690"
"MEEKS ASSOCIATES, INC.",LINCOLN,MA,UNITED STATES,1,"$99,500"
MEHARRY MEDICAL COLLEGE,NASHVILLE,TN,UNITED STATES,30,"$21,395,550"
MEMORIAL HOSPITAL OF RHODE ISLAND,PAWTUCKET,RI,UNITED STATES,2,"$641,258"
MEMORIAL HOSPITAL OF RHODE ISLAND,PAWTUCKET,RI,UNITED STATES,4,"$627,924"
MEMORIAL HOSPITAL OF SOUTH BEND,SOUTH BEND,IN,UNITED STATES,1,"$1,005,841"
MENORAH PARK CENTER FOR SENIOR LIVING,BEACHWOOD,OH,UNITED STATES,1,"$20,850"
"MENSSANA RESEARCH, INC.",FORT LEE,NJ,UNITED STATES,1,"$993,490"
"MENTAL HEALTH SYSTEMS, INC",SAN DIEGO,CA,UNITED STATES,1,"$163,684"
"MENTOR INTERACTIVE, INC.",BOULDER,CO,UNITED STATES,2,"$474,271"
MERCER UNIVERSITY MACON,MACON,GA,UNITED STATES,4,"$1,209,306"
"MERCIA PHARMA, INC.",SCARSDALE,NY,UNITED STATES,2,"$600,000"
MERCK SHARP AND DOHME RESEARCH LABS,WEST POINT,PA,UNITED STATES,1,"$320,631"
MERCY COLLEGE,DOBBS FERRY,NY,UNITED STATES,2,"$1,031,258"
"MERIDIAN MEDICAL SYSTEMS, LLC",WOOLWICH,ME,UNITED STATES,1,"$365,172"
"MERIDIAN SENSORS, INC.",SOUTH BURLINGTON,VT,UNITED STATES,1,"$407,867"
"MESO SCALE DIAGNOSTICS, LLC",GAITHERSBURG,MD,UNITED STATES,4,"$805,406"
"METALLOPHARM, LLC",LEWIS CENTER,OH,UNITED STATES,1,"$100,000"
"METAMEDIA TRAINING INTERNATIONAL, INC.",GERMANTOWN,MD,UNITED STATES,2,"$256,434"
"METAMOL THERANOSTICS, INC.",CINCINNATI,OH,UNITED STATES,1,"$199,499"
METASTASIS RESEARCH SOCIETY,VESTAVIA HILLS,AL,UNITED STATES,1,"$21,000"
METHODIST HOSPITAL RESEARCH INSTITUTE,HOUSTON,TX,UNITED STATES,18,"$5,468,087"
METHODIST HOSPITAL RESEARCH INSTITUTE,HOUSTON,TX,UNITED STATES,1,"$195,619"
METRO/BAPTIST TABERNACLE HOUSE/ DEV CORP,FLINT,MI,UNITED STATES,1,"$34,500"
METROHEALTH MEDICAL CENTER,CLEVELAND,OH,UNITED STATES,3,"$448,410"
METROPOLITAN STATE COLLEGE OF DENVER,DENVER,CO,UNITED STATES,1,"$150,219"
MEXICO NATIONAL INSTITUTE OF PUBLIC HLTH,CUERNAVACA,,MEXICO,1,"$134,721"
"MH ACOUSTICS, LLC",SUMMIT,NJ,UNITED STATES,1,"$351,150"
MH-JHU CARE,KAMPALA,,UGANDA,2,"$91,036"
MIAMI UNIVERSITY OXFORD,OXFORD,OH,UNITED STATES,12,"$2,769,798"
MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,UNITED STATES,126,"$35,710,295"
MICHIGAN TECHNOLOGICAL UNIVERSITY,HOUGHTON,MI,UNITED STATES,3,"$679,490"
"MICHROM BIORESOURCES, INC.",AUBURN,CA,UNITED STATES,1,"$159,016"
"MICRABLATE, LLC",Madison,WI,UNITED STATES,1,"$660,769"
"MICRO PROBE, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$744,068"
"MICROBEAM THERAPY, LLC",REDWOOD CITY,CA,UNITED STATES,1,"$100,000"
"MICROBIAL NOVOTEQS, INC.",NASHVILLE,TN,UNITED STATES,1,"$404,663"
"MICROBIOTIX, INC",WORCESTER,MA,UNITED STATES,11,"$6,063,209"
"MICROBRIGHTFIELD, INC.",WILLISTON,VT,UNITED STATES,3,"$1,211,146"
"MICROCOSM, INC.",COLUMBIA,MD,UNITED STATES,0,"$34,770"
"MICRODESIGN CONSULTING, INC.",COLCHESTER,VT,UNITED STATES,1,"$338,932"
"MICRODYSIS, INC.",Bordentown,NJ,UNITED STATES,1,"$106,346"
"MICROFAB TECHNOLOGIES, INC.",PLANO,TX,UNITED STATES,1,"$376,240"
"MICROISLET, INC.",SAN DIEGO,CA,UNITED STATES,1,"$242,166"
"MICROMECHATRONICS, INC.",STATE COLLEGE,PA,UNITED STATES,1,"$99,717"
"MICROMRI, INC.",Langhorne,PA,UNITED STATES,2,"$1,682,693"
"MICRON OPTICS, INC.",ATLANTA,GA,UNITED STATES,1,"$357,126"
"MICRONICS, INC.",REDMOND,WA,UNITED STATES,1,"$99,431"
"MICROSURFACES, INC.",MINNEAPOLIS,MN,UNITED STATES,1,"$100,000"
"MICROTRANSPONDER, INC.",DALLAS,TX,UNITED STATES,1,"$113,354"
"MICROVI BIOTECH, LLC",Union City,CA,UNITED STATES,1,"$316,123"
"MICROWAVE TECHNOLGIES, INC.",BURKE,VA,UNITED STATES,1,"$420,763"
MIDDLEBURY COLLEGE,MIDDLEBURY,VT,UNITED STATES,2,"$321,104"
"MIDI, INC.",NEWARK,DE,UNITED STATES,1,"$99,156"
MIDWESTERN UNIVERSITY,DOWNERS GROVE,IL,UNITED STATES,1,"$193,277"
"MIGRANT CLINICIANS NETWORK, INC.",AUSTIN,TX,UNITED STATES,1,"$20,000"
"MILAGEN, INC.",EMERYVILLE,CA,UNITED STATES,2,"$542,370"
MILWAUKEE SCHOOL OF ENGINEERING,MILWAUKEE,WI,UNITED STATES,1,"$249,403"
MIMOSA ACOUSTICS,CHAMPAIGN,IL,UNITED STATES,1,"$156,376"
MIND MATTERS RESEARCH,ANCHORAGE,AK,UNITED STATES,1,"$498,731"
MINERVA BIOTECHNOLOGIES CORPORATION,WALTHAM,MA,UNITED STATES,1,"$181,320"
"MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MINNEAPOLIS,MN,UNITED STATES,2,"$1,585,668"
"MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MINNEAPOLIS,MN,UNITED STATES,8,"$2,089,386"
MINNESOTA STATE UNIV MOORHEAD,MOORHEAD,MN,UNITED STATES,1,"$186,364"
MINNESOTA VETERANS RESEARCH INST,MINNEAPOLIS,MN,UNITED STATES,1,"$231,426"
MINOT STATE UNIVERSITY,MINOT,ND,UNITED STATES,1,"$189,602"
MIRIAM HOSPITAL,PROVIDENCE,RI,UNITED STATES,31,"$11,631,632"
"MIRNA THERAPEUTICS, INC.",AUSTIN,TX,UNITED STATES,1,"$171,527"
MIRUS BIO CORPORATION,MADISON,WI,UNITED STATES,4,"$1,783,137"
MISSISSIPPI STATE UNIVERSITY,MISSISSIPPI STATE,MS,UNITED STATES,8,"$1,497,397"
MISSISSIPPI VALLEY STATE UNIVERSITY,ITTA BENA,MS,UNITED STATES,1,"$105,840"
MISSOURI BAPTIST HOSPITAL,ST. LOUIS,MO,UNITED STATES,1,"$776,180"
"MISSOURI BREAKS RESEARCH, INC.",TIMBER LAKE,SD,UNITED STATES,1,"$935,139"
MISSOURI STATE UNIVERSITY,SPRINGFIELD,MO,UNITED STATES,2,"$409,000"
MISSOURI UNIVERSITY OF SCIENCE & TECHNOL,ROLLA,MO,UNITED STATES,3,"$652,167"
MISSOURI VALLEY CANCER CONSORTIUM,OMAHA,NE,UNITED STATES,1,"$891,324"
"MITCHELL GROUP, INC.",WASHINGTON,DC,UNITED STATES,1,"$1,112,464"
"MMTC, INC.",PRINCETON,NJ,UNITED STATES,1,"$109,354"
"MOBERG RESEARCH, INC.",AMBLER,PA,UNITED STATES,1,"$207,023"
"MODULATED IMAGING, INC.",IRVINE,CA,UNITED STATES,1,"$100,025"
"MOERAE MATRIX, INC.",WEST LAFAYETTE,IN,UNITED STATES,1,"$116,702"
"MOFFITT, H LEE CANCER CENTER & RESEARCH",TAMPA,FL,UNITED STATES,70,"$82,637,899"
MOLECULAR BIOLOGY CONSORTIUM,CHICAGO,IL,UNITED STATES,1,"$523,750"
"MOLECULAR DESIGN INTERNATIONAL, INC.",MEMPHIS,TN,UNITED STATES,2,"$699,009"
"MOLECULAR EXPRESS, INC.",AMES,IA,UNITED STATES,1,"$422,547"
"MOLECULAR EXPRESS, INC.",Rancho Dominguez,CA,UNITED STATES,7,"$3,778,729"
"MOLECULAR INSIGHT PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,3,"$1,020,975"
"MOLECULAR KINETICS, INC.",INDIANAPOLIS,IN,UNITED STATES,2,"$469,738"
MOLECULAR MEDICINE RESEARCH INSTITUTE,SUNNYVALE,CA,UNITED STATES,1,"$198,940"
"MOLECULAR NEUROIMAGING, LLC",NEW HAVEN,CT,UNITED STATES,3,"$721,251"
MOLECULAR SCIENCES INSTITUTE,BERKELEY,CA,UNITED STATES,1,"$240,776"
"MOLECULAR TARGETING TECHNOLOGIES, INC.",WEST CHESTER,PA,UNITED STATES,4,"$1,848,498"
"MOLECULES FOR HEALTH, INC.",RICHMOND,VA,UNITED STATES,1,"$154,128"
"MONARCH TEACHING TECHNOLOGY, INC.",SHAKER HEIGHTS,OH,UNITED STATES,1,"$183,220"
MONASH UNIVERSITY,VICTORIA,,AUSTRALIA,3,"$927,083"
MONELL CHEMICAL SENSES CENTER,PHILADELPHIA,PA,UNITED STATES,15,"$4,806,074"
MONMOUTH UNIVERSITY,WEST LONG BRANCH,NJ,UNITED STATES,1,"$197,848"
"MONOGRAM BIOSCIENCES, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,3,"$2,772,399"
MONTANA CANCER CONSORTIUM,BILLINGS,MT,UNITED STATES,1,"$614,384"
"MONTANA MOLECULAR, LLC",BOZEMAN,MT,UNITED STATES,1,"$105,046"
MONTANA STATE UNIVERSITY - BOZEMAN,BOZEMAN,MT,UNITED STATES,37,"$17,243,442"
MONTCLAIR STATE UNIVERSITY,MONTCLAIR,NJ,UNITED STATES,2,"$492,601"
"MONTEFIORE MEDICAL CENTER (BRONX, NY)",NEW YORK,NY,UNITED STATES,19,"$10,071,075"
"MONTEFIORE MEDICAL CENTER (BRONX, NY)",NEW YORK,NY,UNITED STATES,2,"$2,380,321"
MONTGOMERY COLLEGE,ROCKVILLE,MD,UNITED STATES,1,"$203,729"
MONTREAL HEART INSTITUTE,MONTREAL,PQ,CANADA,4,"$1,388,852"
MOREHEAD STATE UNIVERSITY,MOREHEAD,KY,UNITED STATES,1,"$184,333"
MOREHOUSE COLLEGE,ATLANTA,GA,UNITED STATES,3,"$991,918"
MOREHOUSE SCHOOL OF MEDICINE,ATLANTA,GA,UNITED STATES,39,"$25,084,179"
MORGAN STATE UNIVERSITY,BALTIMORE,MD,UNITED STATES,7,"$2,310,893"
MORPHONIX,SAUSALITO,CA,UNITED STATES,1,"$450,000"
"MORPHORMICS, INC.",DURHAM,NC,UNITED STATES,1,"$489,782"
"MORPHOTEK, INC.",EXTON,PA,UNITED STATES,1,"$862,685"
MOSCOW STATE UNIVERSITY,MOSCOW,,RUSSIA,1,"$30,080"
"MOTILITY, INC.",SAN DIEGO,CA,UNITED STATES,1,"$147,000"
"MOTOGEN, INC.",MOUNT KISCO,NY,UNITED STATES,1,"$140,538"
MOUNT DESERT ISLAND BIOLOGICAL LAB,Salisbury Cove,ME,UNITED STATES,8,"$5,826,090"
MOUNT HOLYOKE COLLEGE,SOUTH HADLEY,MA,UNITED STATES,1,"$214,485"
MOUNT SINAI MEDICAL CENTER (MIAMI BEACH),MIAMI BEACH,FL,UNITED STATES,2,"$1,161,630"
MOUNT SINAI SCHOOL OF MEDICINE,NEW YORK,NY,UNITED STATES,5,"$12,816,641"
MOUNT SINAI SCHOOL OF MEDICINE,NEW YORK,NY,UNITED STATES,389,"$175,849,549"
MOUNT ST. MARY'S COLLEGE,LOS ANGELES,CA,UNITED STATES,2,"$614,481"
"MOUNTAIN STATES GROUP, INC.",BOISE,ID,UNITED STATES,1,"$475,375"
"MRH CONSULTING SERVICES, LLC",SAINT CHARLES,MO,UNITED STATES,1,"$98,290"
"MRI CARDIAC SERVICES, INC.",WINSTON-SALEM,NC,UNITED STATES,1,"$99,985"
MRI INSTITUTE FOR BIOMEDICAL RESEARCH,DETROIT,MI,UNITED STATES,1,"$420,633"
"MRI ROBOTICS, LLC",SAINT PAUL,MN,UNITED STATES,1,"$151,740"
MT SINAI HOSP-SAMUEL LUNENFELD RES INST,TORONTO,ON,CANADA,3,"$1,196,114"
MULTIPLE PEPTIDE SYSTEMS,SAN DIEGO,CA,UNITED STATES,1,"$1,578,855"
"MULTISPAN, INC.",HAYWARD,CA,UNITED STATES,1,"$169,328"
"MULTIVARIATE SOFTWARE, INC.",ENCINO,CA,UNITED STATES,1,"$104,643"
MULTNOMAH COUNTY HEALTH DEPARTMENT,PORTLAND,OR,UNITED STATES,2,"$205,095"
MUNICIPAL INSTITUTE OF MEDICAL RESEARCH,BARCELONA,,SPAIN,1,"$175,621"
MURDOCH UNIVERSITY,PERTH,,AUSTRALIA,1,"$345,474"
"MURTY PHARMACEUTICALS, INC.",LEXINGTON,KY,UNITED STATES,1,"$884,485"
"MURTY PHARMACEUTICALS, INC.",LEXINGTON,KY,UNITED STATES,1,"$119,672"
"MUSE TECHNOLOGIES, INC.",ANN ARBOR,MI,UNITED STATES,1,"$375,000"
"MYOMICS, INC.",PROVIDENCE,RI,UNITED STATES,2,"$348,137"
"MYTEK, LLC",Plymouth,MN,UNITED STATES,1,"$116,492"
"NABSYS, INC.",PROVIDENCE,RI,UNITED STATES,1,"$248,597"
"NAJIT TECHNOLOGIES, INC.",PORTLAND,OR,UNITED STATES,2,"$1,127,653"
NANJING MEDICAL UNIVERSITY,NANJING,,CHINA,2,"$113,000"
NANKAI UNIVERSITY,TIANJIN,,CHINA,1,"$51,202"
"NANODYNAMICS LIFE SCIENCES, INC.",PITTSBURGH,PA,UNITED STATES,1,"$188,564"
"NANOGEN, INC.",SAN DIEGO,CA,UNITED STATES,1,"$472,430"
"NANOHMICS, INC.",AUSTIN,TX,UNITED STATES,1,"$251,353"
"NANOLAB, INC.",NEWTON,MA,UNITED STATES,1,"$199,582"
NANOMATERIALS AND NANOFABRICATION LABS,FAYETTEVILLE,AR,UNITED STATES,2,"$501,762"
"NANOPARTICLE BIOCHEM, INC.",COLUMBIA,MO,UNITED STATES,2,"$240,880"
"NANOPROBES, INC.",YAPHANK,NY,UNITED STATES,5,"$1,222,744"
"NANORELEASE TECHNOLOGIES, LLC",San Antonio,TX,UNITED STATES,1,"$99,957"
"NANOSCALE MATERIALS, INC.",MANHATTAN,KS,UNITED STATES,1,"$150,000"
"NANOSPECTRA BIOSCIENCES, INC.",HOUSTON,TX,UNITED STATES,1,"$255,303"
"NANOTHERAPEUTICS, INC.",ALACHUA,FL,UNITED STATES,3,"$2,066,133"
"NANOVIR, LLC.",KALAMAZOO,MI,UNITED STATES,2,"$1,498,425"
"NAPROGENIX, INC",Lexington,KY,UNITED STATES,3,"$716,164"
"NASMHPD RESEARCH INSTITUTE, INC.",ALEXANDRIA,VA,UNITED STATES,1,"$25,025"
NATHAN S. KLINE INSTITUTE FOR PSYCH RES,ORANGEBURG,NY,UNITED STATES,22,"$8,548,372"
NATIONAL ACADEMY OF SCIENCES,WASHINGTON,DC,UNITED STATES,1,"$9,201,144"
NATIONAL ACADEMY OF SCIENCES,WASHINGTON,DC,UNITED STATES,3,"$645,113"
NATIONAL AIDS RESEARCH INSTITUTE,PUNE,,INDIA,2,"$3,634,373"
NATIONAL ALLIANCE ON MENTAL ILLNESS/CT,WETHERSFIELD,CT,UNITED STATES,1,"$88,500"
NATIONAL AUTONOMOUS UNIVERSITY OF MEXICO,MEXICO CITY,,MEXICO,2,"$98,393"
NATIONAL BUREAU OF ECONOMIC RESEARCH,CAMBRIDGE,MA,UNITED STATES,24,"$8,484,161"
NATIONAL CANCER INSTITUTE,BETHESDA,MD,UNITED STATES,2,"$99,494"
NATIONAL CANCER REGISTRAR'S ASSOCIATION,ALEXANDRIA,VA,UNITED STATES,1,"$30,000"
NATIONAL CENTER FOR GENOME RESOURCES,SANTA FE,NM,UNITED STATES,1,"$491,218"
NATIONAL CENTER FOR VICTIMS OF CRIME,WASHINGTON,DC,UNITED STATES,1,"$74,236"
NATIONAL CENTER ON ADDICTION/SUB ABUSE,NEW YORK,NY,UNITED STATES,4,"$1,803,160"
NATIONAL CENTER/AIDS/STD CONTROL/PREVENT,BEIJING,,CHINA,5,"$2,377,322"
NATIONAL CHILDHOOD CANCER FOUNDATION,ARCADIA,CA,UNITED STATES,6,"$44,827,558"
NATIONAL CONFERENCE/STATE LEGISLATURES,DENVER,CO,UNITED STATES,1,"$50,000"
NATIONAL COUNCIL ON RAD PROT & MEASUREMS,BETHESDA,MD,UNITED STATES,1,"$301,239"
NATIONAL DEVELOPMENT & RES INSTITUTES,NEW YORK,NY,UNITED STATES,19,"$8,150,929"
NATIONAL DISEASE RESEARCH INTERCHANGE,PHILADELPHIA,PA,UNITED STATES,1,"$1,848,251"
NATIONAL EDUCATION ALLIANCE BPD,MAMARONECK,NY,UNITED STATES,1,"$47,454"
NATIONAL HEALTH PROMOTION ASSOCIATES,WHITE PLAINS,NY,UNITED STATES,1,"$394,162"
NATIONAL HEALTH PROMOTION ASSOCIATES,WHITE PLAINS,NY,UNITED STATES,1,"$359,662"
NATIONAL INSTITUTE OF HYGIENE,WARSAW,,POLAND,1,"$50,760"
NATIONAL INSTITUTE OF IMMUNOLOGY,NEW DELHI,,INDIA,2,"$106,338"
NATIONAL INSTITUTE OF SCIENCE,WASHINGTON,DC,UNITED STATES,1,"$347,794"
NATIONAL JEWISH HEALTH,DENVER,CO,UNITED STATES,1,"$5,789,849"
NATIONAL JEWISH HEALTH,DENVER,CO,UNITED STATES,65,"$35,115,832"
"NATIONAL LYMPHEDMA NETWORK, INC.",OAKLAND,CA,UNITED STATES,1,"$10,000"
NATIONAL MEDICAL ASSOCIATION,"WASHINGTON, DC",DC,UNITED STATES,1,"$113,187"
NATIONAL OPINION RESEARCH CENTER,CHICAGO,IL,UNITED STATES,7,"$4,723,778"
NATIONAL PUBLIC HEALTH INSTITUTE,HELSINKI,,FINLAND,1,"$253,904"
NATIONAL REHABILITATION SERVICES,GAYLORD,MI,UNITED STATES,1,"$579,063"
NATIONAL RESEARCH COUNCIL OF ARGENTINA,CORDOBA,,ARGENTINA,1,"$50,158"
NATIONAL UNIVERSITY OF CUYO,MENDOZA,,ARGENTINA,1,"$50,760"
NATIONAL UNIVERSITY OF HEALTH SCIENCES,LOMBARD,IL,UNITED STATES,2,"$362,383"
NATIONAL UNIVERSITY OF LA PLATA,LA PLATA,,ARGENTINA,1,"$155,975"
NATIONAL UNIVERSITY OF SAN LUIS,SAN LUIS,,ARGENTINA,1,"$49,305"
NATIONAL UNIVERSITY OF SINGAPORE,SINGAPORE,,SINGAPORE,1,"$32,000"
"NATIVE AMERICAN CANCER INITIATIVES, INC.",PINE,CO,UNITED STATES,1,"$99,960"
