ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"COGMETRIC, LLC",EUGENE,OR,UNITED STATES,1,"$224,370"
"COGNITION THERAPEUTICS, INC.",PITTSBURGH,PA,UNITED STATES,6,"$5,514,426"
COLBY COLLEGE,WATERVILLE,ME,UNITED STATES,1,"$7,500"
COLD SPRING HARBOR LABORATORY,COLD SPRING HARBOR,NY,UNITED STATES,93,"$39,689,586"
"COLLABORATIONS PHARMACEUTICALS, INC.",FUQUAY VARINA,NC,UNITED STATES,2,"$438,189"
"COLLABORATIVE DRUG DISCOVERY, INC.",BURLINGAME,CA,UNITED STATES,3,"$1,063,095"
"COLLAGEN MEDICAL, LLC",BELMONT,MA,UNITED STATES,2,"$1,427,667"
COLLEGE AT PURCHASE,PURCHASE,NY,UNITED STATES,2,"$379,993"
COLLEGE OF CHARLESTON,CHARLESTON,SC,UNITED STATES,1,"$432,696"
COLLEGE OF ENVIRONMENTAL SCI & FORESTRY,SYRACUSE,NY,UNITED STATES,3,"$469,041"
COLLEGE OF HEALTH SCIS UNIV OF ZIMBABWE,HARARE,,ZIMBABWE,5,"$1,222,938"
COLLEGE OF NEW JERSEY,EWING,NJ,UNITED STATES,1,"$394,529"
COLLEGE OF STATEN ISLAND,NEW YORK,NY,UNITED STATES,3,"$742,562"
COLLEGE OF WILLIAM AND MARY,WILLIAMSBURG,VA,UNITED STATES,4,"$1,332,599"
COLLEGE OF WOOSTER,WOOSTER,OH,UNITED STATES,1,"$284,276"
COLLEGE ON PROBLEMS OF DRUG DEPENDENCE,PHILADELPHIA,PA,UNITED STATES,1,"$95,000"
COLORADO ALPHAHERPESVIRUS LATENCY SOCIET,AURORA,CO,UNITED STATES,1,"$54,950"
"COLORADO CANCER RESEARCH PROGRAM, INC.",DENVER,CO,UNITED STATES,1,"$996,517"
"COLORADO PHOTOPOLYMER SOLUTIONS, LLC",BOULDER,CO,UNITED STATES,1,"$452,402"
COLORADO SCHOOL OF MINES,GOLDEN,CO,UNITED STATES,3,"$774,627"
COLORADO STATE UNIVERSITY,FORT COLLINS,CO,UNITED STATES,106,"$33,459,718"
COLUMBIA UNIV NEW YORK MORNINGSIDE,NEW YORK,NY,UNITED STATES,84,"$32,222,504"
COLUMBIA UNIVERSITY HEALTH SCIENCES,NEW YORK,NY,UNITED STATES,827,"$381,647,091"
COLUMBIA UNIVERSITY TEACHERS COLLEGE,NEW YORK,NY,UNITED STATES,2,"$698,410"
COLUMBUS COMMUNITY CLINICAL ONCOLOGY PRG,COLUMBUS,OH,UNITED STATES,1,"$410,800"
"COLUMBUS NANOWORKS, INC.",COLUMBUS,OH,UNITED STATES,1,"$50,000"
"COMBINATI, INC.",PALO ALTO,CA,UNITED STATES,1,"$350,000"
"COMPACT MEMBRANE SYSTEMS, INC.",NEWPORT,DE,UNITED STATES,1,"$859,472"
COMPREHENSIVE CANCER CENTER/ UNIV/PR,SAN JUAN,PR,UNITED STATES,1,"$609,407"
"CONFLUENCE LIFE SCIENCES, LLC",SAINT LOUIS,MO,UNITED STATES,1,"$299,949"
"CONFOMETRX, INC.",PALO ALTO,CA,UNITED STATES,1,"$467,338"
"CONIFER POINT PHARMACEUTICALS, LLC",DOYLESTOWN,PA,UNITED STATES,1,"$224,972"
CONNECTICUT AGRICULTURAL EXPERIMENT STA,NEW HAVEN,CT,UNITED STATES,1,"$108,000"
CONNECTICUT CHILDREN'S MEDICAL CENTER,HARTFORD,CT,UNITED STATES,1,"$1,332,762"
CONNECTICUT STATE DEPT OF PUBLIC HEALTH,HARTFORD,CT,UNITED STATES,4,"$2,837,071"
"CONNECTING HEALTH INNOVATIONS, LLC",COLUMBIA,SC,UNITED STATES,1,"$745,654"
"CONTEXT THERAPEUTICS, LLC",PHILADELPHIA,PA,UNITED STATES,1,"$225,222"
"CONTEXTUAL CHANGE, LLC",RENO,NV,UNITED STATES,1,"$199,711"
COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,UNITED STATES,1,"$591,863"
"COPLEX THERAPEUTICS, LLC",LEXINGTON,KY,UNITED STATES,1,"$106,301"
"CORIDEA, LLC",NEW YORK,NY,UNITED STATES,2,"$1,232,936"
CORIELL INSTITUTE FOR MEDICAL RESEARCH,CAMDEN,NJ,UNITED STATES,3,"$4,942,747"
CORNELIA DE LANGE SYNDROME FOUNDATION,AVON,CT,UNITED STATES,1,"$6,000"
CORNELL UNIVERSITY,ITHACA,NY,UNITED STATES,172,"$62,369,367"
"CORRELIA BIOSYSTEMS, INC.",BERKELEY,CA,UNITED STATES,1,"$223,898"
"CORTICOMETRICS, LLC",CHELSEA,MA,UNITED STATES,2,"$1,512,093"
"COURTESY ASSOCIATES, LLC:",WASHINGTON,DC,UNITED STATES,2,"$35,000"
"COVARIS, INC.",WOBURN,MA,UNITED STATES,3,"$1,672,715"
"CREARE, LLC",HANOVER,NH,UNITED STATES,6,"$2,361,259"
"CREATIVE LIBS SOLUTIONS, LLC",BERNALILLO,NM,UNITED STATES,1,"$149,984"
CREIGHTON UNIVERSITY,OMAHA,NE,UNITED STATES,13,"$5,988,800"
"CRESTONE, INC.",BOULDER,CO,UNITED STATES,2,"$2,223,242"
"CRINETICS PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,"$716,200"
"CROSSLIFE TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,4,"$910,163"
"CRUCELL HOLLAND, BV",LEIDEN,,NETHERLANDS,1,"$14,483,618"
"CRYSTAL BIOSCIENCE, INC.",EMERYVILLE,CA,UNITED STATES,1,"$216,897"
"CSR, INC.",ARLINGTON,VA,UNITED STATES,1,"$1,246,454"
"CT RESOURCES, INC.",EDEN PRAIRIE,MN,UNITED STATES,1,"$795,705"
"CTIS, INC.",ROCKVILLE,MD,UNITED STATES,1,"$3,000,000"
"CUBRC, INC.",BUFFALO,NY,UNITED STATES,3,"$6,567,980"
"CUMBERLAND PHARMACEUTICALS, INC.",NASHVILLE,TN,UNITED STATES,1,"$224,999"
CUNY GRADUATE SCH AND UNIV CTR,NEW YORK,NY,UNITED STATES,3,"$1,481,630"
"CURADEL, LLC",WAYLAND,MA,UNITED STATES,2,"$1,554,697"
"CURE INNOVATIONS, LLC",ISLE OF PALMS,SC,UNITED STATES,1,"$211,441"
"CURL BIO, LLC",DURHAM,NC,UNITED STATES,1,"$725,387"
"CUROVERSE, INC.",SOMERVILLE,MA,UNITED STATES,1,"$985,339"
"CURZA GLOBAL, LLC",PROVO,UT,UNITED STATES,1,"$300,000"
CUYAHOGA COMMUNITY COLLEGE,CLEVELAND,OH,UNITED STATES,1,"$209,620"
"CYBERLOGIC, INC.",NEW YORK,NY,UNITED STATES,1,"$441,221"
"CYNVEC, LLC",NEW YORK,NY,UNITED STATES,1,"$995,814"
"CYRUS BIOTECHNOLOGY, INC.",Seattle,WA,UNITED STATES,1,"$224,908"
"CYTEIR THERAPEUTICS, INC.",HINSDALE,IL,UNITED STATES,1,"$1,038,983"
CYTEX THERAPEUTICS INC.,DURHAM,NC,UNITED STATES,3,"$979,270"
"CYTOBANK, INC.",SANTA CLARA,CA,UNITED STATES,1,"$150,245"
"CYTOINFORMATICS, LLC",NICHOLASVILLE,KY,UNITED STATES,1,"$609,726"
"CYTOLUMINA TECHNOLOGIES CORPORATION, INC",AGOURA HILLS,CA,UNITED STATES,1,"$992,352"
"CYTOSORBENTS, INC.",MONMOUTH JUNCTION,NJ,UNITED STATES,1,"$774,516"
"CYTOVALE, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,1,"$750,000"
"DAKTARI DIAGNOSTICS, INC.",CAMBRIDGE,MA,UNITED STATES,2,"$1,246,913"
DANA-FARBER CANCER INST,BOSTON,MA,UNITED STATES,217,"$128,050,993"
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,186,"$89,116,869"
"DATA NUMERICA INSTITUTE, INC.",BELLEVUE,WA,UNITED STATES,1,"$656,907"
DAVIDSON COLLEGE,DAVIDSON,NC,UNITED STATES,3,"$917,106"
DAYTON CLINICAL ONCOLOGY PROGRAM,DAYTON,OH,UNITED STATES,1,"$855,000"
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,9,"$2,632,042"
DECATUR MEMORIAL HOSPITAL,DECATUR,IL,UNITED STATES,1,"$2,771,246"
"DECIMAL, INC.",SANFORD,FL,UNITED STATES,1,"$261,141"
"DECISIV INTERVENTIONS, LLC",AUSTIN,TX,UNITED STATES,1,"$224,848"
"DECODE GENETICS, EHF",REYKJAVIK,,ICELAND,2,"$1,013,843"
"DEEPSEMAPHORE, LLC",LANDISVILLE,PA,UNITED STATES,1,"$196,339"
"DEKK-TEC, INC.",NEW ORLEANS,LA,UNITED STATES,1,"$90,362"
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,5,"$2,350,879"
"DELOITTE CONSULTING, LLP",ALEXANDRIA,VA,UNITED STATES,1,"$753,858"
"DELPHINUS MEDICAL TECHNOLOGIES, INC.",PLYMOUTH,MI,UNITED STATES,2,"$1,333,394"
"DENOVX, LLC",STREAMWOOD,IL,UNITED STATES,2,"$536,386"
DENVER HEALTH AND HOSPITAL AUTHORITY,DENVER,CO,UNITED STATES,6,"$2,226,053"
DENVER MUSEUM OF NATURE AND SCIENCE,DENVER,CO,UNITED STATES,1,"$267,081"
DENVER RESEARCH INSTITUTE,DENVER,CO,UNITED STATES,2,"$311,943"
"DERMALYTICA, INC.",NORTHBOROUGH,MA,UNITED STATES,1,"$229,997"
"DERMAXON, LLC",MISSOULA,MT,UNITED STATES,1,"$215,640"
DES MOINES UNIV OSTEOPATHIC MEDICAL CTR,DES MOINES,IA,UNITED STATES,2,"$1,282,851"
"DESIGNMEDIX, INC.",PORTLAND,OR,UNITED STATES,2,"$1,348,177"
DESMOND TUTU HIV FOUNDATION,CAPE TOWN,,SOUTH AFRICA,2,"$601,618"
"DETECTOGEN, INC.",North Grafton,MA,UNITED STATES,1,"$210,000"
DETON CORPORATION,PASADENA,CA,UNITED STATES,1,"$224,981"
"DETROIT R & D, INC.",DETROIT,MI,UNITED STATES,1,"$249,723"
"DEURION, LLC",SEATTLE,WA,UNITED STATES,1,"$75,823"
"DEUTERX, LLC",AUBURN,NH,UNITED STATES,1,"$294,508"
"DEVICEFARM, INC.",NEWARK,CA,UNITED STATES,1,"$661,639"
"DFUSION, INC.",OAKLAND,CA,UNITED STATES,2,"$439,810"
"DIACARTA, LLC",HAYWARD,CA,UNITED STATES,1,"$299,698"
"DIAGNOLOGIX, LLC",SAN DIEGO,CA,UNITED STATES,1,"$500,000"
"DIAGNOSTIC BIOCHIPS, INC.",COLUMBIA,MD,UNITED STATES,2,"$1,048,619"
"DIAGNOSTICS FOR THE REAL WORLD, LTD",SUNNYVALE,CA,UNITED STATES,1,"$951,508"
"DIAMIR, LLC",PRINCETON,NJ,UNITED STATES,2,"$1,003,945"
DIAMOND BLACKFAN ANEMIA FOUNDATION,WEST SENECA,NY,UNITED STATES,1,"$10,000"
"DIAPIN THERAPEUTICS, LLC",ANN ARBOR,MI,UNITED STATES,1,"$724,860"
DIASSESS,EMERYVILLE,CA,UNITED STATES,1,"$707,926"
"DIAVACS, INC.",LA JOLLA,CA,UNITED STATES,1,"$231,153"
"DICERNA PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$1,000,000"
DICKINSON COLLEGE,CARLISLE,PA,UNITED STATES,1,"$330,176"
"DIGITAL ARTEFACTS, LLC",IOWA CITY,IA,UNITED STATES,2,"$457,311"
"DIGITAL HEALTH EMPOWERMENT, INC.",BROOKLYN,NY,UNITED STATES,2,"$302,734"
"DIGITAL INFUZION, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$2,207,451"
"DIGITAL PROTEOMICS, LLC",LA JOLLA,CA,UNITED STATES,1,"$318,449"
"DIGNIFY THERAPEUTICS, LLC",RESEARCH TRIANGLE PARK,NC,UNITED STATES,4,"$2,398,356"
DILLARD UNIVERSITY,NEW ORLEANS,LA,UNITED STATES,4,"$1,557,818"
"DIMAGI, INC.",CAMBRIDGE,MA,UNITED STATES,2,"$359,896"
"DISCIDIUM BIOSCIENCES, LLC",MIAMI,FL,UNITED STATES,1,"$300,000"
"DISCOVERY LABORATORIES, INC.",WARRINGTON,PA,UNITED STATES,1,"$985,783"
"DISCOVERYBIOMED, INC.",BIRMINGHAM,AL,UNITED STATES,3,"$1,167,475"
DNA MEDICINE INSTITUTE,Cambridge,MA,UNITED STATES,1,"$1,000,000"
"DNASTAR, INC.",MADISON,WI,UNITED STATES,2,"$1,399,661"
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,1,"$431,612"
"DOMICELL, LLC",BALTIMORE,MD,UNITED STATES,1,"$224,944"
DOMINICAN UNIVERSITY,SAN RAFAEL,CA,UNITED STATES,1,"$405,075"
DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,UNITED STATES,1,"$330,000"
"DOPHEN BIOMED, INC.",SACRAMENTO,CA,UNITED STATES,1,"$149,625"
DORDT COLLEGE,SIOUX CENTER,IA,UNITED STATES,1,"$385,908"
"DOSEIMAGING, LLC",FENTON,MO,UNITED STATES,1,"$225,001"
"DOSEOPTICS, LLC",Lebanon,NH,UNITED STATES,2,"$1,588,132"
"DOTY SCIENTIFIC, INC.",COLUMBIA,SC,UNITED STATES,3,"$1,135,204"
DOUBLE S INSTRUCTIONAL SYSTEMS,EUGENE,OR,UNITED STATES,1,"$189,268"
"DOVETAIL GENOMICS, LLC",SANTA CRUZ,CA,UNITED STATES,3,"$1,135,378"
"DOXY.ME, LLC",ROCHESTER,NY,UNITED STATES,1,"$224,972"
DR. SUSAN LOVE RESEARCH FOUNDATION,SANTA MONICA,CA,UNITED STATES,1,"$1,000,000"
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,91,"$29,941,725"
DRI BIOSCIENCES CORPORATION,FREDERICK,MD,UNITED STATES,1,"$192,852"
"DRVISION TECHNOLOGIES, LLC",BELLEVUE,WA,UNITED STATES,1,"$218,057"
"DS LABS, INC.",CANTON,MA,UNITED STATES,1,"$222,567"
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,778,"$416,881,431"
DUP15Q ALLIANCE,Highland Park,IL,UNITED STATES,1,"$6,000"
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,6,"$1,470,911"
"DURA, LLC",STORRS,CT,UNITED STATES,3,"$433,153"
"DXDISCOVERY, INC.",RENO,NV,UNITED STATES,3,"$637,960"
"DXRAY, INC.",NORTHRIDGE,CA,UNITED STATES,1,"$816,615"
"DXTERITY DIAGNOSTICS, INC.",COMPTON,CA,UNITED STATES,1,"$1,498,643"
DYNAVAX TECHNOLOGIES CORPORATION,BERKELEY,CA,UNITED STATES,1,"$530,775"
"DYNPORT VACCINE COMPANY, LLC",FREDERICK,MD,UNITED STATES,4,"$353,023"
"DYNUPOL, INC.",NEWTON,MA,UNITED STATES,1,"$225,000"
"E AND B TECHNOLOGIES, LLC",SAN DIEGO,CA,UNITED STATES,2,"$326,089"
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,UNITED STATES,29,"$8,240,909"
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,UNITED STATES,13,"$4,174,322"
EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,UNITED STATES,14,"$4,846,406"
"EASY, LLC",BURLINGTON,VT,UNITED STATES,1,"$498,445"
"ECHELON BIOSCIENCES, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$29,261"
ECKERD COLLEGE,SAINT PETERSBURG,FL,UNITED STATES,1,"$210,191"
ECOG-ACRIN MEDICAL RESEARCH FOUNDATION,PHILADELPHIA,PA,UNITED STATES,6,"$19,759,934"
"ECOHEALTH ALLIANCE, INC.",NEW YORK,NY,UNITED STATES,1,"$611,090"
"EDEN PARK ILLUMINATION, INC.",CHAMPAIGN,IL,UNITED STATES,1,"$149,999"
"EDJ ASSOCIATES, INC.",RESTON,VA,UNITED STATES,1,"$950,080"
EDUARDO MONDLANE UNIVERSITY,MAPUTO,,MOZAMBIQUE,2,"$789,431"
"EICOSIS, LLC",DAVIS,CA,UNITED STATES,4,"$1,082,132"
"EIGER GROUP INTERNATIONAL, INC.",PALO ALTO,CA,UNITED STATES,1,"$267,105"
EL PASO COMMUNITY COLLEGE,EL PASO,TX,UNITED STATES,1,"$588,797"
"ELECTRICAL GEODESICS, INC.",EUGENE,OR,UNITED STATES,3,"$1,620,788"
"ELECTRONIC BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,3,"$654,181"
"ELECTROZYME, LLC",ENCINITAS,CA,UNITED STATES,1,"$495,958"
"ELEMENT GENOMICS, INC.",Bahama,NC,UNITED STATES,1,"$224,881"
"ELEX BIOTECH, LLC",PORTLAND,OR,UNITED STATES,1,"$749,998"
"ELIXIRGEN, LLC",BALTIMORE,MD,UNITED STATES,1,"$148,400"
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,UNITED STATES,1,"$144,006"
ELON UNIVERSITY,ELON,NC,UNITED STATES,1,"$343,866"
ELUCID,WENHAM,MA,UNITED STATES,1,"$783,030"
"ELYSIUM THERAPEUTICS, INC.",SAN RAMON,CA,UNITED STATES,1,"$355,366"
EMANUEL HOSPITAL AND HEALTH CENTER,PORTLAND,OR,UNITED STATES,3,"$1,332,838"
"EMBERA NEUROTHERAPEUTICS, INC.",SUDBURY,MA,UNITED STATES,1,"$4,057,614"
EMERGENT PRODUCT DEVELOPMENT GAITHERSBUR,GAITHERSBURG,MD,UNITED STATES,2,"$5,735,748"
EMERSON COLLEGE,BOSTON,MA,UNITED STATES,1,"$379,851"
EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,UNITED STATES,5,"$1,449,019"
EMMES CORPORATION,ROCKVILLE,MD,UNITED STATES,23,"$36,839,089"
"EMMYON, INC.",CORALVILLE,IA,UNITED STATES,1,"$225,000"
"EMOCHA MOBILE HEALTH, INC.",OWINGS MILLS,MD,UNITED STATES,1,"$193,724"
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,685,"$314,557,346"
"ENABLE BIOSCIENCES, INC.",MENLO PARK,CA,UNITED STATES,1,"$224,423"
"ENBIOTIX, INC.",BOSTON,MA,UNITED STATES,1,"$263,500"
ENDOCRINE SOCIETY,WASHINGTON,DC,UNITED STATES,1,"$149,605"
"ENDOMIMETICS, LLC",BIRMINGHAM,AL,UNITED STATES,1,"$429,486"
"ENDOPROTECH, INC.",LOUISVILLE,KY,UNITED STATES,2,"$974,537"
"ENDURX PHARMACEUTICALS, INC.",TUCSON,AZ,UNITED STATES,1,"$435,490"
"ENERGESIS PHARMACEUTICALS, INC.",BOSTON,MA,UNITED STATES,1,"$812,187"
"ENSION, INC.",PITTSBURGH,PA,UNITED STATES,2,"$614,819"
"ENTANGLEMENT TECHNOLOGIES, INC.",BURLINGAME,CA,UNITED STATES,1,"$404,305"
"ENTERTAINMENT SCIENCE PLAYMATICS, JV",DURHAM,NC,UNITED STATES,1,"$399,116"
"ENTOX SCIENCES, LLC",MERCER ISLAND,WA,UNITED STATES,1,"$50,000"
"ENVIRONMENT AND HEALTH GROUP, INC.",CAMBRIDGE,MA,UNITED STATES,2,"$781,972"
ENVIRONMENTAL MUTAGENESIS/GENOMICS SOC,RESTON,VA,UNITED STATES,1,"$14,000"
"ENZERNA BIOSCIENCES, LLC",CHAPEL HILL,NC,UNITED STATES,1,"$224,968"
"EOLAS THERAPEUTICS, INC.",CARLSBAD,CA,UNITED STATES,2,"$195,578"
"EPIBONE, INC.",Brooklyn,NY,UNITED STATES,1,"$300,021"
"EPICYPHER, INC.",Durham,NC,UNITED STATES,7,"$2,099,905"
"EPIGEN BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$2,000"
"EPIGENETIX, INC.",DELRAY BEACH,FL,UNITED STATES,1,"$189,388"
"EPITEL, INC.",SALT LAKE CITY,UT,UNITED STATES,2,"$1,008,911"
"EPIVAX, INC.",PROVIDENCE,RI,UNITED STATES,1,"$300,000"
"ESPER BIOSCIENCES, INC.",ITHACA,NY,UNITED STATES,1,"$150,000"
"ESPIRA, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$300,000"
ESSENTIA INSTITUTE OF RURAL HEALTH,DULUTH,MN,UNITED STATES,1,"$630,000"
"ETA DIAGNOSTICS, INC.",ALBUQUERQUE,NM,UNITED STATES,1,"$468,750"
"ETECT, INC.",NEWBERRY,FL,UNITED STATES,1,"$70,000"
"ETIOMETRY, LLC",BOSTON,MA,UNITED STATES,1,"$997,004"
ETUBICS CORPORATION,SEATTLE,WA,UNITED STATES,1,"$594,261"
"EUNOIA BIO TECH, LLC",WYNNEWOOD,PA,UNITED STATES,1,"$299,940"
EUROPEAN MOLECULAR BIOLOGY LABORATORY,HEIDELBERG,,GERMANY,7,"$10,384,602"
EVA PERON ACUTE INTERZONAL GEN HOSPITAL,BUENOS AIRES,,ARGENTINA,1,"$130,684"
"EVIDENCE-BASED PRACTICE INSTITUTE, LLC",SEATTLE,WA,UNITED STATES,2,"$864,836"
"EVOKE MEDICAL, LLC",LAWRENCE,KS,UNITED STATES,1,"$224,991"
"EVORX TECHNOLOGIES, INC.",SOUTH PASADENA,CA,UNITED STATES,1,"$855,568"
"EXO DYNAMICS, LLC",ANN ARBOR,MI,UNITED STATES,1,"$224,478"
"EXOCYTRONICS, LLC",COLUMBIA,MO,UNITED STATES,2,"$915,258"
"EXPERIAD, LLC",HONOLULU,HI,UNITED STATES,1,"$346,103"
EXPERIMENTAL PATHOLOGY LABORATORIES,STERLING,VA,UNITED STATES,2,"$8,871,012"
EXPLORATORIUM,SAN FRANCISCO,CA,UNITED STATES,1,"$242,766"
EXPRESSION THERAPEUTICS,TUCKER,GA,UNITED STATES,1,"$224,223"
"EXQOR TECHNOLOGIES, INC.",BOSTON,MA,UNITED STATES,1,"$214,457"
EXSCIEN CORPORATION,LOUISVILLE,KY,UNITED STATES,1,"$296,128"
"EYENUK, INC.",WOODLAND HILLS,CA,UNITED STATES,3,"$1,967,401"
"EYE-PREDICT, LLC",LOS ANGELES,CA,UNITED STATES,1,"$349,999"
FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES,BUENOS AIRES,,ARGENTINA,1,"$273,833"
FAIRBANKS PHARMACEUTICALS,CONCORD,MA,UNITED STATES,1,"$192,101"
FAMILIES OF SPINAL MUSCULAR ATROPHY,ELK GROVE VILLAGE,IL,UNITED STATES,1,"$20,000"
FAMILY HEALTH INTERNATIONAL,DURHAM,NC,UNITED STATES,6,"$17,552,521"
"FARUS, LLC",VISTA,CA,UNITED STATES,1,"$587,344"
"FASCURE THERAPEUTICS, LLC",LOUISVILLE,KY,UNITED STATES,1,"$225,000"
FAST TRACK DRUGS AND BIOL,GAITHERSBURG,MD,UNITED STATES,4,"$7,034,726"
FATHER FLANAGAN'S BOYS' HOME,BOYS TOWN,NE,UNITED STATES,19,"$7,456,156"
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,UNITED STATES,1,"$329,270"
FDN INSTITUTE/RESEARCH/VALL D'HEBRON HOS,BARCELONA,,SPAIN,1,"$134,893"
FEDERAL UNIVERSITY OF BAHIA,SALVADOR,,BRAZIL,1,"$299,958"
FEDERAL UNIVERSITY OF ESPIRITO SANTO,VITORIA,,BRAZIL,1,"$148,016"
FEDERATION OF AMER SOC FOR EXPER BIOLOGY,BETHESDA,MD,UNITED STATES,22,"$1,011,178"
FEDERATION/CLINICAL IMMUNOLOGY SOCIETIES,MILWAUKEE,WI,UNITED STATES,1,"$25,000"
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,MANHASSET,NY,UNITED STATES,48,"$23,079,707"
"FHC, INC.",BOWDOIN,ME,UNITED STATES,1,"$350,000"
"FIREBIRD BIOMOLECULAR SCIENCES, LLC",ALACHUA,FL,UNITED STATES,3,"$433,123"
"FIRST LIGHT BIOSCIENCES, INC.",BEDFORD,MA,UNITED STATES,1,"$773,940"
"FIRSTSTRING RESEARCH, INC.",Mt. Pleasant,SC,UNITED STATES,2,"$1,222,264"
"FISHER BIOSERVICES, INC.",ROCKVILLE,MD,UNITED STATES,21,"$24,029,741"
FISK UNIVERSITY,NASHVILLE,TN,UNITED STATES,2,"$390,689"
"FLAT EARTH, INC.",BOZEMAN,MT,UNITED STATES,1,"$300,000"
FLINT REHABILITATION DEVICES,IRVINE,CA,UNITED STATES,2,"$1,533,211"
FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,7,"$5,939,681"
FLORIDA ASSN OF PEDIATRIC TUMOR PROG,TAMPA,FL,UNITED STATES,1,"$505,000"
FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,UNITED STATES,16,"$4,931,524"
FLORIDA GULF COAST UNIVERSITY,FORT MYERS,FL,UNITED STATES,1,"$456,265"
FLORIDA HOSPITAL,ORLANDO,FL,UNITED STATES,2,"$763,285"
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,UNITED STATES,50,"$20,459,443"
FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,56,"$18,633,613"
"FLUID SYNCHRONY, LLC",PASADENA,CA,UNITED STATES,2,"$367,759"
"FLUORESCENCE INNOVATIONS, INC.",MINNEAPOLIS,MN,UNITED STATES,1,"$639,512"
"FLUORESPROBE SCIENCES, LLC",SAN DIEGO,CA,UNITED STATES,1,"$491,844"
FLUOROMETRIX BIOMEDICAL COMPANY,PITTSBURGH,PA,UNITED STATES,1,"$149,674"
"FOCALCOOL, LLC",EAST WINDSOR,NJ,UNITED STATES,1,"$477,470"
"FOCUSSTART, LLC",MINNEAPOLIS,MN,UNITED STATES,1,"$1,501,246"
FORDHAM UNIVERSITY,BRONX,NY,UNITED STATES,7,"$1,841,956"
"FORGE LIFE SCIENCES, LLC",DOYLESTOWN,PA,UNITED STATES,2,"$742,358"
"FORGE THERAPEUTICS, INC.",SAN DIEGO,CA,UNITED STATES,1,"$150,000"
FOR-ROBIN,WILLIAMSVILLE,NY,UNITED STATES,1,"$1,013,625"
FORSYTH INSTITUTE,CAMBRIDGE,MA,UNITED STATES,19,"$10,717,239"
FORT LEWIS COLLEGE,DURANGO,CO,UNITED STATES,1,"$123,662"
FOUNDATION FOR ADVANCING VETERANS' HLTH,SAN ANTONIO,TX,UNITED STATES,1,"$171,693"
FOUNDATION FOR AIDS RESEARCH,NEW YORK,NY,UNITED STATES,3,"$2,673,286"
FOUNDATION FOR APPLIED MOLECULAR EVOLUTN,ALACHUA,FL,UNITED STATES,1,"$393,097"
FOUNDATION FOR PROFESSIONAL DEVELOPMENT,PRETORIA,,SOUTH AFRICA,1,"$148,325"
FOUNDATION FOR RESEARCH DEVELOPMENT,BELO HORIZONTE,,BRAZIL,3,"$479,215"
FOX CHASE CANCER CENTER,PHILADELPHIA,PA,UNITED STATES,1,"$24,966"
"FOX CHASE CHEMICAL DIVERSITY CENTER, INC",DOYLESTOWN,PA,UNITED STATES,5,"$4,220,074"
"FRAMESHIFT LABS, LLC",SALT LAKE CITY,UT,UNITED STATES,1,"$224,920"
FRANKLIN AND MARSHALL COLLEGE,LANCASTER,PA,UNITED STATES,2,"$432,446"
FRAUNHOFER CENTER /MANUFACTURING INNOV,BROOKLINE,MA,UNITED STATES,1,"$394,598"
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,UNITED STATES,253,"$247,673,967"
FREE UNIVERSITY OF BERLIN,BERLIN,,GERMANY,2,"$386,100"
"FREEZEBACK, LLC",EAST LANSING,MI,UNITED STATES,1,"$225,000"
