ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"CONCORDANCE HEALTH SOLUTIONS, LLC",WEST LAFAYETTE,IN,UNITED STATES,2,"$267,802"
"CONFLUENCE LIFE SCIENCES, LLC",SAINT LOUIS,MO,UNITED STATES,1,"$224,850"
"CONFOMETRX, INC.",PALO ALTO,CA,UNITED STATES,1,"$333,000"
CONNECTICUT CHILDREN'S MEDICAL CENTER,HARTFORD,CT,UNITED STATES,2,"$2,505,771"
CONNECTICUT COLLEGE,NEW LONDON,CT,UNITED STATES,1,"$268,096"
CONNECTICUT STATE DEPT OF PUBLIC HEALTH,HARTFORD,CT,UNITED STATES,2,"$2,415,394"
"CONNECTING HEALTH INNOVATIONS, LLC",COLUMBIA,SC,UNITED STATES,1,"$304,339"
"CONTEXTUAL CHANGE, LLC",RENO,NV,UNITED STATES,1,"$389,653"
COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,UNITED STATES,1,"$595,667"
CORGENIX MEDICAL CORPORATION,BROOMFIELD,CO,UNITED STATES,1,"$995,262"
CORIXA CORPORATION,HAMILTON,MT,UNITED STATES,1,"$5,082,137"
CORNELIA DE LANGE SYNDROME FOUNDATION,AVON,CT,UNITED STATES,1,"$6,000"
CORNELL UNIVERSITY,ITHACA,NY,UNITED STATES,192,"$63,241,435"
"CORNERSTONE PARTNERS, LLC",NORWICH,VT,UNITED STATES,1,"$149,873"
"CORNERSTONE SYSTEMS NORTHWEST, INC.",LYNDEN,WA,UNITED STATES,1,"$217,172"
"CORRELIA BIOSYSTEMS, INC.",BERKELEY,CA,UNITED STATES,1,"$225,000"
"CORSOLUTIONS, LLC",GROTON,NY,UNITED STATES,1,"$400,000"
"CORTICOMETRICS, LLC",CHELSEA,MA,UNITED STATES,1,"$225,000"
COUNTERVAIL CORPORATION,CHARLOTTE,NC,UNITED STATES,1,"$844,970"
"COVARIS, INC.",WOBURN,MA,UNITED STATES,1,"$163,644"
"CREARE, INC.",HANOVER,NH,UNITED STATES,4,"$1,809,045"
CREIGHTON UNIVERSITY,OMAHA,NE,UNITED STATES,16,"$5,945,438"
"CRESTONE, INC.",BOULDER,CO,UNITED STATES,2,"$1,150,000"
"CRINETICS PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,386,725"
CTR FOR MOLECULAR MEDICINE/IMMUNOLOGY,Morris Plains,NJ,UNITED STATES,1,"$256,157"
"CUBIST PHARMACEUTICALS, INC.",LEXINGTON,MA,UNITED STATES,1,"$140,000"
"CUBRC, INC.",BUFFALO,NY,UNITED STATES,2,"$3,505,555"
"CUMBERLAND PHARMACEUTICALS, INC.",NASHVILLE,TN,UNITED STATES,1,"$224,910"
CUNY GRADUATE SCH AND UNIV CTR,NEW YORK,NY,UNITED STATES,2,"$664,146"
"CURADEL, LLC",WAYLAND,MA,UNITED STATES,2,"$2,754,520"
"CUREFAKTOR PHARMACEUTICALS, LLC",ORCHARD PARK,NY,UNITED STATES,1,"$219,534"
"CUREVEDA, LLC",BALTIMORE,MD,UNITED STATES,2,"$449,754"
"CURL BIO, LLC",DURHAM,NC,UNITED STATES,1,"$297,399"
"CUROVERSE, INC.",BOSTON,MA,UNITED STATES,1,"$149,947"
"CURTANA PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,"$225,000"
CUYAHOGA COMMUNITY COLLEGE,CLEVELAND,OH,UNITED STATES,1,"$210,712"
"CVUS CLINICAL TRIALS, LLC",SALT LAKE CITY,UT,UNITED STATES,1,"$689,559"
"CYBERLOGIC, INC.",NEW YORK,NY,UNITED STATES,1,"$432,160"
"CYTEIR THERAPEUTICS, INC.",HINSDALE,IL,UNITED STATES,1,"$213,466"
"CYTEL, INC",CAMBRIDGE,MA,UNITED STATES,1,"$515,708"
CYTEX THERAPEUTICS INC.,DURHAM,NC,UNITED STATES,1,"$557,847"
"CYTOBANK, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$750,000"
"CYTODEL, LLC",NEW YORK,NY,UNITED STATES,1,"$223,940"
"CYTODESIGN, INC.",Palo Alto,CA,UNITED STATES,1,"$99,916"
"CYTOINFORMATICS, LLC",NICHOLASVILLE,KY,UNITED STATES,1,"$142,838"
"CYTOVALE, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,3,"$774,713"
"CYTOVAS, LLC",PHILADELPHIA,PA,UNITED STATES,1,"$222,916"
"CYTOVERA, INC.",WORCESTER,MA,UNITED STATES,1,"$810,130"
"D AND E TECHNICAL, INC.",CHAMPAIGN,IL,UNITED STATES,1,"$124,719"
"DAKTARI DIAGNOSTICS, INC.",CAMBRIDGE,MA,UNITED STATES,2,"$378,248"
"DALTON MEDICINAL CHEMISTRY, INC.",TORONTO,ON,CANADA,1,"$105,792"
DANA-FARBER CANCER INST,BOSTON,MA,UNITED STATES,210,"$122,813,873"
"DANYA INTERNATIONAL, INC.",SILVER SPRING,MD,UNITED STATES,1,"$58,948"
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,175,"$85,862,916"
DAVIDSON COLLEGE,DAVIDSON,NC,UNITED STATES,3,"$548,934"
DAYTON CLINICAL ONCOLOGY PROGRAM,DAYTON,OH,UNITED STATES,2,"$1,171,743"
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,3,"$1,254,639"
DECATUR MEMORIAL HOSPITAL,DECATUR,IL,UNITED STATES,3,"$2,961,542"
"DECIMMUNE THERAPEUTICS, INC",CAMBRIDGE,MA,UNITED STATES,1,"$999,700"
DECISION RESEARCH,EUGENE,OR,UNITED STATES,1,"$246,048"
"DECODE GENETICS, EHF",REYKJAVIK,,ICELAND,3,"$1,988,351"
"DEKK-TEC, INC.",NEW ORLEANS,LA,UNITED STATES,1,"$522,886"
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,3,"$2,131,589"
"DELPHINUS MEDICAL TECHNOLOGIES, INC.",PLYMOUTH,MI,UNITED STATES,2,"$615,389"
"DELPOR, INC.",SAN FRANCISCO,CA,UNITED STATES,3,"$1,324,531"
DENVER HEALTH AND HOSPITAL AUTHORITY,DENVER,CO,UNITED STATES,3,"$934,367"
"DESIGNMEDIX, INC.",PORTLAND,OR,UNITED STATES,1,"$989,081"
DESMOND TUTU HIV FOUNDATION,CAPE TOWN,,SOUTH AFRICA,1,"$447,515"
"DEVACELL, INC.",LA JOLLA,CA,UNITED STATES,1,"$224,900"
"DEVICEFARM, INC.",SAN RAMON,CA,UNITED STATES,1,"$150,000"
"DFUSION, INC.",SCOTTS VALLEY,CA,UNITED STATES,1,"$258,915"
"DIAGNOLOGIX, LLC",SAN DIEGO,CA,UNITED STATES,1,"$25,000"
"DIAGNOSOFT, INC.",DURHAM,NC,UNITED STATES,1,"$512,894"
"DIAGNOSTIC BIOCHIPS, INC.",COLUMBIA,MD,UNITED STATES,3,"$964,632"
"DIAGNOSTIC CONSULTING NETWORK, INC.",CARLSBAD,CA,UNITED STATES,1,"$784,242"
"DIAGNOSTIC PHOTONICS, INC.",CHICAGO,IL,UNITED STATES,1,"$970,068"
"DIAGNOSTICS FOR THE REAL WORLD, LTD",SUNNYVALE,CA,UNITED STATES,1,"$747,488"
"DIAMOND NANOTECHNOLOGIES, INC.",NEW YORK,NY,UNITED STATES,1,"$288,583"
"DIAPEDIA, LLC",STATE COLLEGE,PA,UNITED STATES,1,"$448,119"
DIASSESS,BERKELEY,CA,UNITED STATES,1,"$299,748"
"DIGITAL ARTFORMS, INC.",LOS GATOS,CA,UNITED STATES,1,"$249,328"
"DIGITAL INFUZION, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$1,820,913"
"DIGITAL SCIENCE TECHNOLOGIES, LLC",WASHINGTON CROSSING,PA,UNITED STATES,1,"$228,989"
"DIGNIFY THERAPEUTICS, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,"$159,298"
DILLARD UNIVERSITY,NEW ORLEANS,LA,UNITED STATES,4,"$7,638,016"
"DISCOVERY LABORATORIES, INC.",WARRINGTON,PA,UNITED STATES,2,"$2,880,291"
"DISCOVERYBIOMED, INC.",BIRMINGHAM,AL,UNITED STATES,2,"$728,086"
"DMETRIX, INC.",TUCSON,AZ,UNITED STATES,1,"$776,467"
"DM-STAT, INC.",MALDEN,MA,UNITED STATES,1,"$1,037,272"
"DNA POLYMERASE TECHNOLOGY, INC.",ST. LOUIS,MO,UNITED STATES,1,"$482,323"
"DNASTAR, INC.",MADISON,WI,UNITED STATES,3,"$1,374,405"
"DNATRIX, INC.",HOUSTON,TX,UNITED STATES,1,"$160,632"
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,1,"$472,751"
DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,UNITED STATES,3,"$969,788"
DORN RESEARCH INSTITUTE,COLUMBIA,SC,UNITED STATES,1,"$125,000"
DOSE SAFETY COMPANY,REDMOND,WA,UNITED STATES,1,"$761,569"
"DOTY SCIENTIFIC, INC.",COLUMBIA,SC,UNITED STATES,1,"$197,339"
DOUBLE S INSTRUCTIONAL SYSTEMS,EUGENE,OR,UNITED STATES,2,"$777,029"
DOWLING COLLEGE,OAKDALE,NY,UNITED STATES,2,"$42,628"
DR RAM MANOHAR LOHIA HOSPITAL,NEW DELHI,,INDIA,1,"$53,497"
DR. SUSAN LOVE RESEARCH FOUNDATION,SANTA MONICA,CA,UNITED STATES,1,"$480,855"
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,94,"$31,066,673"
"DRVISION TECHNOLOGIES, LLC",BELLEVUE,WA,UNITED STATES,2,"$1,273,017"
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,730,"$350,742,239"
"DUOPHOS, LLC",FRIENDSWOOD,TX,UNITED STATES,1,"$432,425"
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,13,"$3,866,539"
"DURA, LLC",STORRS,CT,UNITED STATES,1,"$198,256"
"DXDISCOVERY, INC.",RENO,NV,UNITED STATES,3,"$891,049"
"DXRAY, INC.",NORTHRIDGE,CA,UNITED STATES,1,"$225,000"
DYNAVAX TECHNOLOGIES CORPORATION,BERKELEY,CA,UNITED STATES,1,"$227,161"
"DYNOFIT, INC.",LOS ALAMOS,NM,UNITED STATES,1,"$224,110"
"DYNPORT VACCINE COMPANY, LLC",FREDERICK,MD,UNITED STATES,2,"$655,230"
"DYNUPOL, INC.",NEWTON,MA,UNITED STATES,1,"$225,000"
"E AND B TECHNOLOGIES, LLC",SAN DIEGO,CA,UNITED STATES,1,"$208,885"
"EAR MACHINE, LLC",NORTHBROOK,IL,UNITED STATES,1,"$572,011"
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,UNITED STATES,22,"$5,608,823"
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,UNITED STATES,14,"$4,236,891"
EASTERN MICHIGAN UNIVERSITY,YPSILANTI,MI,UNITED STATES,2,"$513,205"
EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,UNITED STATES,17,"$5,108,874"
"ECHELON BIOSCIENCES, INC.",SALT LAKE CITY,UT,UNITED STATES,2,"$849,694"
ECKERD COLLEGE,ST. PETERSBURG,FL,UNITED STATES,1,"$249,000"
ECOG-ACRIN MEDICAL RESEARCH FOUNDATION,PHILADELPHIA,PA,UNITED STATES,5,"$18,660,055"
"ECOHEALTH ALLIANCE, INC.",NEW YORK,NY,UNITED STATES,1,"$666,442"
"EDEN MEDICAL, INC.",HOWARD LAKE,MN,UNITED STATES,3,"$945,246"
EDUARDO MONDLANE UNIVERSITY,MAPUTO,,MOZAMBIQUE,5,"$855,979"
"EDUCATION, TRAINING, & RESEARCH ASSOCS",SCOTTS VALLEY,CA,UNITED STATES,1,"$73,354"
EDVENTURE CHILDREN'S MUSEUM,COLUMBIA,SC,UNITED STATES,1,"$242,607"
"EIC LABORATORIES, INC.",NORWOOD,MA,UNITED STATES,1,"$983,598"
"EICOSIS, LLC",DAVIS,CA,UNITED STATES,1,"$224,443"
EL PASO COMMUNITY COLLEGE,EL PASO,TX,UNITED STATES,1,"$588,797"
"ELECTRICAL GEODESICS, INC.",EUGENE,OR,UNITED STATES,2,"$1,145,275"
"ELECTRONIC BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$215,741"
"ELECTROZYME, LLC",ENCINITAS,CA,UNITED STATES,3,"$691,489"
"ELIA LIFE TECHNOLOGY, INC.",NEW YORK,NY,UNITED STATES,1,"$634,203"
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,UNITED STATES,2,"$393,084"
"ELLENSON INTEGRATION ENTERPRISES, INC.",NEW YORK,NY,UNITED STATES,1,"$461,481"
"ELYSIUM THERAPEUTICS, INC.",DANVILLE,CA,UNITED STATES,2,"$442,263"
EMANUEL HOSPITAL AND HEALTH CENTER,PORTLAND,OR,UNITED STATES,8,"$3,167,329"
"EMBEDRF, LLC",PORTLAND,OR,UNITED STATES,1,"$428,667"
EMERGENT PRODUCT DEVELOPMENT GAITHERSBUR,GAITHERSBURG,MD,UNITED STATES,2,"$8,939,910"
EMERSON COLLEGE,BOSTON,MA,UNITED STATES,1,"$381,620"
EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,UNITED STATES,3,"$1,157,896"
EMMANUEL COLLEGE,BOSTON,MA,UNITED STATES,1,"$357,300"
EMMES CORPORATION,ROCKVILLE,MD,UNITED STATES,7,"$7,336,781"
"EMMYON, INC.",CORALVILLE,IA,UNITED STATES,1,"$225,000"
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,658,"$272,178,802"
"EMOTED, INC.",INDIANAPOLIS,IN,UNITED STATES,1,"$194,575"
"EMPIRE ROBOTICS, INC.",BOSTON,MA,UNITED STATES,1,"$214,600"
ENDOCRINE SOCIETY,Washington,DC,UNITED STATES,2,"$407,716"
"ENDOMEDIX, INC.",Newark,NJ,UNITED STATES,1,"$842,322"
"ENDOORTHOPAEDICS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$212,286"
"ENDURX PHARMACEUTICALS, INC.",LAS VEGAS,NV,UNITED STATES,1,"$222,359"
"ENERGESIS PHARMACEUTICALS, INC.",BOSTON,MA,UNITED STATES,1,"$276,203"
"ENERTECHNIX, INC.",MAPLE VALLEY,WA,UNITED STATES,1,"$67,396"
"ENGINEERING ARTS, LLC",PHOENIX,AZ,UNITED STATES,2,"$749,357"
"ENSION, INC.",PITTSBURGH,PA,UNITED STATES,1,"$880,733"
"ENTERTAINMENT SCIENCE PLAYMATICS, JV",DURHAM,NC,UNITED STATES,1,"$294,464"
"ENVIRONMENT AND HEALTH GROUP, INC.",CAMBRIDGE,MA,UNITED STATES,4,"$968,659"
ENVIRONMENTAL MUTAGENESIS/GENOMICS SOC,RESTON,VA,UNITED STATES,1,"$12,000"
"EOLAS THERAPEUTICS, INC.",CARLSBAD,CA,UNITED STATES,1,"$91,578"
"EPIBONE, INC.",NEW YORK,NY,UNITED STATES,1,"$149,684"
"EPICYPHER, INC.",THE WOODLANDS,TX,UNITED STATES,1,"$220,206"
"EPIGEN BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,5,"$1,336,325"
"EPIPHANY BIOSCIENCES, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$602,714"
"EPITEL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$794,403"
"EPITOGENESIS, INC.",STORRS,CT,UNITED STATES,1,"$224,981"
ERNEST GALLO CLINIC AND RESEARCH CENTER,EMERYVILLE,CA,UNITED STATES,1,"$497,500"
ESSENTIA INSTITUTE OF RURAL HEALTH,DULUTH,MN,UNITED STATES,3,"$1,907,428"
"ETECT, INC.",NEWBERRY,FL,UNITED STATES,2,"$1,555,955"
ETUBICS CORPORATION,SEATTLE,WA,UNITED STATES,4,"$1,986,216"
EUROPEAN MOLECULAR BIOLOGY LABORATORY,HEIDELBERG,,GERMANY,9,"$9,693,258"
EUROPEAN ORG/RES/TREATMENT/CANCER,BRUSSELS,,BELGIUM,1,"$155,961"
EVA PERON ACUTE INTERZONAL GEN HOSPITAL,BUENOS AIRES,,ARGENTINA,1,"$132,922"
"EVE BIOMEDICAL, INC.",REDWOOD CITY,CA,UNITED STATES,2,"$493,162"
"EXEMPLAR GENETICS, LLC",SIOUX CENTER,IA,UNITED STATES,2,"$1,053,163"
"EXHALIX, LLC",RIO RANCHO,NM,UNITED STATES,1,"$215,724"
"EXPERIAD, LLC",HONOLULU,HI,UNITED STATES,1,"$341,576"
EXPLORATORIUM,SAN FRANCISCO,CA,UNITED STATES,1,"$259,476"
EXPRESSION THERAPEUTICS,Tucker,GA,UNITED STATES,2,"$1,469,004"
EXSCIEN CORPORATION,MOBILE,AL,UNITED STATES,2,"$375,565"
"EXTEND BIOSCIENCES, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$145,500"
"EYENUK, INC.",WOODLAND HILLS,CA,UNITED STATES,3,"$1,102,374"
FAIRFIELD UNIVERSITY,FAIRFIELD,CT,UNITED STATES,1,"$73,967"
FAMILIES OF SPINAL MUSCULAR ATROPHY,LIBERTYVILLE,IL,UNITED STATES,1,"$28,000"
FAMILY HEALTH INTERNATIONAL,DURHAM,NC,UNITED STATES,6,"$45,939,563"
"FANCONI ANEMIA RESEARCH FUND, INC.",EUGENE,OR,UNITED STATES,1,"$7,500"
"FARUS, LLC",VISTA,CA,UNITED STATES,1,"$224,990"
FATHER FLANAGAN'S BOYS' HOME,BOYS TOWN,NE,UNITED STATES,16,"$6,612,577"
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,UNITED STATES,2,"$437,933"
FEDERAL UNIVERSITY OF BAHIA,SALVADOR,,BRAZIL,2,"$622,056"
FEDERAL UNIVERSITY OF RIO DE JANEIRO,RIO DE JANEIRO,,BRAZIL,2,"$406,012"
FEDERAL UNIVERSITY OF SANTA CATARINA,FLORIANOPOLIS,,BRAZIL,1,"$53,460"
FEDERATION OF AMER SOC FOR EXPER BIOLOGY,BETHESDA,MD,UNITED STATES,27,"$2,851,661"
FEDERATION/CLINICAL IMMUNOLOGY SOCIETIES,MILWAUKEE,WI,UNITED STATES,2,"$37,000"
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,MANHASSET,NY,UNITED STATES,69,"$31,740,394"
FENWAY COMMUNITY HEALTH CENTER,BOSTON,MA,UNITED STATES,6,"$1,760,044"
"FERRO SOLUTIONS, INC.",WOBURN,MA,UNITED STATES,1,"$982,283"
"FGH BIOTECH, INC.",HOUSTON,TX,UNITED STATES,1,"$665,607"
"FIMBRION THERAPEUTICS, INC.",SAINT LOUIS,MO,UNITED STATES,1,"$300,000"
"FIREFLY HEALTH INNOVATIONS NE, INC.",OMAHA,NE,UNITED STATES,1,"$355,865"
"FIRSTSTRING RESEARCH, LLC",Mt. Pleasant,SC,UNITED STATES,1,"$999,289"
"FISHER BIOSERVICES, INC.",ROCKVILLE,MD,UNITED STATES,3,"$969,364"
FISK UNIVERSITY,NASHVILLE,TN,UNITED STATES,1,"$183,674"
"FIT INTERACTIVE, LLC",FALLS CHURCH,VA,UNITED STATES,1,"$490,855"
FLINT REHABILITATION DEVICES,IRVINE,CA,UNITED STATES,1,"$568,583"
"FLODESIGN SONICS, INC.",WILBRAHAM,MA,UNITED STATES,1,"$157,332"
FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,7,"$5,748,464"
FLORIDA ASSN OF PEDIATRIC TUMOR PROG,TAMPA,FL,UNITED STATES,2,"$769,841"
FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,UNITED STATES,15,"$5,143,598"
FLORIDA GULF COAST UNIVERSITY,FORT MYERS,FL,UNITED STATES,1,"$424,835"
FLORIDA HOSPITAL,ORLANDO,FL,UNITED STATES,3,"$892,121"
FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,UNITED STATES,1,"$308,314"
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,UNITED STATES,49,"$16,385,828"
FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,55,"$18,203,525"
"FLUGEN, INC.",MADISON,WI,UNITED STATES,1,"$300,000"
"FLUID SYNCHRONY, LLC",LOS ANGELES,CA,UNITED STATES,1,"$349,997"
"FLUIDITY SOFTWARE, INC.",SOMERVILLE,MA,UNITED STATES,1,"$499,366"
"FLUONIC, INC.",BOULDER,CO,UNITED STATES,1,"$150,000"
"FLUORESCENCE INNOVATIONS, INC.",MINNEAPOLIS,MN,UNITED STATES,1,"$183,767"
"FLUORESPROBE SCIENCES, LLC",SAN DIEGO,CA,UNITED STATES,1,"$222,538"
"FLUORISH, LLC",ASHLAND,OR,UNITED STATES,1,"$185,858"
FOCUSED ULTRASOUND SURGERY FOUNDATION,CHARLOTTESVILLE,VA,UNITED STATES,1,"$5,000"
"FOCUSSTART, LLC",SAINT PAUL,MN,UNITED STATES,1,"$225,000"
FOOD TRUST,PHILADELPHIA,PA,UNITED STATES,1,"$627,115"
FOODSOURCE LURE CORPORATION,BIRMINGHAM,AL,UNITED STATES,1,"$1,000,000"
FORDHAM UNIVERSITY,BRONX,NY,UNITED STATES,3,"$1,096,628"
"FORGE LIFE SCIENCES, LLC",DOYLESTOWN,PA,UNITED STATES,2,"$449,999"
"FORMULATRIX, INC.",WALTHAM,MA,UNITED STATES,1,"$156,080"
FOR-ROBIN,WILLIAMSVILLE,NY,UNITED STATES,1,"$128,831"
FORSYTH INSTITUTE,CAMBRIDGE,MA,UNITED STATES,24,"$12,021,486"
"FORSYTHE TECHNOLOGIES WORLDWIDE, INC.",WOODLAND HILLS,CA,UNITED STATES,1,"$966,681"
FORT LEWIS COLLEGE,DURANGO,CO,UNITED STATES,1,"$31,108"
FOUNDATION FOR AIDS RESEARCH,NEW YORK,NY,UNITED STATES,2,"$2,760,181"
FOUNDATION FOR APPLIED MOLECULAR EVOLUTN,GAINESVILLE,FL,UNITED STATES,3,"$965,878"
FOUNDATION FOR RESEARCH DEVELOPMENT,BELO HORIZONTE,,BRAZIL,1,"$358,212"
"FOX CHASE CHEMICAL DIVERSITY CENTER, INC",DOYLESTOWN,PA,UNITED STATES,5,"$3,159,604"
FRANKLIN AND MARSHALL COLLEGE,LANCASTER,PA,UNITED STATES,2,"$518,750"
FRANKLIN INSTITUTE,PHILADELPHIA,PA,UNITED STATES,1,"$245,824"
FRAUNHOFER CENTER /MANUFACTURING INNOV,BROOKLINE,MA,UNITED STATES,2,"$1,159,115"
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,UNITED STATES,249,"$222,446,717"
"FRIENDS RESEARCH INSTITUTE, INC.",BALTIMORE,MD,UNITED STATES,9,"$4,020,964"
"FRONTIER SCI & TECHNOLOGY RSCH FDN, INC",BOSTON,MA,UNITED STATES,1,"$848,204"
"FU ASSOCIATES, LTD.",ARLINGTON,VA,UNITED STATES,1,"$93,847"
"FUNCTION PROMOTING THERAPIES, LLC",BOSTON,MA,UNITED STATES,1,"$225,000"
FUND INST BIOL Y MED EXPERIMENTAL,BUENOS AIRES,,ARGENTINA,1,"$51,837"
FUNDACAO FACULDADE DE MEDICINA,SAO PAULO,,BRAZIL,4,"$1,024,654"
FUNDACAO OSWALDO CRUZ,RIO DE JANEIRO,,BRAZIL,1,"$1,995,627"
FUNDACION INSTITUTO LELOIR,BUENOS AIRES,,ARGENTINA,1,"$102,360"
"G1 THERAPEUTICS, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,"$462,399"
"GALEN BIOTECHNOLOGIES, LLC",SOQUEL,CA,UNITED STATES,1,"$192,941"
GALENEA CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,"$563,678"
"GALIANA TECHNOLOGY, INC.",SAN DIEGO,CA,UNITED STATES,1,"$158,895"
GALLAUDET UNIVERSITY,WASHINGTON,DC,UNITED STATES,1,"$37,644"
"GATEWAY BIOTECHNOLOGY, INC.",SAINT LOUIS,MO,UNITED STATES,1,"$224,700"
GEISINGER CLINIC,DANVILLE,PA,UNITED STATES,5,"$2,621,494"
"GEN-9, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$222,981"
"GENAPSYS, INC.",Redwood City,CA,UNITED STATES,1,"$1,047,452"
"GENEFLUIDICS, INC.",IRWINDALE,CA,UNITED STATES,1,"$987,161"
GENERAL ELECTRIC GLOBAL RESEARCH CTR,NISKAYUNA,NY,UNITED STATES,7,"$4,726,534"
"GENERAL FLUIDICS, LLC",Cambridge,MA,UNITED STATES,1,"$223,905"
"GENERAL INNOVATIONS AND GOODS, INC.",COLUMBUS,OH,UNITED STATES,1,"$1,175,500"
"GENESEARCH, INC.",BOZEMAN,MT,UNITED STATES,2,"$604,546"
"GENESEGUES, INC.",CHASKA,MN,UNITED STATES,1,"$300,000"
"GENESYS RESEARCH INSTITUTE, INC.",BOSTON,MA,UNITED STATES,1,"$1,350,267"
GENETIVISION CORPORATION,HOUSTON,TX,UNITED STATES,2,"$1,054,381"
GENEVA FOUNDATION,Tacoma,WA,UNITED STATES,5,"$3,186,368"
"GENOMICS USA, INC.",TUCSON,AZ,UNITED STATES,1,"$820,794"
"GENOSPACE, LLC",CAMBRIDGE,MA,UNITED STATES,1,"$136,701"
GEORGE INSTITUTE CHINA,BEJING,,CHINA,1,"$366,232"
GEORGE MASON UNIVERSITY,FAIRFAX,VA,UNITED STATES,26,"$6,290,205"
GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,UNITED STATES,87,"$78,695,268"
GEORGETOWN UNIVERSITY,WASHINGTON,DC,UNITED STATES,100,"$46,130,443"
GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,UNITED STATES,72,"$23,982,605"
GEORGIA REGENTS UNIVERSITY,AUGUSTA,GA,UNITED STATES,114,"$41,046,889"
GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,UNITED STATES,3,"$1,227,162"
GEORGIA STATE UNIVERSITY,ATLANTA,GA,UNITED STATES,69,"$25,527,183"
"GEOVAX, INC.",SMYRNA,GA,UNITED STATES,1,"$289,641"
GERONTOLOGICAL SOCIETY OF AMERICA,WASHINGTON,DC,UNITED STATES,2,"$79,926"
GHESKIO CENTER,PORT-AU-PRINCE,,HAITI,1,"$1,425,181"
"GIGAGEN, INC.",SAN FRANCISCO,CA,UNITED STATES,3,"$1,122,786"
"GILERO, LLC",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,"$156,324"
"GINER, INC.",NEWTON,MA,UNITED STATES,3,"$2,118,867"
"GLC BIOTECHNOLOGY, INC.",SOLON,OH,UNITED STATES,1,"$225,000"
"GLIXIS THERAPEUTICS, LLC",SANTA ROSA,CA,UNITED STATES,1,"$300,000"
GLOBAL ALLIANCE FOR TB DRUG DEVELOPMENT,NEW YORK,NY,UNITED STATES,1,"$448,135"
"GLOBAL VACCINES, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,"$566,898"
"GLOBEIMMUNE, INC.",LOUISVILLE,CO,UNITED STATES,1,"$1,000,000"
"GLSYNTHESIS, INC.",WORCESTER,MA,UNITED STATES,2,"$1,222,549"
"GLYCOBAC, LLC",LARAMIE,WY,UNITED STATES,3,"$670,014"
"GLYCOBIA, INC.",ITHACA,NY,UNITED STATES,1,"$602,221"
"GLYCOMIRA, LLC",SALT LAKE CITY,UT,UNITED STATES,2,"$885,154"
"GLYCOSCIENTIFIC, LLC",ATHENS,GA,UNITED STATES,1,"$349,180"
"GLYCOSENSORS AND DIAGNOSTICS, LLC",ATHENS,GA,UNITED STATES,1,"$589,209"
"GLYSENS, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,224,876"
