ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"MC3, INC.",DEXTER,MI,UNITED STATES,1,"$842,706"
MCGILL UNIVERSITY,MONTREAL,QC,CANADA,8,"$1,560,523"
MCGILL UNIVERSITY HEALTH CTR RES INST,MONTREAL,PQ,CANADA,4,"$2,844,040"
"MCGUIRE RESEARCH INSTITUTE, INC.",RICHMOND,VA,UNITED STATES,1,"$236,047"
MCLEAN HOSPITAL,BELMONT,MA,UNITED STATES,70,"$24,048,862"
MCMASTER UNIVERSITY,HAMILTON,ON,CANADA,4,"$1,594,600"
"MDB, INC.",WASHINGTON,DC,UNITED STATES,1,"$52,484"
"MEADOWLARK SCIENCE AND EDUCATION, LLC",MISSOULA,MT,UNITED STATES,2,"$429,248"
MEDGAR EVERS COLLEGE,NEW YORK,NY,UNITED STATES,2,"$642,432"
"MEDIA REZ, LLC",WASHINGTON,DC,UNITED STATES,2,"$1,225,000"
MEDICAL COLLEGE OF WISCONSIN,MILWAUKEE,WI,UNITED STATES,179,"$77,488,099"
"MEDICAL DECISION LOGIC, INC.",Owings Mills,MD,UNITED STATES,1,"$999,904"
"MEDICAL DISCOVERY PARTNERS, LLC",BOSTON,MA,UNITED STATES,1,"$749,890"
MEDICAL RESEARCH COUNCIL OF SOUTH AFRICA,CAPE TOWN,,SOUTH AFRICA,1,"$1,084,670"
"MEDICAL SCIENCE & COMPUTING, INC.",ROCKVILLE,MD,UNITED STATES,1,"$329,075"
MEDICAL UNIVERSITY OF SOUTH CAROLINA,CHARLESTON,SC,UNITED STATES,297,"$121,731,358"
"MEDICON, INC.",SETAUKET,NY,UNITED STATES,1,"$300,000"
"MEDIGEN, INC.",FREDERICK,MD,UNITED STATES,2,"$1,196,024"
"MEDIOMICS, LLC",SAINT LOUIS,MO,UNITED STATES,3,"$771,974"
"MEDISYNERGICS, LLC",FARMINGTON,CT,UNITED STATES,1,"$299,997"
"MEDOSOME BIOTEC, LLC",BLOOMINGTON,IN,UNITED STATES,3,"$1,250,229"
"MEDSOCKET OF MISSOURI, INC.",Columbia,MO,UNITED STATES,1,"$440,098"
MEDSTAR HEALTH RESEARCH INSTITUTE,HYATTSVILLE,MD,UNITED STATES,6,"$1,902,006"
MEHARRY MEDICAL COLLEGE,NASHVILLE,TN,UNITED STATES,19,"$14,074,060"
"MEISSA VACCINES, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,2,"$440,481"
"MEKANISTIC THERAPEUTICS, LLC",YPSILANTI,MI,UNITED STATES,1,"$275,000"
MEMORIAL HOSPITAL OF RHODE ISLAND,PAWTUCKET,RI,UNITED STATES,3,"$5,936,849"
"MEMSTIM, LLC",LOUISVILLE,KY,UNITED STATES,1,"$658,262"
"MENSSANA RESEARCH, INC.",FORT LEE,NJ,UNITED STATES,1,"$919,927"
"MENTAL HEALTH DATA SERVICES, INC.",KIRKLAND,WA,UNITED STATES,1,"$222,784"
"MENTOR ON THE GO, LLC",SAN DIEGO,CA,UNITED STATES,1,"$235,848"
MERCER UNIVERSITY MACON,MACON,GA,UNITED STATES,4,"$957,149"
"MERCURY BIOMED, LLC",CLEVELAND,OH,UNITED STATES,1,"$225,000"
MERRIMACK COLLEGE,NORTH ANDOVER,MA,UNITED STATES,1,"$126,556"
"MESO SCALE DIAGNOSTICS, LLC",ROCKVILLE,MD,UNITED STATES,3,"$2,725,975"
"METABOLIC TECHNOLOGIES, INC.",AMES,IA,UNITED STATES,3,"$932,018"
METACLIPSE THERAPEUTICS CORPORATION,ATLANTA,GA,UNITED STATES,2,"$930,809"
"METCURE THERAPEUTICS, LLC",ATLANTA,GA,UNITED STATES,1,"$224,999"
METHODIST HOSPITAL RESEARCH INSTITUTE,HOUSTON,TX,UNITED STATES,40,"$16,200,174"
"METRIA INNOVATION, INC.",SHOREWOOD,WI,UNITED STATES,1,"$85,048"
MEXICO NATIONAL INSTITUTE OF PUBLIC HLTH,CUERNAVACA,,MEXICO,1,"$243,098"
MGH INSTITUTE OF HEALTH PROFESSIONS,BOSTON,MA,UNITED STATES,5,"$956,389"
"MH ACOUSTICS, LLC",SUMMIT,NJ,UNITED STATES,1,"$212,573"
MHAUS,SHERBURNE,NY,UNITED STATES,1,"$15,000"
MIAMI UNIVERSITY OXFORD,OXFORD,OH,UNITED STATES,7,"$2,210,043"
MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,UNITED STATES,160,"$58,498,845"
MICHIGAN TECHNOLOGICAL UNIVERSITY,HOUGHTON,MI,UNITED STATES,3,"$1,317,253"
"MICRO VIDE, LLC",COLUMBIA,SC,UNITED STATES,1,"$705,480"
"MICROBIAL PHARMACEUTICALS, INC.",EVANSTON,IL,UNITED STATES,1,"$150,000"
"MICROBIOTIX, INC",WORCESTER,MA,UNITED STATES,9,"$4,175,484"
"MICROBRIGHTFIELD, INC.",WILLISTON,VT,UNITED STATES,4,"$2,398,657"
"MICROCURES, INC.",SANTA CRUZ,CA,UNITED STATES,1,"$224,913"
"MICROELASTIC ULTRASOUND SYSTEMS, INC.",Durham,NC,UNITED STATES,1,"$150,000"
"MICROGEN, LLC",LA MARQUE,TX,UNITED STATES,1,"$223,447"
"MICRO-LEADS, INC.",BOSTON,MA,UNITED STATES,3,"$1,970,329"
"MICROSENSOR LABS, LLC",CHICAGO,IL,UNITED STATES,1,"$50,000"
"MICROTECH INSTRUMENTS, INC.",EUGENE,OR,UNITED STATES,1,"$216,808"
"MICROVASCULAR THERAPEUTICS, LLC",TUCSON,AZ,UNITED STATES,1,"$1,229,385"
"MICROVI BIOTECH, INC.",HAYWARD,CA,UNITED STATES,1,"$616,022"
MIDDLE TENNESSEE STATE UNIVERSITY,MURFREESBORO,TN,UNITED STATES,1,"$247,000"
MIDDLEBURY COLLEGE,MIDDLEBURY,VT,UNITED STATES,2,"$532,211"
MIDWEST BIOMEDICAL RESEARCH FOUNDATION,KANSAS CITY,MO,UNITED STATES,1,"$156,250"
MIDWEST RESEARCH INSTITUTE,KANSAS CITY,MO,UNITED STATES,8,"$10,457,086"
MIDWESTERN UNIVERSITY,DOWNERS GROVE,IL,UNITED STATES,3,"$885,393"
"MILLIKELVIN TECHNOLOGIES, LLC",MARBLEHEAD,MA,UNITED STATES,1,"$221,134"
"MILO SENSORS, INC.",SANTA BARBARA,CA,UNITED STATES,1,"$223,922"
MILWAUKEE SCHOOL OF ENGINEERING,MILWAUKEE,WI,UNITED STATES,1,"$269,910"
"MIMETAS US, INC.",ROCKVILLE,MD,UNITED STATES,1,"$297,962"
"MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MINNEAPOLIS,MN,UNITED STATES,16,"$14,798,415"
MINNESOTA HEALTHSOLUTIONS CORPORATION,SAINT PAUL,MN,UNITED STATES,6,"$2,162,032"
"MINNESOTA RESUSCITATION SOLUTIONS, LLC",MINNEAPOLIS,MN,UNITED STATES,1,"$224,937"
"MINNETRONIX, INC.",ST. PAUL,MN,UNITED STATES,1,"$1,000,000"
"MIRA DX, INC.",MENLO PARK,CA,UNITED STATES,1,"$1,999,999"
"MIRAVISTA DIAGNOSTICS, LLC",INDIANAPOLIS,IN,UNITED STATES,1,"$300,000"
"MIRECULE, INC.",ROCKVILLE,MD,UNITED STATES,1,"$299,267"
MIRIAM HOSPITAL,PROVIDENCE,RI,UNITED STATES,31,"$10,592,353"
"MIRIMUS, INC.",COLD SPRING HARBOR,NY,UNITED STATES,1,"$656,563"
"MISSION BIO, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$951,385"
MISSISSIPPI STATE UNIVERSITY,MISSISSIPPI STATE,MS,UNITED STATES,11,"$4,535,514"
"MISSOURI BREAKS RESEARCH, INC.",EAGLE BUTTE,SD,UNITED STATES,2,"$344,313"
MISSOURI UNIVERSITY/SCIENCE & TECHNOLOGY,ROLLA,MO,UNITED STATES,1,"$13,500"
"MITOTHERAPEUTIX, LLC",CHESHIRE,CT,UNITED STATES,1,"$317,953"
"MIYAZAKI ENTERPRISES, LLC",WINSTON-SALEM,NC,UNITED STATES,1,"$325,174"
"MOAI TECHNOLOGIES, LLC",MAPLE GROVE,MN,UNITED STATES,1,"$681,115"
"MOBILE SENSE TECHNOLOGIES, INC.",DARIEN,CT,UNITED STATES,1,"$224,938"
"MOBILE SLEEP TECHNOLOGIES, LLC",WASHINGTON,DC,UNITED STATES,1,"$348,951"
"MODULATED IMAGING, INC.",IRVINE,CA,UNITED STATES,3,"$2,083,697"
"MODULATION THERAPEUTICS, INC.",MORGANTOWN,WV,UNITED STATES,3,"$2,526,029"
MOI UNIVERSITY,ELDORET,,KENYA,2,"$395,277"
"MOLECULAR EXPRESS, INC.",RANCHO DOMINGUEZ,CA,UNITED STATES,4,"$2,267,489"
"MOLECULAR TARGETING TECHNOLOGIES, INC.",WEST CHESTER,PA,UNITED STATES,2,"$514,163"
"MOLECULAR THERANOSTICS, LLC",BEACHWOOD,OH,UNITED STATES,1,"$1,000,342"
MONASH UNIVERSITY,MELBOURNE,,AUSTRALIA,3,"$2,264,502"
MONELL CHEMICAL SENSES CENTER,PHILADELPHIA,PA,UNITED STATES,10,"$2,526,972"
"MONON BIOVENTURES, LLC",FISHERS,IN,UNITED STATES,1,"$331,395"
MONTANA CANCER CONSORTIUM,BILLINGS,MT,UNITED STATES,1,"$706,794"
"MONTANA MOLECULAR, LLC",BOZEMAN,MT,UNITED STATES,2,"$420,000"
MONTANA STATE UNIVERSITY - BOZEMAN,BOZEMAN,MT,UNITED STATES,28,"$17,365,180"
MONTANA TECH OF THE UNIVOF MONTANA,BUTTE,MT,UNITED STATES,1,"$251,099"
MONTCLAIR STATE UNIVERSITY,MONTCLAIR,NJ,UNITED STATES,1,"$356,609"
"MONTEFIORE MEDICAL CENTER (BRONX, NY)",NEW YORK,NY,UNITED STATES,2,"$1,335,313"
MONTREAL HEART INSTITUTE,MONTREAL,PQ,CANADA,2,"$639,134"
MOREHEAD STATE UNIVERSITY,MOREHEAD,KY,UNITED STATES,2,"$839,888"
MOREHOUSE COLLEGE,ATLANTA,GA,UNITED STATES,2,"$542,299"
MOREHOUSE SCHOOL OF MEDICINE,ATLANTA,GA,UNITED STATES,32,"$17,173,010"
"MORGAN AND MENDEL GENOMICS, INC.",WILMINGTON,DE,UNITED STATES,1,"$300,000"
MORGAN STATE UNIVERSITY,BALTIMORE,MD,UNITED STATES,4,"$5,418,974"
"MORGRIDGE INSTITUTE FOR RESEARCH, INC.",MADISON,WI,UNITED STATES,7,"$3,209,468"
"MOSAIX SOFTWARE, INC.",PITTSBURGH,PA,UNITED STATES,1,"$498,063"
"MOSQUITOMATE, INC.",LEXINGTON,KY,UNITED STATES,1,"$597,201"
MOUNT DESERT ISLAND BIOLOGICAL LAB,SALSBURY COVE,ME,UNITED STATES,10,"$7,460,148"
MOUNT HOLYOKE COLLEGE,SOUTH HADLEY,MA,UNITED STATES,1,"$452,759"
MOUNT SINAI MEDICAL CENTER (MIAMI BEACH),MIAMI BEACH,FL,UNITED STATES,3,"$8,967,858"
"MS2 ARRAY, LLC",PITTSBURGH,PA,UNITED STATES,1,"$221,811"
"MUCOMMUNE, LLC",CARRBORO,NC,UNITED STATES,1,"$50,000"
MUHIMBILI UNIVERSITY/ ALLIED HLTH SCIS,DAR ES SALAAM,,TANZANIA U REP,1,"$634,807"
MU-JHU CARE,KAMPALA,,UGANDA,2,"$804,023"
MULTNOMAH COUNTY HEALTH DEPARTMENT,PORTLAND,OR,UNITED STATES,1,"$443,138"
MURDOCH CHILDREN'S RESEARCH INSTITUTE,MELBOURNE,,AUSTRALIA,1,"$346,000"
"MURTY PHARMACEUTICALS, INC.",LEXINGTON,KY,UNITED STATES,1,"$697,612"
"MY COVERAGE PLAN, INC.",MADISON,WI,UNITED STATES,1,"$199,352"
"MY MUSIC MACHINES, INC.",SCHENECTADY,NY,UNITED STATES,1,"$999,500"
"MYCOMED TECHNOLOGIES, LLC",BALTIMORE,MD,UNITED STATES,1,"$1,004,193"
"MYNOSYS CELLULAR DEVICES, INC.",FREMONT,CA,UNITED STATES,1,"$499,690"
"MYOLEX, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$149,998"
"MYOLOGICA, LLC",NEW MARKET,MD,UNITED STATES,1,"$225,000"
"N2 BIOMEDICAL, LLC",BEDFORD,MA,UNITED STATES,1,"$688,677"
"NAJIT TECHNOLOGIES, INC.",Beaverton,OR,UNITED STATES,1,"$999,652"
"NANO TERRA, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$149,997"
"NANO3D BIOSCIENCES, INC.",HOUSTON,TX,UNITED STATES,1,"$623,123"
"NANOAFFIX SCIENCE, LLC",MILWAUKEE,WI,UNITED STATES,1,"$194,635"
NANOBIO CORPORATION,ANN ARBOR,MI,UNITED STATES,2,"$3,848,418"
"NANOCELLECT BIOMEDICAL, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,455,488"
"NANOCOMPOSIX, INC.",SAN DIEGO,CA,UNITED STATES,2,"$449,887"
"NANOCYTOMICS, LLC",EVANSTON,IL,UNITED STATES,2,"$1,477,009"
"NANOFIBER SOLUTIONS, LLC",HILLIARD,OH,UNITED STATES,1,"$694,464"
"NANOHYBRIDS, INC.",AUSTIN,TX,UNITED STATES,1,"$299,945"
"NANOMAG, LLC",LIVONIA,MI,UNITED STATES,1,"$848,603"
"NANOMEDIC, INC.",SALT LAKE CITY,UT,UNITED STATES,2,"$341,847"
"NANOMETICS, LLC",NEW YORK,NY,UNITED STATES,1,"$999,914"
"NANOPHARM, LLC",LAWRENCE,KS,UNITED STATES,1,"$298,065"
"NANOSCOPE TECHNOLOGIES, LLC",ARLINGTON,TX,UNITED STATES,1,"$247,500"
"NANOSURFACE BIOMEDICAL, INC.",SEATTLE,WA,UNITED STATES,1,"$225,000"
"NANOTHERAPEUTICS, INC.",ALACHUA,FL,UNITED STATES,2,"$849,077"
NANOTOOLS BIOSCIENCE,ENCINITAS,CA,UNITED STATES,1,"$325,000"
"NANOVA, INC.",COLUMBIA,MO,UNITED STATES,2,"$980,257"
"NANOVIEW DIAGNOSTICS, INC.",BOSTON,MA,UNITED STATES,1,"$225,001"
NANYANG TECHNOLOGICAL UNIVERSITY,SINGAPORE,,SINGAPORE,1,"$168,200"
"NAPROGENIX, INC",LEXINGTON,KY,UNITED STATES,3,"$1,692,473"
"NATGLYCAN, LLC",DECATUR,GA,UNITED STATES,1,"$285,524"
NATHAN S. KLINE INSTITUTE FOR PSYCH RES,ORANGEBURG,NY,UNITED STATES,18,"$9,602,037"
NATIONAL ACADEMY OF SCIENCES,WASHINGTON,DC,UNITED STATES,19,"$1,582,490"
NATIONAL AIDS RESEARCH INSTITUTE,PUNE,,INDIA,1,"$30,240"
NATIONAL ALLIANCE FOR HISPANIC HEALTH,WASHINGTON,DC,UNITED STATES,1,"$751,588"
NATIONAL ASSOCIATION OF HISPANIC NURSES,RALEIGH,NC,UNITED STATES,1,"$248,320"
NATIONAL BUREAU OF ECONOMIC RESEARCH,CAMBRIDGE,MA,UNITED STATES,31,"$11,916,125"
NATIONAL CANCER REGISTRAR'S ASSOCIATION,ALEXANDRIA,VA,UNITED STATES,1,"$48,000"
NATIONAL CENTER FOR AIDS/STD CONTROL AND PREVENTION,BEIJING,,CHINA,1,$1
NATIONAL CENTER ON ADDICTION/SUB ABUSE,NEW YORK,NY,UNITED STATES,4,"$1,880,253"
NATIONAL DEVELOPMENT & RES INSTITUTES,NEW YORK,NY,UNITED STATES,9,"$3,486,139"
National Disease Research Interchange,PHILADELPHIA,PA,UNITED STATES,2,"$1,626,169"
NATIONAL HEALTH PROMOTION ASSOCIATES,WHITE PLAINS,NY,UNITED STATES,4,"$1,538,934"
NATIONAL JEWISH HEALTH,DENVER,CO,UNITED STATES,58,"$33,057,950"
NATIONAL LEAGUE FOR NURSING,WASHINGTON,DC,UNITED STATES,1,"$50,000"
NATIONAL MEDICAL ASSOCIATION,SILVER SPRING,MD,UNITED STATES,2,"$110,000"
NATIONAL OPINION RESEARCH CENTER,CHICAGO,IL,UNITED STATES,9,"$6,040,884"
NATIONAL PARTNERSHIP/ENVIRONMNTL/TECH/ED,SOUTH PORTLAND,ME,UNITED STATES,3,"$1,683,560"
NATIONAL PSORIASIS FOUNDATION,PORTLAND,OR,UNITED STATES,1,"$20,000"
NATIONAL RESEARCH COUNCIL OF ARGENTINA,CORDOBA,,ARGENTINA,2,"$266,720"
NATIONAL UNIVERSITY OF NATURAL MEDICINE,PORTLAND,OR,UNITED STATES,2,"$632,437"
NATIONAL UNIVERSITY OF RWANDA,KIGALI,,RWANDA,1,"$262,132"
"NATURAL PHARMACIA INTERNATIONAL, INC.",BURLINGTON,MA,UNITED STATES,2,"$999,999"
"NAVIDEA BIOPHARMACEUTICALS, INC.",DUBLIN,OH,UNITED STATES,3,"$2,180,395"
"NAVIGEN, INC.",SALT LAKE CITY,UT,UNITED STATES,6,"$4,910,617"
NAZARETH COLLEGE,ROCHESTER,NY,UNITED STATES,1,"$88,639"
NCI COMMUNITY ONCOLOGY RESEARCH PROGRAM,PRAIRIE VILLAGE,KS,UNITED STATES,1,"$558,351"
"NE SCIENTIFIC, LLC",BURLINGTON,MA,UNITED STATES,1,"$740,112"
"NECTOME, INC.",SAN JOSE,CA,UNITED STATES,2,"$502,070"
NEMOURS CHILDREN'S CLINIC,JACKSONVILLE,FL,UNITED STATES,2,"$4,433,058"
"NEOFLUIDICS, LLC",LUBBOCK,TX,UNITED STATES,1,"$175,000"
"NERVIVE, INC.",AKRON,OH,UNITED STATES,1,"$616,598"
"NERX BIOSCIENCES, INC.",INDIANAPOLIS,IN,UNITED STATES,2,"$349,844"
NET ESOLUTIONS CORPORATION (NETE),MC LEAN,VA,UNITED STATES,1,"$225,000"
"NEULINK, INC.",NOVI,MI,UNITED STATES,1,"$295,747"
"NEURAL ANALYTICS, INC.",LOS ANGELES,CA,UNITED STATES,1,"$1,500,000"
"NEURALEXO, LLC",LAKE OSWEGO,OR,UNITED STATES,1,"$754,545"
"NEURALSTEM, INC.",GERMANTOWN,MD,UNITED STATES,1,"$491,049"
"NEURALYNX, INC.",BOZEMAN,MT,UNITED STATES,1,"$159,996"
"NEURO KINETICS, INC.",PITTSBURGH,PA,UNITED STATES,1,"$653,205"
"NEURO10-9 PHARMA, INC.",RALEIGH,NC,UNITED STATES,1,"$223,671"
"NEUROBEHAVIORAL RESEARCH, INC.",HONOLULU,HI,UNITED STATES,1,"$423,246"
"NEUROBIOTEX, INC.",GALVESTON,TX,UNITED STATES,1,"$916,641"
"NEUROCOG TRIALS, INC.",DURHAM,NC,UNITED STATES,3,"$1,585,718"
"NEUROEM THERAPEUTICS, INC.",Phoenix,AZ,UNITED STATES,1,"$255,391"
"NEUROFIELDZ, INC.",NEWTON,MA,UNITED STATES,1,"$225,000"
"NEUROGENETIC PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,"$136,920"
NEUROINDX INC.,TORRANCE,CA,UNITED STATES,1,"$747,594"
"NEUROLUX, INC.",CHAMPAIGN,IL,UNITED STATES,2,"$899,610"
"NEUROP, INC.",ATLANTA,GA,UNITED STATES,1,"$2,163,892"
NEUROPSYCHIATRIC RESEARCH INSTITUTE,FARGO,ND,UNITED STATES,3,"$1,365,651"
"NEUROSIGMA, INC.",LOS ANGELES,CA,UNITED STATES,1,"$899,775"
NEUROTARGETING SYSTEMS,BROOKLINE,MA,UNITED STATES,1,"$160,640"
"NEVA ELECTROMAGNETICS, LLC",YARMOUTH PORT,MA,UNITED STATES,1,"$224,777"
NEW ENGLAND COLLEGE OF OPTOMETRY,BOSTON,MA,UNITED STATES,3,"$836,958"
"NEW ENGLAND DISCOVERY PARTNERS, LLC",BRANFORD,CT,UNITED STATES,1,"$298,652"
"NEW ENGLAND RESEARCH INSTITUTES, INC.",WATERTOWN,MA,UNITED STATES,5,"$7,994,579"
"NEW HEALTH SCIENCES, INC.",BETHESDA,MD,UNITED STATES,1,"$997,658"
NEW JERSEY INSTITUTE OF TECHNOLOGY,NEWARK,NJ,UNITED STATES,9,"$3,564,536"
"NEW MEXICO CONSORTIUM, INC.",LOS ALAMOS,NM,UNITED STATES,1,"$325,829"
NEW MEXICO STATE UNIVERSITY LAS CRUCES,LAS CRUCES,NM,UNITED STATES,17,"$7,501,456"
NEW YORK ACADEMY OF SCIENCES,NEW YORK,NY,UNITED STATES,1,"$15,000"
NEW YORK BLOOD CENTER,NEW YORK,NY,UNITED STATES,14,"$8,720,833"
NEW YORK CITY COLLEGE OF TECHNOLOGY,BROOKLYN,NY,UNITED STATES,2,"$482,858"
NEW YORK GENOME CENTER,NEW YORK,NY,UNITED STATES,7,"$14,915,263"
NEW YORK HALL OF SCIENCE,CORONA,NY,UNITED STATES,1,"$269,300"
NEW YORK INST OF TECHNOLOGY,OLD WESTBURY,NY,UNITED STATES,3,"$762,212"
NEW YORK MEDICAL COLLEGE,VALHALLA,NY,UNITED STATES,20,"$7,212,399"
NEW YORK STATE PSYCHIATRIC INSTITUTE,NEW YORK,NY,UNITED STATES,104,"$49,171,819"
NEW YORK STRUCTURAL BIOLOGY CENTER,NEW YORK,NY,UNITED STATES,3,"$5,280,833"
NEW YORK UNIVERSITY,NEW YORK,NY,UNITED STATES,176,"$62,939,557"
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NEW YORK,NY,UNITED STATES,462,"$233,532,156"
NEW YORK/R&D/CTR/TRANSLATIONAL MED/THER,CHAPPAQUA,NY,UNITED STATES,1,"$225,042"
"NEWOMICS, INC",EMERYVILLE,CA,UNITED STATES,3,"$1,563,752"
"NEXTRAST, INC.",HILLSBOROUGH,CA,UNITED STATES,2,"$1,094,626"
"NGOGGLE, INC.",SAN DIEGO,CA,UNITED STATES,2,"$261,750"
"NIDO SURGICAL, INC.",NEEDHAM,MA,UNITED STATES,1,"$668,661"
"NIMA LABS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$999,998"
"NIMBIC SYSTEMS, INC.",STAFFORD,TX,UNITED STATES,1,"$700,967"
"NIRMIDAS BIOTECH, INC.",PALO ALTO,CA,UNITED STATES,2,"$687,217"
"NIROGYONE THERAPEUTICS, LLC",WORCESTER,MA,UNITED STATES,1,"$300,000"
"NIRVANA SCIENCES, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,"$756,785"
"NOCTURNAL PRODUCT DEVELOPMENT, LLC",CARY,NC,UNITED STATES,1,"$1,100,322"
NOGUCHI MEMORIAL INSTITUTE / MEDICAL RES,LEGON,,GHANA,4,"$671,936"
"NOOM, INC.",NEW YORK,NY,UNITED STATES,1,"$225,000"
NORTH AMERICAN ASSN/CENTRAL CANCER REG,SPRINGFIELD,IL,UNITED STATES,3,"$1,187,964"
NORTH AMERICAN VASCULAR BIOLOGY ORG,GERMANTOWN,MD,UNITED STATES,1,"$30,000"
NORTH CAROLINA AGRI & TECH ST UNIV,GREENSBORO,NC,UNITED STATES,6,"$1,756,126"
NORTH CAROLINA CENTRAL UNIVERSITY,DURHAM,NC,UNITED STATES,9,"$7,344,736"
NORTH CAROLINA STATE UNIVERSITY RALEIGH,RALEIGH,NC,UNITED STATES,83,"$23,340,270"
NORTH DAKOTA STATE UNIVERSITY,FARGO,ND,UNITED STATES,9,"$5,497,788"
NORTHEAST OHIO MEDICAL UNIVERSITY,ROOTSTOWN,OH,UNITED STATES,26,"$9,584,019"
NORTHEASTERN ILLINOIS UNIVERSITY,CHICAGO,IL,UNITED STATES,2,"$1,172,612"
NORTHEASTERN UNIVERSITY,BOSTON,MA,UNITED STATES,82,"$33,142,938"
NORTHERN ARIZONA UNIVERSITY,FLAGSTAFF,AZ,UNITED STATES,6,"$7,538,302"
NORTHERN CALIFORNIA INSTITUTE/RES/EDU,SAN FRANCISCO,CA,UNITED STATES,47,"$35,125,112"
NORTHERN ILLINOIS UNIVERSITY,DE KALB,IL,UNITED STATES,1,"$418,295"
NORTHERN MICHIGAN UNIVERSITY,MARQUETTE,MI,UNITED STATES,1,"$358,204"
"NORTHROP GRUMMAN INFORMATION TECHNOLOGY,",MC LEAN,VA,UNITED STATES,10,"$8,432,495"
NORTHSHORE UNIVERSITY HEALTHSYSTEM,EVANSTON,IL,UNITED STATES,15,"$4,517,506"
NORTHSIDE HOSPITAL ATLANTA,ATLANTA,GA,UNITED STATES,2,"$1,454,729"
NORTHWEST INDIAN COLLEGE,BELLINGHAM,WA,UNITED STATES,1,"$552,273"
NORTHWEST PORTLAND AREA INDIAN HLTH BD,PORTLAND,OR,UNITED STATES,1,"$674,929"
NORTHWESTERN UNIVERSITY,EVANSTON,IL,UNITED STATES,132,"$42,031,367"
NORTHWESTERN UNIVERSITY AT CHICAGO,CHICAGO,IL,UNITED STATES,614,"$259,084,419"
"NORTIS, INC.",WOODINVILLE,WA,UNITED STATES,1,"$687,731"
"NOTA LABORATORIES, LLC",ANN ARBOR,MI,UNITED STATES,1,"$858,200"
NOVA SOUTHEASTERN UNIVERSITY,FORT LAUDERDALE,FL,UNITED STATES,9,"$2,485,045"
"NOVAB, INC.",ATLANTA,GA,UNITED STATES,1,"$136,166"
"NOVASTERILIS, INC.",LANSING,NY,UNITED STATES,1,"$608,082"
"NOVELMED THERAPEUTICS, INC.",CLEVELAND,OH,UNITED STATES,1,"$1,277,607"
"NOVERATECH, LLC",LOUISVILLE,KY,UNITED STATES,1,"$693,828"
"NOVICI BIOTECH, LLC",VACAVILLE,CA,UNITED STATES,1,"$743,057"
"NOVILYTIC, LLC",NORTH WEBSTER,IN,UNITED STATES,1,"$749,570"
"NOVO BIOSCIENCES, INC.",BAR HARBOR,ME,UNITED STATES,1,"$769,681"
"NOVOBIOTIC PHARMACEUTICALS, LLC",CAMBRIDGE,MA,UNITED STATES,2,"$1,024,612"
"NOVUSON SURGICAL, INC.",BOTHELL,WA,UNITED STATES,1,"$423,103"
"NRG ONCOLOGY FOUNDATION, INC.",PHILADELPHIA,PA,UNITED STATES,5,"$24,928,844"
"NUBAD, LLC",GREENVILLE,SC,UNITED STATES,2,"$625,000"
"NUMERATE, INC.",SAN BRUNO,CA,UNITED STATES,2,"$449,805"
NURELM E-BUSINESS SOFTWARE,PITTSBURGH,PA,UNITED STATES,1,"$149,439"
"NUTRASORB, LLC",FREEHOLD,NJ,UNITED STATES,1,"$17,300"
NUVIANT MEDICAL INC.,DALLAS,TX,UNITED STATES,1,"$41,095"
"NUVOX PHARMA, LLC",TUCSON,AZ,UNITED STATES,2,"$1,317,743"
"NVIEW MEDICAL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$225,000"
"NYMIRUM, INC.",ANN ARBOR,MI,UNITED STATES,1,"$298,335"
"NYSDOH/HEALTH RESEARCH, INC.",MENANDS,NY,UNITED STATES,3,"$1,093,212"
"OAI, INC.",CHICAGO,IL,UNITED STATES,1,"$1,670,075"
OAK CREST INSTITUTE OF SCIENCE,MONROVIA,CA,UNITED STATES,2,"$4,486,748"
OAKLAND UNIVERSITY,ROCHESTER,MI,UNITED STATES,6,"$2,022,875"
OAKWOOD COLLEGE,HUNTSVILLE,AL,UNITED STATES,1,"$307,325"
OASIS PHARMACEUTICALS,LEXINGTON,MA,UNITED STATES,3,"$2,165,128"
OBERLIN COLLEGE,OBERLIN,OH,UNITED STATES,1,"$37,041"
"OCEAN STATE RESEARCH INSTITUTE, INC.",PROVIDENCE,RI,UNITED STATES,3,"$2,700,606"
OCHSNER CLINIC FOUNDATION,NEW ORLEANS,LA,UNITED STATES,1,"$723,312"
"OCULAR PROTEOMICS, LLC",TOWSON,MD,UNITED STATES,1,"$219,009"
"ODMR TECHNOLOGIES, INC.",EL CERRITO,CA,UNITED STATES,1,"$225,000"
