ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
MEDICINES FOR MALARIA VENTURE,GENEVA,,SWITZERLAND,1,"$1,101,631"
"MEDIGEN, INC.",FREDERICK,MD,UNITED STATES,1,"$89,871"
"MEDIOMICS, LLC",SAINT LOUIS,MO,UNITED STATES,1,"$490,255"
"MEDISPIN, INC.",NEW YORK,NY,UNITED STATES,2,"$725,000"
"MEDITECH MEDIA , LTD",ATLANTA,GA,UNITED STATES,1,"$5,000"
"MEDROS, INC.",St. Louis,MO,UNITED STATES,1,"$136,313"
"MEDSHAPE SOLUTIONS, INC.",ATLANTA,GA,UNITED STATES,2,"$525,122"
MEDSTAR RESEARCH INSTITUTE,HYATTSVILLE,MD,UNITED STATES,5,"$2,276,401"
MEDSTAR RESEARCH INSTITUTE,HYATTSVILLE,MD,UNITED STATES,2,"$7,541,569"
MEHARRY MEDICAL COLLEGE,NASHVILLE,TN,UNITED STATES,42,"$25,920,316"
"MEI RESEARCH, LTD",Eden Prairie,MN,UNITED STATES,1,"$357,159"
MEMORIAL HOSPITAL OF RHODE ISLAND,PAWTUCKET,RI,UNITED STATES,5,"$2,080,743"
MEMORIAL HOSPITAL OF RHODE ISLAND,PAWTUCKET,RI,UNITED STATES,2,"$1,232,860"
MEMORIAL HOSPITAL OF SOUTH BEND,SOUTH BEND,IN,UNITED STATES,1,"$965,841"
"MENSSANA RESEARCH, INC.",FORT LEE,NJ,UNITED STATES,1,"$982,644"
"MENTOR INTERACTIVE, INC.",BOULDER,CO,UNITED STATES,1,"$370,931"
"MERCATOR MEDSYSTEMS, INC.",SAN LEANDRO,CA,UNITED STATES,1,"$218,055"
MERCER UNIVERSITY MACON,MACON,GA,UNITED STATES,5,"$1,816,697"
"MERCIA PHARMA, INC.",SCARSDALE,NY,UNITED STATES,1,"$299,108"
MERCY COLLEGE,DOBBS FERRY,NY,UNITED STATES,1,"$857,880"
MERCY HEALTH SERVICES,BALTIMORE,MD,UNITED STATES,1,"$62,500"
"MERIDIAN LIFE SCIENCE, INC.",SACO,ME,UNITED STATES,1,"$362,783"
"MERIDIAN SENSORS, INC.",SOUTH BURLINGTON,VT,UNITED STATES,1,"$333,774"
MERITCARE HOSPITAL,FARGO,ND,UNITED STATES,1,"$590,561"
"MESA TECH INTERNATIONAL, INC.",SANTA FE,NM,UNITED STATES,1,"$727,411"
"MESO SCALE DIAGNOSTICS, LLC",GAITHERSBURG,MD,UNITED STATES,1,"$998,408"
"MESO SCALE DIAGNOSTICS, LLC",GAITHERSBURG,MD,UNITED STATES,1,"$675,834"
"MESOLIGHT, LLC",LITTLE ROCK,AR,UNITED STATES,1,"$100,000"
METABOLIC SOLUTIONS DEVELOPMENT CO,KALAMAZOO,MI,UNITED STATES,2,"$280,775"
"METAFOLD THERAPEUTICS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$181,220"
"METALLOPHARM, LLC",Delaware,OH,UNITED STATES,1,"$222,025"
"METAMEDIA TRAINING INTERNATIONAL, INC.",GERMANTOWN,MD,UNITED STATES,1,"$144,491"
METHODIST HOSPITAL RESEARCH INSTITUTE,HOUSTON,TX,UNITED STATES,17,"$4,735,822"
METHODIST HOSPITAL RESEARCH INSTITUTE,HOUSTON,TX,UNITED STATES,1,"$198,616"
METRO/BAPTIST TABERNACLE HOUSE/ DEV CORP,FLINT,MI,UNITED STATES,1,"$34,500"
METROHEALTH MEDICAL CENTER,CLEVELAND,OH,UNITED STATES,1,"$75,500"
METROPOLITAN STATE COLLEGE OF DENVER,DENVER,CO,UNITED STATES,1,"$298,637"
MEXICO NATIONAL INSTITUTE OF PUBLIC HLTH,CUERNAVACA,,MEXICO,2,"$383,212"
MH-JHU CARE,KAMPALA,,UGANDA,4,"$145,876"
MIAMI UNIVERSITY OXFORD,OXFORD,OH,UNITED STATES,8,"$1,927,771"
MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,UNITED STATES,2,"$2,229,528"
MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,UNITED STATES,119,"$34,263,495"
MICHIGAN TECHNOLOGICAL UNIVERSITY,HOUGHTON,MI,UNITED STATES,5,"$1,166,956"
"MICRO PROBE, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$557,366"
"MICROBIAL NOVOTEQS, INC.",NASHVILLE,TN,UNITED STATES,1,"$404,663"
"MICROBIOTIX, INC",WORCESTER,MA,UNITED STATES,10,"$6,493,444"
"MICROBRIGHTFIELD, INC.",WILLISTON,VT,UNITED STATES,2,"$759,216"
"MICROCIRCULATORY SOCIETY, INC.",SCRANTON,PA,UNITED STATES,1,"$12,500"
"MICROGEN, LLC",La Marque,TX,UNITED STATES,1,"$77,500"
"MICRON OPTICS, INC.",ATLANTA,GA,UNITED STATES,1,"$606,392"
"MICRONICS, INC.",REDMOND,WA,UNITED STATES,2,"$833,958"
"MICROPERFUSIONS, INC.",ATLANTA,GA,UNITED STATES,1,"$194,959"
"MICROTRANSPONDER, INC.",DALLAS,TX,UNITED STATES,2,"$435,596"
"MICROWAVE TECHNOLGIES, INC.",BURKE,VA,UNITED STATES,1,"$329,237"
MIDDLE TENNESSEE STATE UNIVERSITY,MURFREESBORO,TN,UNITED STATES,1,"$65,195"
MIDDLEBURY COLLEGE,MIDDLEBURY,VT,UNITED STATES,1,"$341,336"
"MIDWEST PSYCHIATRIC RESEARCH GROUP, INC.",OVERLAND PARK,KS,UNITED STATES,1,"$259,149"
"MILAGEN, INC.",EMERYVILLE,CA,UNITED STATES,1,"$440,097"
"MILLAR INSTRUMENTS, INC.",HOUSTON,TX,UNITED STATES,1,"$376,593"
"MILLIKELVIN TECHNOLOGIES, LLC",MARBLEHEAD,MA,UNITED STATES,2,"$370,248"
"MILLROCK TECHNOLOGY, INC.",KINGSTON,NY,UNITED STATES,1,"$131,800"
MILOU BOOKS,AUSTIN,TX,UNITED STATES,1,"$5,906"
MILWAUKEE SCHOOL OF ENGINEERING,MILWAUKEE,WI,UNITED STATES,1,"$249,403"
MIND MATTERS RESEARCH,ANCHORAGE,AK,UNITED STATES,1,"$464,413"
"MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MINNEAPOLIS,MN,UNITED STATES,9,"$8,430,198"
"MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MINNEAPOLIS,MN,UNITED STATES,5,"$11,501,783"
MINNESOTA STATE UNIV MOORHEAD,MOORHEAD,MN,UNITED STATES,1,"$216,000"
"MINOTAUR TECHNOLOGIES, LLC",FAYETTEVILLE,AR,UNITED STATES,1,"$350,000"
MIRIAM HOSPITAL,PROVIDENCE,RI,UNITED STATES,35,"$14,147,822"
"MIRIMEDICAL, LLC.",POTOMAC,MD,UNITED STATES,1,"$359,869"
MISSISSIPPI STATE UNIVERSITY,MISSISSIPPI STATE,MS,UNITED STATES,8,"$1,685,190"
MISSOURI BAPTIST HOSPITAL,ST. LOUIS,MO,UNITED STATES,1,"$576,180"
MISSOURI STATE UNIVERSITY,SPRINGFIELD,MO,UNITED STATES,2,"$423,476"
MISSOURI UNIVERSITY OF SCIENCE & TECHNOL,ROLLA,MO,UNITED STATES,2,"$409,653"
MISSOURI VALLEY CANCER CONSORTIUM,OMAHA,NE,UNITED STATES,1,"$946,294"
"MITCHELL GROUP, INC.",WASHINGTON,DC,UNITED STATES,1,"$1,639,234"
"MITHRIDION, INC.",MADISON,WI,UNITED STATES,1,"$446,844"
"MITOKINE BIOSCIENCE, LLC",HANCOCK,ME,UNITED STATES,1,"$277,416"
"MMJ LABS, LLC",ATLANTA,GA,UNITED STATES,2,"$593,254"
"MOBERG RESEARCH, INC.",AMBLER,PA,UNITED STATES,1,"$546,818"
"MODULATED IMAGING, INC.",IRVINE,CA,UNITED STATES,1,"$350,000"
"MOFFITT, H LEE CANCER CENTER & RESEARCH",TAMPA,FL,UNITED STATES,72,"$27,402,392"
"MOFFITT, H LEE CANCER CENTER & RESEARCH",TAMPA,FL,UNITED STATES,3,"$44,801,265"
"MOHAWK INNOVATIVE TECHNOLOGY, INC.",ALBANY,NY,UNITED STATES,2,"$702,767"
MOI UNIVERSITY,ELDORET,,KENYA,2,"$164,001"
MOI UNIVERSITY,ELDORET,,,1,"$1,106,324"
MOLECULAR BIOLOGY CONSORTIUM,CHICAGO,IL,UNITED STATES,1,"$523,750"
"MOLECULAR DESIGN INTERNATIONAL, INC.",MEMPHIS,TN,UNITED STATES,1,"$597,741"
"MOLECULAR EXPRESS, INC.",AMES,IA,UNITED STATES,1,"$440,517"
"MOLECULAR EXPRESS, INC.",Rancho Dominguez,CA,UNITED STATES,4,"$1,977,355"
"MOLECULAR INSIGHT PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,5,"$2,301,537"
"MOLECULAR KINETICS, INC.",INDIANAPOLIS,IN,UNITED STATES,1,"$380,829"
"MOLECULAR NEUROIMAGING, LLC",NEW HAVEN,CT,UNITED STATES,2,"$757,384"
MOLECULAR SCIENCES INSTITUTE,BERKELEY,CA,UNITED STATES,2,"$890,271"
"MOLECULAR TARGETING TECHNOLOGIES, INC.",WEST CHESTER,PA,UNITED STATES,5,"$1,714,175"
"MOLECULES FOR HEALTH, INC.",RICHMOND,VA,UNITED STATES,1,"$71,570"
"MOLSOFT, LLC",LA JOLLA,CA,UNITED STATES,2,"$350,000"
"MONARCH MEDIA, INC.",SANTA CRUZ,CA,UNITED STATES,1,"$653,626"
MONASH UNIVERSITY,VICTORIA,,AUSTRALIA,3,"$992,811"
MONELL CHEMICAL SENSES CENTER,PHILADELPHIA,PA,UNITED STATES,17,"$5,091,758"
"MONOGRAM BIOSCIENCES, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,3,"$2,258,361"
MONTANA CANCER CONSORTIUM,BILLINGS,MT,UNITED STATES,1,"$330,913"
"MONTANA MOLECULAR, LLC",BOZEMAN,MT,UNITED STATES,1,"$141,714"
MONTANA STATE UNIVERSITY - BOZEMAN,BOZEMAN,MT,UNITED STATES,38,"$19,337,520"
MONTANA TECH OF THE UNIVOF MONTANA,BUTTE,MT,UNITED STATES,1,"$204,868"
MONTCLAIR STATE UNIVERSITY,MONTCLAIR,NJ,UNITED STATES,5,"$1,031,581"
"MONTEFIORE MEDICAL CENTER (BRONX, NY)",NEW YORK,NY,UNITED STATES,1,"$941,757"
"MONTEFIORE MEDICAL CENTER (BRONX, NY)",NEW YORK,NY,UNITED STATES,14,"$8,832,736"
MONTEREY BAY AQUARIUM RESEARCH INST,MOSS LANDING,CA,UNITED STATES,1,"$353,182"
MONTGOMERY COLLEGE,ROCKVILLE,MD,UNITED STATES,1,"$195,229"
MONTREAL HEART INSTITUTE,MONTREAL,PQ,CANADA,4,"$1,410,551"
MONTSHIRE MUSEUM OF SCIENCE,NORWICH,VT,UNITED STATES,1,"$129,172"
MOREHEAD STATE UNIVERSITY,MOREHEAD,KY,UNITED STATES,1,"$198,768"
MOREHOUSE COLLEGE,ATLANTA,GA,UNITED STATES,3,"$902,283"
MOREHOUSE SCHOOL OF MEDICINE,ATLANTA,GA,UNITED STATES,37,"$24,726,277"
MORGAN STATE UNIVERSITY,BALTIMORE,MD,UNITED STATES,7,"$2,056,404"
MORPHONIX,SAUSALITO,CA,UNITED STATES,1,"$450,000"
"MORPHORMICS, INC.",DURHAM,NC,UNITED STATES,2,"$887,817"
"MORPHOTEK, INC.",EXTON,PA,UNITED STATES,1,"$843,289"
MOSCOW STATE UNIVERSITY,MOSCOW,,RUSSIA,1,"$30,080"
"MOTILITY, INC.",SAN DIEGO,CA,UNITED STATES,1,"$149,800"
MOUNT DESERT ISLAND BIOLOGICAL LAB,Salisbury Cove,ME,UNITED STATES,7,"$5,510,957"
MOUNT HOLYOKE COLLEGE,SOUTH HADLEY,MA,UNITED STATES,1,"$224,356"
MOUNT SINAI MEDICAL CENTER (MIAMI BEACH),MIAMI BEACH,FL,UNITED STATES,2,"$4,493,541"
MOUNT SINAI SCHOOL OF MEDICINE,NEW YORK,NY,UNITED STATES,7,"$27,209,518"
MOUNT SINAI SCHOOL OF MEDICINE,NEW YORK,NY,UNITED STATES,392,"$184,317,598"
MOUNT ST. MARY'S COLLEGE,LOS ANGELES,CA,UNITED STATES,2,"$611,028"
"MOUNTAIN STATES GROUP, INC.",BOISE,ID,UNITED STATES,1,"$469,495"
MRI INSTITUTE FOR BIOMEDICAL RESEARCH,DETROIT,MI,UNITED STATES,1,"$428,263"
MT SINAI HOSP-SAMUEL LUNENFELD RES INST,TORONTO,ON,CANADA,3,"$969,735"
MUHIMBILI UNIVERSITY COLL OF HEALTH SCIS,DAR ES SALAAM,,TANZANIA U REP,2,"$349,301"
MULTIPLE PEPTIDE SYSTEMS,SAN DIEGO,CA,UNITED STATES,1,"$644,173"
"MULTIVARIATE SOFTWARE, INC.",ENCINO,CA,UNITED STATES,1,"$391,507"
MUNICIPAL INSTITUTE OF MEDICAL RESEARCH,BARCELONA,,SPAIN,1,"$175,621"
MURRAY STATE UNIVERSITY,MURRAY,KY,UNITED STATES,1,"$178,944"
"MURTY PHARMACEUTICALS, INC.",LEXINGTON,KY,UNITED STATES,1,"$784,485"
"MUSE TECHNOLOGIES, INC.",ANN ARBOR,MI,UNITED STATES,1,"$375,000"
"MYATT AND JOHNSON, INC.",JASPER,GA,UNITED STATES,1,"$168,346"
"MYCOSYNTHETIX, INC.",HILLSBOROUGH,NC,UNITED STATES,1,"$135,992"
"MYELORX, LLC",VALLEJO,CA,UNITED STATES,1,"$179,448"
"MYOMICS, INC.",PROVIDENCE,RI,UNITED STATES,1,"$489,231"
"MYRIAD GENETICS, INC.",SALT LAKE CITY,UT,UNITED STATES,2,"$197,056"
"N&N SCIENTIFIC, INC.",POTOMAC,MD,UNITED STATES,1,"$300,000"
"NAJIT TECHNOLOGIES, INC.",PORTLAND,OR,UNITED STATES,1,"$292,261"
NANJING MEDICAL UNIVERSITY,NANJING,,CHINA,2,"$113,000"
NANKAI UNIVERSITY,TIANJIN,,CHINA,1,"$51,202"
"NANOCOMPOSIX, INC.",SAN DIEGO,CA,UNITED STATES,1,"$99,695"
"NANOCOMPOSIX, INC.",SAN DIEGO,CA,UNITED STATES,2,"$399,981"
NANOMATERIALS AND NANOFABRICATION LABS,FAYETTEVILLE,AR,UNITED STATES,2,"$517,403"
"NANOPROBES, INC.",YAPHANK,NY,UNITED STATES,4,"$1,339,718"
"NANOSHELL COMPANY, LLC",LAYTON,UT,UNITED STATES,1,"$357,318"
"NANOSPECTRA BIOSCIENCES, INC.",HOUSTON,TX,UNITED STATES,1,"$96,735"
"NANOTARGET, LLC",MORGANVILLE,NJ,UNITED STATES,1,"$198,143"
"NANOTHERAPEUTICS, INC.",ALACHUA,FL,UNITED STATES,2,"$11,318,908"
"NANOVA, INC.",COLUMBIA,MO,UNITED STATES,1,"$157,804"
"NANOVASC, INC.",ALAMEDA,CA,UNITED STATES,1,"$223,845"
"NANOVECTOR, INC.",RALEIGH,NC,UNITED STATES,1,"$200,000"
"NANOVIR, LLC.",KALAMAZOO,MI,UNITED STATES,1,"$977,163"
"NAPROGENIX, INC",Lexington,KY,UNITED STATES,3,"$803,125"
NASJONALT FOLKEHELSEINSTITUTT,OSLO,,,1,"$1,287,631"
"NASMHPD RESEARCH INSTITUTE, INC.",ALEXANDRIA,VA,UNITED STATES,1,"$25,775"
NATHAN S. KLINE INSTITUTE FOR PSYCH RES,ORANGEBURG,NY,UNITED STATES,18,"$7,494,316"
NATIONAL ACADEMY OF SCIENCES,WASHINGTON,DC,UNITED STATES,2,"$10,840,988"
NATIONAL ACADEMY OF SCIENCES,WASHINGTON,DC,UNITED STATES,2,"$322,812"
NATIONAL AIDS RESEARCH INSTITUTE,PUNE,,INDIA,2,"$2,882,361"
NATIONAL ALLIANCE ON MENTAL ILLNESS/CT,WETHERSFIELD,CT,UNITED STATES,1,"$92,440"
NATIONAL AUTONOMOUS UNIVERSITY OF MEXICO,MEXICO CITY,,MEXICO,1,"$47,191"
NATIONAL BUREAU OF ECONOMIC RESEARCH,Cambridge,MA,UNITED STATES,21,"$9,716,582"
NATIONAL CANCER REGISTRAR'S ASSOCIATION,ALEXANDRIA,VA,UNITED STATES,2,"$50,000"
NATIONAL CENTER FOR GENOME RESOURCES,SANTA FE,NM,UNITED STATES,1,"$501,748"
NATIONAL CENTER ON ADDICTION/SUB ABUSE,NEW YORK,NY,UNITED STATES,4,"$2,010,488"
NATIONAL CENTER/AIDS/STD CONTROL/PREVENT,BEIJING,,CHINA,5,"$3,552,481"
NATIONAL CHILDHOOD CANCER FOUNDATION,ARCADIA,CA,UNITED STATES,6,"$40,224,531"
NATIONAL COUNCIL ON RAD PROT & MEASUREMS,BETHESDA,MD,UNITED STATES,1,"$354,702"
NATIONAL DEVELOPMENT & RES INSTITUTES,NEW YORK,NY,UNITED STATES,13,"$5,652,059"
NATIONAL DISEASE RESEARCH INTERCHANGE,PHILADELPHIA,PA,UNITED STATES,1,"$1,523,924"
NATIONAL EDUCATION ALLIANCE BPD,MAMARONECK,NY,UNITED STATES,1,"$47,454"
NATIONAL HEALTH PROMOTION ASSOCIATES,WHITE PLAINS,NY,UNITED STATES,1,"$353,392"
NATIONAL HEALTH PROMOTION ASSOCIATES,WHITE PLAINS,NY,UNITED STATES,1,"$326,730"
NATIONAL INSTITUTE OF AGRICULTURE TECH,BUENOS AIRES,,ARGENTINA,1,"$99,810"
NATIONAL INSTITUTE OF HYGIENE,WARSAW,,POLAND,1,"$50,760"
NATIONAL INSTITUTE OF IMMUNOLOGY,NEW DELHI,,INDIA,2,"$106,468"
NATIONAL INSTITUTE OF SCIENCE,WASHINGTON,DC,UNITED STATES,1,"$354,026"
NATIONAL JEWISH HEALTH,DENVER,CO,UNITED STATES,1,"$2,000,000"
NATIONAL JEWISH HEALTH,DENVER,CO,UNITED STATES,61,"$35,323,083"
NATIONAL MEDICAL ASSOCIATION,"WASHINGTON, DC",DC,UNITED STATES,1,"$120,117"
NATIONAL OPINION RESEARCH CENTER,CHICAGO,IL,UNITED STATES,8,"$5,451,523"
NATIONAL OSTEOPOROSIS FOUNDATION,WASHINGTON,DC,UNITED STATES,1,"$25,000"
NATIONAL REHABILITATION SERVICES,GAYLORD,MI,UNITED STATES,1,"$552,509"
NATIONAL RESEARCH COUNCIL OF ARGENTINA,CORDOBA,,ARGENTINA,1,"$50,309"
NATIONAL TAIWAN UNIVERSITY,TAIPEI,,TAIWAN,1,"$132,101"
NATIONAL UNIVERSITY OF CUYO,MENDOZA,,ARGENTINA,1,"$50,760"
NATIONAL UNIVERSITY OF HEALTH SCIENCES,LOMBARD,IL,UNITED STATES,1,"$316,107"
NATIONAL UNIVERSITY OF LA PLATA,LA PLATA,,ARGENTINA,1,"$154,929"
NATIONAL UREA CYCLE DISORDERS FOUNDATION,PASADENA,CA,UNITED STATES,1,"$28,000"
"NATIVE AMERICAN CANCER INITIATIVES, INC.",PINE,CO,UNITED STATES,1,"$107,000"
NATIVE AMERICAN CANCER RESEARCH,PINE,CO,UNITED STATES,1,"$468,374"
NAT'L COALITION/HLTH PROFESS ED/GENETICS,LUTHERVILLE,MD,UNITED STATES,1,"$474,000"
NATL HEPATOLOGY/TROPICAL MED RES INST,CAIRO,,EGYPT,1,"$54,000"
NAT'L INST OF HLTH/ MED RES INSERM-PARIS,PARIS,,FRANCE,1,"$165,168"
"NATURA THERAPEUTICS, INC.",TAMPA,FL,UNITED STATES,1,"$237,036"
NATURAL PRODUCTS/GLYCOTECHNOLOGY RES INS,Pittsboro,NC,UNITED STATES,1,"$54,880"
NAUGANEEDLES,LOUISVILLE,KY,UNITED STATES,1,"$157,770"
NAVAL MEDICAL RESEARCH CENTER,SILVER SPRING,MD,UNITED STATES,1,"$333,946"
"NAVIGEN, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$636,414"
"NDI MEDICAL, LLC",CLEVELAND,OH,UNITED STATES,1,"$132,470"
"NEIGHBORHOOD HOUSE, INC.",SEATTLE,WA,UNITED STATES,1,"$456,970"
NEIGHBORS FOR CLEAN AIR,MARIETTA,OH,UNITED STATES,1,"$10,000"
NELSON R MANDELA SCHOOL OF MEDICINE,DURBAN,,SOUTH AFRICA,2,"$259,755"
NEMOURS CHILDREN'S CLINIC,JACKSONVILLE,FL,UNITED STATES,5,"$1,191,485"
NEOCLONE BIOTECHNOLOGY INTERNATIONAL,MADISON,WI,UNITED STATES,1,"$190,591"
NEOCLONE BIOTECHNOLOGY INTERNATIONAL,MADISON,WI,UNITED STATES,1,"$35,615"
"NEOGEN, LLC",TUCSON,AZ,UNITED STATES,1,"$146,030"
NERITES CORPORATION,MADISON,WI,UNITED STATES,3,"$1,039,515"
"NESHER TECHNOLOGIES, INC.",LOS ANGELES,CA,UNITED STATES,3,"$690,403"
"NETWORK BIOSYSTEMS, INC.",WOBURN,MA,UNITED STATES,1,"$449,582"
"NEURAL SIGNALS, INC.",ATLANTA,GA,UNITED STATES,1,"$174,513"
NEUROANALYTICS CORPORATION,GAINESVILLE,FL,UNITED STATES,1,"$332,197"
"NEUROBEHAVIORAL RESEARCH, INC.",Honolulu,HI,UNITED STATES,2,"$255,912"
"NEUROBEHAVIORAL RESEARCH, INC.",Honolulu,HI,UNITED STATES,3,"$1,941,708"
"NEUROBIOTEX, INC.",GALVESTON,TX,UNITED STATES,0,"$62,500"
"NEUROCOG TRIALS, INC.",DURHAM,NC,UNITED STATES,1,"$137,176"
"NEUROCOMP SYSTEMS, INC.",IRVINE,CA,UNITED STATES,4,"$1,281,546"
NEUROINDX INC.,RANCHO PALOS VERDES,CA,UNITED STATES,1,"$424,613"
NEUROMORPHOMETRICS,SOMERVILLE,MA,UNITED STATES,1,"$335,733"
NEUROPSYCHIATRIC RESEARCH INSTITUTE,FARGO,ND,UNITED STATES,4,"$1,102,517"
NEUROSYSTEC CORPORATION,VALENCIA,CA,UNITED STATES,1,"$520,212"
"NEUROTARGETING, LLC",NASHVILLE,TN,UNITED STATES,1,"$292,141"
"NEUROTEZ, INC.",BRIDGEWATER,NJ,UNITED STATES,1,"$840,000"
"NEUROWAVE SYSTEMS, INC.",CLEVELAND,OH,UNITED STATES,2,"$1,352,940"
"NEUWAVE MEDICAL, INC.",MADISON,WI,UNITED STATES,1,"$668,234"
NEVADA CANCER INSTITUTE,LAS VEGAS,NV,UNITED STATES,5,"$1,401,959"
"NEW ENGLAND BIOLABS, INC.",IPSWICH,MA,UNITED STATES,4,"$845,046"
NEW ENGLAND COLLEGE OF OPTOMETRY,BOSTON,MA,UNITED STATES,5,"$818,389"
NEW ENGLAND MEDICAL CENTER HOSPITALS,BOSTON,MA,UNITED STATES,94,"$31,340,462"
NEW ENGLAND MEDICAL RESEARCH INSTITUTE,BOSTON,MA,UNITED STATES,1,"$359,924"
"NEW ENGLAND RESEARCH INSTITUTES, INC.",WATERTOWN,MA,UNITED STATES,3,"$6,282,840"
"NEW ENGLAND RESEARCH INSTITUTES, INC.",WATERTOWN,MA,UNITED STATES,14,"$17,445,487"
NEW ENGLAND SCHOOL OF ACUPUNCTURE,NEWTON,MA,UNITED STATES,0,"$289,820"
NEW HANOVER REGIONAL MEDICAL CENTER,WILMINGTON,NC,UNITED STATES,1,"$450,000"
"NEW HEALTH SCIENCES, INC.",Bethesda,MD,UNITED STATES,1,"$907,879"
NEW JERSEY INSTITUTE OF TECHNOLOGY,NEWARK,NJ,UNITED STATES,5,"$1,498,205"
NEW JERSEY STATE DEPT/HEALTH/SENIOR SRVS,TRENTON,NJ,UNITED STATES,1,"$1,254,095"
NEW MEXICO HIGHLANDS UNIVERSITY,LAS VEGAS,NM,UNITED STATES,1,"$108,750"
NEW MEXICO INST OF MINING & TECHNOLOGY,SOCORRO,NM,UNITED STATES,1,"$184,146"
NEW MEXICO STATE UNIVERSITY LAS CRUCES,LAS CRUCES,NM,UNITED STATES,14,"$8,172,753"
NEW SCHOOL UNIVERSITY,NEW YORK,NY,UNITED STATES,1,"$77,250"
NEW YORK ACADEMY OF MEDICINE,NEW YORK,NY,UNITED STATES,5,"$2,663,437"
NEW YORK ACADEMY OF MEDICINE,NEW YORK,NY,UNITED STATES,1,"$533,693"
NEW YORK ACADEMY OF SCIENCES,NEW YORK,NY,UNITED STATES,3,"$45,000"
NEW YORK BLOOD CENTER,NEW YORK,NY,UNITED STATES,10,"$5,670,540"
NEW YORK HALL OF SCIENCE,CORONA,NY,UNITED STATES,1,"$269,941"
NEW YORK INST OF TECHNOLOGY,OLD WESTBURY,NY,UNITED STATES,1,"$60,597"
NEW YORK MEDICAL COLLEGE,VALHALLA,NY,UNITED STATES,44,"$16,840,977"
NEW YORK STATE DEPT OF HEALTH,MENANDS,NY,UNITED STATES,1,"$51,710"
NEW YORK STATE OFFICE OF MENTAL HEALTH,MENANDS,NY,UNITED STATES,1,"$426,244"
NEW YORK STATE PSYCHIATRIC INSTITUTE,NEW YORK,NY,UNITED STATES,89,"$45,531,708"
NEW YORK STRUCTURAL BIOLOGY CENTER,NEW YORK,NY,UNITED STATES,2,"$4,025,742"
NEW YORK UNIVERSITY,NEW YORK,NY,UNITED STATES,1,"$503,135"
NEW YORK UNIVERSITY,NEW YORK,NY,UNITED STATES,1,"$285,233"
NEW YORK UNIVERSITY,NEW YORK,NY,UNITED STATES,105,"$36,493,305"
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NEW YORK,NY,UNITED STATES,312,"$127,395,998"
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NEW YORK,NY,UNITED STATES,2,"$1,234,749"
NEW YORK-PRESBYTERIAN HOSPITAL,NEW YORK,NY,UNITED STATES,1,"$194,117"
NEWARK BETH ISRAEL MEDICAL CENTER,NEWARK,NJ,UNITED STATES,1,"$151,881"
NEWLINK GENETICS CORPORATION,AMES,IA,UNITED STATES,2,"$654,702"
NEWTON LABORATORIES,BELMONT,MA,UNITED STATES,1,"$99,795"
"NEXBIO, INC.",SAN DIEGO,CA,UNITED STATES,1,"$9,999,863"
"NEXGENIX PHARMACEUTICALS HOLDINGS, INC.",NEW YORK,NY,UNITED STATES,1,"$117,482"
"NEXOGEN, INC.",SAN DIEGO,CA,UNITED STATES,1,"$487,402"
"NEXT DOOR, INC.",HOOD RIVER,OR,UNITED STATES,1,"$31,227"
NEXTBIO,CUPERTINO,CA,UNITED STATES,1,"$489,491"
"NEXTGEN HEALTHCARE INFORMATION SYS, INC.",HORSHAM,PA,UNITED STATES,1,"$43,263"
NIAGARA FALLS MEMORIAL MEDICAL CENTER,NIAGARA FALLS,NY,UNITED STATES,1,"$12,403"
NICO TECHNOLOGIES CORPORATION,Ypsilanti,MI,UNITED STATES,1,"$176,265"
NOGUCHI MEMORIAL INSTITUTE / MEDICAL RES,ACCRA,,,1,"$4,391,363"
"NORAC, INC.",AZUSA,CA,UNITED STATES,1,"$477,283"
NORFOLK STATE UNIVERSITY,NORFOLK,VA,UNITED STATES,2,"$762,966"
NORTH AMERICAN ASSN/CENTRAL CANCER REG,SPRINGFIELD,IL,UNITED STATES,1,"$30,000"
NORTH AMERICAN VASCULAR BIOLOGY ORG,GERMANTOWN,MD,UNITED STATES,2,"$15,001"
NORTH CAROLINA AGRI & TECH ST UNIV,GREENSBORO,NC,UNITED STATES,4,"$2,099,049"
NORTH CAROLINA CENTRAL UNIVERSITY,DURHAM,NC,UNITED STATES,17,"$2,961,590"
NORTH CAROLINA MUSEUM OF LIFE & SCIENCE,DURHAM,NC,UNITED STATES,1,"$41,745"
NORTH CAROLINA STATE UNIVERSITY RALEIGH,RALEIGH,NC,UNITED STATES,61,"$17,085,091"
NORTH DAKOTA STATE UNIVERSITY,FARGO,ND,UNITED STATES,7,"$3,265,536"
