ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
DILLARD UNIVERSITY,NEW ORLEANS,LA,UNITED STATES,3,"$7,416,758"
"DIMAGI, INC.",CHARLESTOWN,MA,UNITED STATES,1,"$442,619"
"DIRECT ELECTRON, LP",SAN DIEGO,CA,UNITED STATES,1,"$1,215,712"
"DISCOVERY GENOMICS, INC.",MINNEAPOLIS,MN,UNITED STATES,1,"$716,704"
"DISCOVERY LABORATORIES, INC.",WARRINGTON,PA,UNITED STATES,1,"$581,839"
"DISCOVERYBIOMED, LLC",BIRMINGHAM,AL,UNITED STATES,1,"$726,158"
"DMETRIX, INC.",TUCSON,AZ,UNITED STATES,1,"$484,299"
"DM-STAT, INC.",MALDEN,MA,UNITED STATES,1,"$1,028,185"
"DMX, INC.",West Chester,PA,UNITED STATES,1,"$300,000"
"DNA SOFTWARE, INC.",ANN ARBOR,MI,UNITED STATES,2,"$646,930"
"DNAMICROARRAY, INC.",SAN DIEGO,CA,UNITED STATES,1,"$252,503"
"DNASTAR, INC.",MADISON,WI,UNITED STATES,2,"$875,777"
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,3,"$1,054,041"
DOMINICAN UNIVERSITY,SAN RAFAEL,CA,UNITED STATES,0,"$53,102"
"DON JOHNSTON, INC.",VOLO,IL,UNITED STATES,1,"$387,485"
DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,UNITED STATES,3,"$944,416"
DONNA L ROMERO,,MO,UNITED STATES,1,"$40,000"
"DORMATARG, INC.",OKLAHOMA CITY,OK,UNITED STATES,1,"$1,102,521"
DOSE SAFETY COMPANY,REDMOND,WA,UNITED STATES,1,"$378,099"
"DOTY SCIENTIFIC, INC.",COLUMBIA,SC,UNITED STATES,2,"$1,063,993"
DOUBLE S INSTRUCTIONAL SYSTEMS,EUGENE,OR,UNITED STATES,1,"$203,503"
DOWLING COLLEGE,OAKDALE,NY,UNITED STATES,1,"$437,100"
DR RAM MANOHAR LOHIA HOSPITAL,NEW DELHI,,INDIA,1,"$53,120"
DRAKE UNIVERSITY,DES MOINES,IA,UNITED STATES,1,"$414,990"
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,74,"$33,486,205"
DRUGS FOR NEGLECTED DISEASES INITIATIVE,GENEVA,,SWITZERLAND,1,"$670,044"
"DRVISION TECHNOLOGIES, LLC",BELLEVUE,WA,UNITED STATES,2,"$831,670"
DUKE UNIVERSITY,,NC,UNITED STATES,9,"$14,512,769"
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,690,"$340,621,618"
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,6,"$1,661,807"
"DVX, LLC",Princeton,NJ,UNITED STATES,2,"$939,116"
"DXRAY, INC.",NORTHRIDGE,CA,UNITED STATES,3,"$1,513,901"
"DXTERITY DIAGNOSTICS, INC.",MANHATTAN BEACH,CA,UNITED STATES,1,"$166,955"
DYNAMAC CORPORATION,,MD,UNITED STATES,1,"$540,560"
"DYNAMIC CONNECTIONS, LLC",SAN DIEGO,CA,UNITED STATES,1,"$217,495"
DYNAVAX TECHNOLOGIES CORPORATION,BERKELEY,CA,UNITED STATES,2,"$594,425"
"DYNPORT VACCINE COMPANY, LLC",,MD,UNITED STATES,2,"$300,000"
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,UNITED STATES,27,"$7,541,347"
EAST CENTRAL UNIVERSITY,ADA,OK,UNITED STATES,1,"$206,314"
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,UNITED STATES,18,"$5,502,498"
EASTERN KENTUCKY UNIVERSITY,RICHMOND,KY,UNITED STATES,2,"$783,642"
EASTERN MAINE MEDICAL CENTER,BANGOR,ME,UNITED STATES,1,"$170,338"
EASTERN VIRGINIA MEDICAL SCHOOL,,VA,UNITED STATES,3,"$686,806"
EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,UNITED STATES,12,"$3,009,200"
EAST-WEST CENTER,HONOLULU,HI,UNITED STATES,1,"$258,677"
"ECOHEALTH ALLIANCE, INC.",NEW YORK,NY,UNITED STATES,2,"$1,271,379"
EDENSPACE SYSTEMS CORPORATION,CHANTILLY,VA,UNITED STATES,1,"$150,000"
"EDGE ENTERPRISES, INC.",LAWRENCE,KS,UNITED STATES,1,"$250,000"
"EDJ ASSOCIATES, INC.",,VA,UNITED STATES,1,"$1,171,347"
EDUARDO MONDLANE UNIVERSITY,MAPUTO,,MOZAMBIQUE,2,"$2,873,333"
"EDUCATION DEVELOPMENT CENTER, INC.",NEWTON,MA,UNITED STATES,2,"$1,203,655"
"EDUCATION, TRAINING, & RESEARCH ASSOCS",SCOTTS VALLEY,CA,UNITED STATES,2,"$560,342"
EDVENTURE CHILDREN'S MUSEUM,COLUMBIA,SC,UNITED STATES,1,"$256,192"
"EIC LABORATORIES, INC.",NORWOOD,MA,UNITED STATES,2,"$1,022,720"
"EIGER GROUP INTERNATIONAL, INC.",PALO ALTO,CA,UNITED STATES,1,"$1,000,000"
EKOS CORPORATION,BOTHELL,WA,UNITED STATES,1,"$175,000"
EL PASO COMMUNITY COLLEGE,EL PASO,TX,UNITED STATES,1,"$455,680"
"ELECTRICAL GEODESICS, INC.",EUGENE,OR,UNITED STATES,2,"$693,774"
"ELECTRON OPTICA, INC.",PALO ALTO,CA,UNITED STATES,1,"$249,620"
"ELECTRONIC BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,649,520"
"ELGAVISH PARAMAGNETICS, INC.",BIRMINGHAM,AL,UNITED STATES,1,"$590,498"
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,UNITED STATES,3,"$779,798"
"ELSOHLY LABORATORIES, INC.",OXFORD,MS,UNITED STATES,1,"$167,381"
"ELUTIONS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$187,500"
EMANUEL HOSPITAL AND HEALTH CENTER,PORTLAND,OR,UNITED STATES,13,"$4,518,762"
EMERALD BIOSTRUCTURES,BAINBRIDGE ISLAND,WA,UNITED STATES,1,"$99,974"
EMERGENT BIOSOLUTIONS,GAITHERSBURG,MD,UNITED STATES,1,"$294,927"
EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,UNITED STATES,3,"$1,342,458"
EMMES CORPORATION,,MD,UNITED STATES,11,"$27,735,518"
EMMES CORPORATION,ROCKVILLE,MD,UNITED STATES,2,"$1,981,392"
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,593,"$273,383,861"
EMORY UNIVERSITY,,GA,UNITED STATES,15,"$19,373,685"
EMPOWERING ENGINEERING TECHNOLOGIES CORP,SEATTLE,WA,UNITED STATES,1,"$254,432"
ENANTA PHARMACEUTICALS,,MA,UNITED STATES,1,"$14,315,157"
ENDOCRINE SOCIETY,CHEVY CHASE,MD,UNITED STATES,1,"$264,670"
"ENDOORTHOPAEDICS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$137,639"
"ENERTECHNIX, INC.",MAPLE VALLEY,WA,UNITED STATES,2,"$294,394"
ENGINEERING AND SCIENTIFIC RESEARCH ASSO,OLNEY,MD,UNITED STATES,1,"$257,949"
"ENGINEERING ARTS, LLC",PHOENIX,AZ,UNITED STATES,1,"$213,926"
"ENSION, INC.",,PA,UNITED STATES,1,"$2,164,774"
"ENVIRONMENT AND HEALTH GROUP, INC.",CAMBRIDGE,MA,UNITED STATES,2,"$631,894"
ENVIRONMENTAL MUTAGEN SOCIETY,RESTON,VA,UNITED STATES,1,"$10,000"
"EOS NEUROSCIENCE, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$394,442"
"EP PHARMA, INC.",EL PASO,TX,UNITED STATES,1,"$138,395"
EPICENTER SOFTWARE,PASADENA,CA,UNITED STATES,1,"$477,134"
EPIDEMIOLOGY RESEARCH AND TRAINING UNIT,KINGSTON,,JAMAICA,1,$1
"EPIGEN BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$224,388"
"EPITEL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$597,444"
"EPIVAX, INC.",PROVIDENCE,RI,UNITED STATES,1,"$221,484"
"EPSILON IMAGING, INC.",ANN ARBOR,MI,UNITED STATES,1,"$883,531"
"EQUIPMENT SIMULATIONS, LLC",PHILADELPHIA,PA,UNITED STATES,1,"$100,000"
ERASMUS MEDICAL CENTER,ROTTERDAM,,NETHERLANDS,1,"$291,846"
ERNEST GALLO CLINIC AND RESEARCH CENTER,EMERYVILLE,CA,UNITED STATES,26,"$9,418,927"
ESSEN BIOSCIENCE,,MI,UNITED STATES,1,"$15,000"
ESSENTIA INSTITUTE OF RURAL HEALTH,DULUTH,MN,UNITED STATES,2,"$1,629,992"
"ETHOLOGICS, INC.",SAN CARLOS,CA,UNITED STATES,1,"$348,950"
"E-TROLZ, INC",NORTH ANDOVER,MA,UNITED STATES,1,"$191,624"
ETUBICS CORPORATION,SEATTLE,WA,UNITED STATES,2,"$1,296,819"
ETUBICS CORPORATION,,WA,UNITED STATES,2,"$1,698,989"
"ETYMOTIC RESEARCH, INC.",ELK GROVE VILLAGE,IL,UNITED STATES,1,"$485,644"
EUROFINS MEDINET,,VA,UNITED STATES,1,"$467,600"
EUROPEAN MOLECULAR BIOLOGY LABORATORY,HEIDELBERG,,GERMANY,4,"$10,366,861"
EUROPEAN ORG/RES/TREATMENT/CANCER,BRUSSELS,,BELGIUM,1,"$232,518"
"EUTROPICS PHARMACEUTICALS, INC.",DORCHESTER,MA,UNITED STATES,1,"$1,293,789"
EVA PERON ACUTE INTERZONAL GEN HOSPITAL,BUENOS AIRES,,ARGENTINA,1,"$102,083"
"EVACUS TECHNOLOGIES, LLC",EVANSVILLE,IN,UNITED STATES,0,"$6,460"
EVANSTON NORTHWESTERN HEALTHCARE,,IL,UNITED STATES,2,"$337,942"
"EVEIA MEDICAL, INC.",,CO,UNITED STATES,1,"$199,987"
"EVERY FIT, INC.",,MA,UNITED STATES,1,"$200,000"
"EVIDENCE-BASED PRACTICE INSTITUTE, LLC",SEATTLE,WA,UNITED STATES,1,"$184,203"
"EXACT SPORT, LLC",,IL,UNITED STATES,1,"$150,000"
"EXATHERM, LLC",LEXINGTON,KY,UNITED STATES,1,"$722,489"
"EXCELL THERAPEUTICS, LLC","SANTA MONICA, CA",CA,UNITED STATES,1,"$245,176"
EXCELLIMS CORPORATION,Acton,MA,UNITED STATES,1,"$359,036"
"EXEMPLAR GENETICS, LLC",SIOUX CENTER,IA,UNITED STATES,3,"$957,203"
EXERCYCLE COMPANY,FRANKLIN,MA,UNITED STATES,1,"$196,238"
"EXOCYTRONICS, LLC",COLUMBIA,MO,UNITED STATES,1,"$349,695"
EXPERIMENTAL PATHOLOGY LABORATORIES,,VA,UNITED STATES,2,"$3,969,876"
"EXPRESSION DRUG DESIGNS, LLC",San Marcos,CA,UNITED STATES,2,"$828,311"
EXPRESSION THERAPEUTICS,Tucker,GA,UNITED STATES,1,"$885,011"
"EYES OF THE WORLD MEDIA GROUP, INC.",CULVER CITY,CA,UNITED STATES,1,"$149,800"
FAIRFIELD UNIVERSITY,FAIRFIELD,CT,UNITED STATES,1,"$74,794"
FAMILIES OF SPINAL MUSCULAR ATROPHY,LIBERTYVILLE,IL,UNITED STATES,1,"$25,000"
FAMILY HEALTH INTERNATIONAL,RESEARCH TRIANGLE PARK,NC,UNITED STATES,6,"$44,623,205"
FAMILY HEALTH INTERNATIONAL,,NC,UNITED STATES,2,"$2,881,896"
"FANCONI ANEMIA RESEARCH FUND, INC.",EUGENE,OR,UNITED STATES,1,"$10,000"
"FARUS, LLC",Mountain View,CA,UNITED STATES,1,"$150,001"
"FAST TRACK DRUGS & BIOLOGICS, LLC",,MD,UNITED STATES,2,"$10,518,774"
FATHER FLANAGAN'S BOYS' HOME,BOYS TOWN,NE,UNITED STATES,16,"$4,783,367"
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,UNITED STATES,2,"$429,273"
FEDERAL UNIVERSITY OF BAHIA,SALVADOR,,BRAZIL,3,"$1,079,564"
FEDERAL UNIVERSITY OF RIO DE JANEIRO,RIO DE JANEIRO,,BRAZIL,2,"$465,685"
FEDERAL UNIVERSITY OF SANTA CATARINA,FLORIANOPOLIS,,BRAZIL,1,"$51,723"
FEDERATION OF AMER SOC FOR EXPER BIOLOGY,BETHESDA,MD,UNITED STATES,32,"$2,570,948"
FEDERATION OF AMERICAN SCIENTISTS,WASHINGTON,DC,UNITED STATES,1,"$143,549"
FEDERATION/CLINICAL IMMUNOLOGY SOCIETIES,MILWAUKEE,WI,UNITED STATES,2,"$32,000"
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,MANHASSET,NY,UNITED STATES,55,"$24,604,648"
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,,NY,UNITED STATES,1,"$8,613,341"
"FEMTOFAB, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$67,200"
FENWAY COMMUNITY HEALTH CENTER,BOSTON,MA,UNITED STATES,8,"$3,130,176"
FERRIS STATE UNIVERSITY,BIG RAPIDS,MI,UNITED STATES,0,"$58,049"
"FERRO SOLUTIONS, INC.",WOBURN,MA,UNITED STATES,1,"$354,839"
"FHC, INC.",BOWDOIN,ME,UNITED STATES,1,"$125,832"
"FIFTH BASE, LLC",Newton,MA,UNITED STATES,1,"$907,661"
"FIREBIRD BIOMOLECULAR SCIENCES, LLC",GAINESVILLE,FL,UNITED STATES,1,"$644,620"
"FIREFLY BIOWORKS, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$1,060,790"
"FIRST LIGHT BIOSCIENCES, INC.",BEDFORD,MA,UNITED STATES,2,"$1,980,446"
"FIRSTSTRING RESEARCH, LLC",CHARLESTON,SC,UNITED STATES,1,"$623,674"
FISHER BIOSERVICES CORPORATION,,MD,UNITED STATES,8,"$27,187,152"
FLOCEL INC.,CLEVELAND,OH,UNITED STATES,0,"$67,240"
FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,3,"$2,872,385"
FLORIDA ASSN OF PEDIATRIC TUMOR PROG,TAMPA,FL,UNITED STATES,1,"$450,001"
FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,UNITED STATES,14,"$4,665,009"
FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,UNITED STATES,1,"$248,105"
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,UNITED STATES,54,"$19,621,969"
FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,60,"$17,524,805"
FLUOROMETRIX CORPORATION,STOW,MA,UNITED STATES,1,"$232,010"
"FOCALCOOL, LLC",EAST WINDSOR,NJ,UNITED STATES,1,"$207,200"
FORDHAM UNIVERSITY,BRONX,NY,UNITED STATES,6,"$1,830,757"
FORSYTH INSTITUTE,Cambridge,MA,UNITED STATES,22,"$11,749,061"
FORT LEWIS COLLEGE,DURANGO,CO,UNITED STATES,1,"$255,586"
FOUNDATION FOR AIDS RESEARCH,NEW YORK,NY,UNITED STATES,1,"$2,106,698"
FOUNDATION FOR APPLIED MOLECULAR EVOLUTN,GAINESVILLE,FL,UNITED STATES,2,"$540,077"
FOUNDATION FOR BLOOD RESEARCH,SCARBOROUGH,ME,UNITED STATES,0,"$102,534"
FOX CHASE CANCER CENTER,PHILADELPHIA,PA,UNITED STATES,33,"$17,265,972"
"FOX CHASE CHEMICAL DIVERSITY CENTER, INC",DOYLESTOWN,PA,UNITED STATES,1,"$336,255"
FRANKLIN INSTITUTE,PHILADELPHIA,PA,UNITED STATES,1,"$266,927"
FRANKLIN W. OLIN COLLEGE OF ENGINEERING,NEEDHAM,MA,UNITED STATES,1,"$273,000"
FRAUNHOFER CENTER /MANUFACTURING INNOV,BROOKLINE,MA,UNITED STATES,1,"$832,506"
FRED HUTCHINSON CANCER RESEARCH CENTER,,WA,UNITED STATES,5,"$30,989,869"
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,UNITED STATES,245,"$239,311,617"
"FRIENDS RESEARCH INSTITUTE, INC.",BALTIMORE,MD,UNITED STATES,6,"$2,968,303"
"FRONT EDGE TECHNOLOGY, INC.",BALDWIN PARK,CA,UNITED STATES,2,"$711,558"
"FRONTIER SCI & TECHNOLOGY RSCH FDN, INC",BOSTON,MA,UNITED STATES,4,"$13,975,805"
"FU ASSOCIATES, LTD.",,VA,UNITED STATES,1,"$156,918"
"FUNCTIONAL GENETICS, INC.",GAITHERSBURG,MD,UNITED STATES,2,"$1,995,189"
FUNDACAO FACULDADE DE MEDICINA,SAO PAULO,,BRAZIL,2,"$430,135"
FUNDACAO OSWALDO CRUZ,RIO DE JANEIRO,,BRAZIL,1,"$2,760,701"
FUNDACION INCIENSA,,,COSTA RICA,1,"$4,236,717"
FUNDACION INSTITUTO LELOIR,BUENOS AIRES,,ARGENTINA,5,"$335,784"
FUNDAQUIM,MONTEVIDEO,,URUGUAY,1,"$42,768"
"GAIA MEDICAL INSTITUTE, LLC",La Jolla,CA,UNITED STATES,1,"$442,248"
"GALAXY BIOTECH, LLC",Sunnyvale,CA,UNITED STATES,1,"$443,212"
"GALAXY DIAGNOSTICS, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,"$188,898"
GALENEA CORPORATION,CAMBRIDGE,MA,UNITED STATES,2,"$661,452"
"GAMMA MEDICA-IDEAS, INC.",NORTHRIDGE,CA,UNITED STATES,1,"$1,000,000"
"GAMMA THERAPEUTICS, INC.",PORTLAND,OR,UNITED STATES,1,"$520,322"
"GEL-DEL TECHNOLOGIES, INC.",ST. PAUL,MN,UNITED STATES,2,"$1,635,593"
"GEN-9, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$148,500"
"GENALYTE, INC.",,CA,UNITED STATES,1,"$199,945"
"GENE CHECK, INC.",Greeley,CO,UNITED STATES,1,"$387,423"
"GENE LOGIC LABORATORIES, INC.",,MD,UNITED STATES,1,"$33,782"
GENE SECURITY NETWORK,Redwood City,CA,UNITED STATES,1,"$800,745"
"GENEFLUIDICS, INC.",Irwindale,CA,UNITED STATES,2,"$574,203"
"GENERAL BIOTECHNOLOGY, LLC",INDIANAPOLIS,IN,UNITED STATES,1,"$154,283"
GENERAL ELECTRIC GLOBAL RESEARCH CTR,NISKAYUNA,NY,UNITED STATES,8,"$4,928,745"
"GENETAG TECHNOLOGY, INC.",ATLANTA,GA,UNITED STATES,1,"$448,414"
"GENETIC ALLIANCE, INC.",WASHINGTON,DC,UNITED STATES,1,"$55,000"
GENETIC INFORMATION RESEARCH INSTITUTE,MOUNTAIN VIEW,CA,UNITED STATES,1,"$546,408"
GENEVA FOUNDATION,Tacoma,WA,UNITED STATES,2,"$2,045,638"
GENHUNTER CORPORATION,NASHVILLE,TN,UNITED STATES,1,"$224,700"
"GENO, LLC",CAPE CANAVERAL,FL,UNITED STATES,1,"$294,031"
"GENOMAS, INC.",HARTFORD,CT,UNITED STATES,2,"$1,055,465"
"GENOME EXPLORATION, INC.",,TN,UNITED STATES,1,"$425,949"
GENOMEX,CARY,NC,UNITED STATES,1,"$416,081"
"GENOMICS USA, INC.",TUCSON,AZ,UNITED STATES,2,"$979,644"
"GENVEC, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$899,329"
GEORGE INSTITUTE CHINA,,,CHINA,2,"$600,499"
GEORGE MASON UNIVERSITY,FAIRFAX,VA,UNITED STATES,21,"$5,321,727"
GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,UNITED STATES,54,"$53,461,510"
GEORGETOWN UNIVERSITY,WASHINGTON,DC,UNITED STATES,128,"$56,089,817"
GEORGETOWN UNIVERSITY,,DC,UNITED STATES,2,"$1,631,682"
GEORGIA HEALTH SCIENCES UNIVERSITY,AUGUSTA,GA,UNITED STATES,119,"$47,130,720"
GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,UNITED STATES,73,"$25,289,579"
GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,UNITED STATES,3,"$954,782"
GEORGIA STATE UNIVERSITY,ATLANTA,GA,UNITED STATES,29,"$8,944,005"
"GEOSPIZA, INC.",SEATTLE,WA,UNITED STATES,1,"$582,698"
"GEOVAX, INC.",SMYRNA,GA,UNITED STATES,1,"$4,352,253"
GERMAN CANCER RESEARCH CENTER,HEIDELBERG,,GERMANY,1,"$251,502"
GERONTOLOGICAL SOCIETY OF AMERICA,WASHINGTON,DC,UNITED STATES,4,"$103,000"
GHESKIO CENTER,PORT-AU-PRINCE,,HAITI,2,"$2,231,619"
"GIGAGEN, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$201,616"
"GINER, INC.",NEWTON,MA,UNITED STATES,2,"$1,297,370"
"GLIKNIK, INC.",,MD,UNITED STATES,1,"$1,500,000"
GLOBAL HIV VACCINE ENTERPRISE,,NY,UNITED STATES,1,"$517,816"
"GLOBAL VACCINES, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,2,"$1,764,779"
"GLOTECH, INC.",,MD,UNITED STATES,1,"$1,311,036"
"GLSYNTHESIS, INC.",WORCESTER,MA,UNITED STATES,1,"$935,484"
"GLUMETRICS, INC.",IRVINE,CA,UNITED STATES,1,"$427,818"
"GLYCOBIA, INC.",ITHACA,NY,UNITED STATES,3,"$1,297,931"
"GLYCOMIRA, LLC",SALT LAKE CITY,UT,UNITED STATES,3,"$620,024"
"GLYCOSCIENTIFIC, LLC",,GA,UNITED STATES,1,"$149,951"
"GLYCOSENSORS AND DIAGNOSTICS, LLC",,GA,UNITED STATES,1,"$148,851"
"GLYCOSYN, INC.",MEDFORD,MA,UNITED STATES,1,"$432,394"
"GLYSENS, INC.",SAN DIEGO,CA,UNITED STATES,1,"$1,231,950"
GONZAGA UNIVERSITY,SPOKANE,WA,UNITED STATES,1,"$241,355"
GORDON RESEARCH CONFERENCES,WEST KINGSTON,RI,UNITED STATES,99,"$1,424,365"
GOTEBORG UNIVERSITY,Gothenburg,,SWEDEN,2,"$458,431"
"GRACE MEDICAL, INC.",MEMPHIS,TN,UNITED STATES,1,"$157,910"
"GRADALIS, INC.",,TX,UNITED STATES,1,"$50,000"
GRAHAM JOHNSON,,NH,UNITED STATES,1,"$45,000"
GRAMBLING STATE UNIVERSITY,GRAMBLING,LA,UNITED STATES,2,"$680,267"
"GRAMERCY RESEARCH GROUP, LLC",WINSTON SALEM,NC,UNITED STATES,1,"$821,249"
GRAND VALLEY STATE UNIVERSITY,Allendale,MI,UNITED STATES,2,"$377,287"
GREAT LAKES NEUROTECHNOLOGIES,CLEVELAND,OH,UNITED STATES,2,"$948,344"
GREAT LAKES SCIENCE CENTER,CLEVELAND,OH,UNITED STATES,1,"$215,709"
GREENWOOD GENETIC CENTER,GREENWOOD,SC,UNITED STATES,2,"$876,993"
GRONINGEN UNIVERSITY,GRONINGEN,,NETHERLANDS,1,"$171,072"
GROUP HEALTH COOPERATIVE,SEATTLE,WA,UNITED STATES,30,"$23,901,316"
"GROVE INSTRUMENTS, INC.",Worcester,MA,UNITED STATES,1,"$631,627"
"GRYPHON SCIENTIFIC, LLC",,MA,UNITED STATES,1,"$860,506"
"GRYPHON SCIENTIFIC, LLC",BEVERLY,MA,UNITED STATES,1,"$98,719"
"GT LIFE SCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$1,212,140"
"GT UROLOGICAL, LLC",MINNEAPOLIS,MN,UNITED STATES,2,"$685,046"
GUIDED THERAPEUTICS,NORCROSS,GA,UNITED STATES,2,"$1,029,649"
"GUILD ASSOCIATES, INC.",DUBLIN,OH,UNITED STATES,1,"$395,287"
GUNDERSEN LUTHERAN MEDICAL FOUNDATION,LA CROSSE,WI,UNITED STATES,2,"$633,585"
GVD CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,"$801,589"
GYNECOLOGIC ONCOLOGY GROUP,CROFTON,MD,UNITED STATES,3,"$16,549,660"
"G-ZERO THERAPEUTICS, INC.",CHAPEL HILL,NC,UNITED STATES,1,"$1,000,000"
"H AND N INSTRUMENTS, INC.",NEWARK,OH,UNITED STATES,1,"$150,000"
H. LEE MOFFITT CANCER CTR & RES INST,TAMPA,FL,UNITED STATES,77,"$40,509,474"
H. LEE MOFFITT CANCER CTR & RES INST,,FL,UNITED STATES,2,"$1,300,908"
HACKENSACK UNIVERSITY MEDICAL CENTER,HACKENSACK,NJ,UNITED STATES,8,"$2,285,395"
HADASSAH-HEBREW UNIVERSITY MEDICAL CTR,JERUSALEM,,ISRAEL,1,"$182,192"
"HAGER BIOSCIENCES, INC.",BETHLEHEM,PA,UNITED STATES,1,"$299,973"
"HAGER SHARP, INC.",,DC,UNITED STATES,3,"$6,759,889"
"HALIMED PHARMACEUTICALS, INC.",CHARLESTON,SC,UNITED STATES,2,"$1,441,864"
HAMILTON COLLEGE,CLINTON,NY,UNITED STATES,1,"$248,393"
HAMLINE UNIVERSITY,ST. PAUL,MN,UNITED STATES,1,"$43,670"
HAMMZOCO TECHNOLOGIES,ANN ARBOR,MI,UNITED STATES,1,"$411,276"
HAMPTON UNIVERSITY,HAMPTON,VA,UNITED STATES,2,"$341,590"
HARBOR-UCLA RESEARCH & EDUC INST,,CA,UNITED STATES,3,"$338,379"
"HARLAN LABORATORIES, INC.",,IN,UNITED STATES,1,"$1,781,118"
"HARMONIA HOLDINGS GROUP, LLC",,VA,UNITED STATES,1,"$292,222"
HARTFORD HOSPITAL,HARTFORD,CT,UNITED STATES,7,"$2,388,698"
"HARVARD PILGRIM HEALTH CARE, INC.",BOSTON,MA,UNITED STATES,13,"$4,214,847"
HARVARD UNIVERSITY,CAMBRIDGE,MA,UNITED STATES,131,"$66,900,244"
HARVARD UNIVERSITY (MEDICAL SCHOOL),BOSTON,MA,UNITED STATES,354,"$200,391,748"
HARVARD UNIVERSITY (MEDICAL SCHOOL),,MA,UNITED STATES,1,"$21,718"
HARVARD UNIVERSITY (SCH OF PUBLIC HLTH),BOSTON,MA,UNITED STATES,167,"$119,404,260"
HARVARD UNIVERSITY (SCH OF PUBLIC HLTH),,MA,UNITED STATES,1,"$1,207,097"
HASKELL INDIAN NATIONS UNIVERSITY,LAWRENCE,KS,UNITED STATES,1,"$462,637"
"HASKINS LABORATORIES, INC.",NEW HAVEN,CT,UNITED STATES,8,"$4,452,225"
HAUPTMAN-WOODWARD MEDICAL RESEARCH INST,BUFFALO,NY,UNITED STATES,8,"$3,138,558"
HAVERFORD COLLEGE,HAVERFORD,PA,UNITED STATES,1,"$126,198"
"HAWAII BIOTECH, INC.",AIEA,HI,UNITED STATES,1,"$993,477"
HAWAII PACIFIC UNIVERSITY,HONOLULU,HI,UNITED STATES,1,"$218,871"
"H-CUBED, INC.",OLMSTED FALLS,OH,UNITED STATES,2,"$805,479"
"HEALTHCARE INTERACTIVE, INC.",Edina,MN,UNITED STATES,2,"$806,946"
"HEALTHEWORKS, LLC",WASHINGTON,DC,UNITED STATES,1,"$247,568"
HEALTHPARTNERS RESEARCH FOUNDATION,MINNEAPOLIS,MN,UNITED STATES,10,"$4,581,128"
"HEARING COMPONENTS, INC.",OAKDALE,MN,UNITED STATES,1,"$108,750"
"HEART IMAGING TECHNOLOGIES, LLC",DURHAM,NC,UNITED STATES,1,"$249,214"
"HEARTFLOW, INC.",REDWOOD CITY,CA,UNITED STATES,1,"$338,268"
"HEARTHSTONE ALZHEIMER CARE, LTD",WOBURN,MA,UNITED STATES,1,"$149,397"
"HEARTLANDER SURGICAL, INC.",WESTWOOD,MA,UNITED STATES,1,"$98,519"
"HEARTVISTA, INC.",LOS ALTOS,CA,UNITED STATES,2,"$1,011,717"
"HEARTWARE, INC.",MIAMI LAKES,FL,UNITED STATES,1,"$385,813"
